"danceability","energy","key","loudness","mode","speechiness","acousticness","instrumentalness","liveness","valence","tempo","type","id","uri","track_href","analysis_url","duration_ms","time_signature","value"
0.619,0.874,4,-3.619,0,0.0702,0.0781,0,0.289,0.647,80.009,"audio_features","1TPevUpxC1UyroBJWuMDtF","spotify:track:1TPevUpxC1UyroBJWuMDtF","https://api.spotify.com/v1/tracks/1TPevUpxC1UyroBJWuMDtF","https://api.spotify.com/v1/audio-analysis/1TPevUpxC1UyroBJWuMDtF",154809,4,NA
0.438,0.94,2,-3.249,1,0.0452,8.74e-05,0.0777,0.3,0.421,100.99,"audio_features","4iG2gAwKXsOcijVaVXzRPW","spotify:track:4iG2gAwKXsOcijVaVXzRPW","https://api.spotify.com/v1/tracks/4iG2gAwKXsOcijVaVXzRPW","https://api.spotify.com/v1/audio-analysis/4iG2gAwKXsOcijVaVXzRPW",261000,3,NA
0.569,0.283,3,-11.307,1,0.0875,0.796,0.815,0.11,0.957,73.017,"audio_features","5goDbdYkF4ogWljlBSqoKb","spotify:track:5goDbdYkF4ogWljlBSqoKb","https://api.spotify.com/v1/tracks/5goDbdYkF4ogWljlBSqoKb","https://api.spotify.com/v1/audio-analysis/5goDbdYkF4ogWljlBSqoKb",105205,4,NA
0.768,0.433,9,-11.354,0,0.0687,0.131,0.712,0.0757,0.576,91.044,"audio_features","33TIyliC9yRwNUgXqBJh72","spotify:track:33TIyliC9yRwNUgXqBJh72","https://api.spotify.com/v1/tracks/33TIyliC9yRwNUgXqBJh72","https://api.spotify.com/v1/audio-analysis/33TIyliC9yRwNUgXqBJh72",139780,4,NA
0.674,0.379,2,-10.262,1,0.0592,0.886,0.718,0.226,0.154,77.992,"audio_features","3uFXG7lDpx5x5UHDFXgb4l","spotify:track:3uFXG7lDpx5x5UHDFXgb4l","https://api.spotify.com/v1/tracks/3uFXG7lDpx5x5UHDFXgb4l","https://api.spotify.com/v1/audio-analysis/3uFXG7lDpx5x5UHDFXgb4l",141538,4,NA
0.679,0.185,5,-10.58,0,0.157,0.824,0.67,0.0972,0.619,84.008,"audio_features","7k6CHkXlU4eVA2su2vArHR","spotify:track:7k6CHkXlU4eVA2su2vArHR","https://api.spotify.com/v1/tracks/7k6CHkXlU4eVA2su2vArHR","https://api.spotify.com/v1/audio-analysis/7k6CHkXlU4eVA2su2vArHR",152500,4,NA
0.715,0.387,6,-9.214,0,0.1,0.653,0.876,0.324,0.449,77.987,"audio_features","4Lz9RfhcHeTsKv9y5KOTBM","spotify:track:4Lz9RfhcHeTsKv9y5KOTBM","https://api.spotify.com/v1/tracks/4Lz9RfhcHeTsKv9y5KOTBM","https://api.spotify.com/v1/audio-analysis/4Lz9RfhcHeTsKv9y5KOTBM",136923,4,NA
0.651,0.365,8,-15.675,1,0.0451,0.262,0.867,0.114,0.33,78.008,"audio_features","5xfu1WRNdHvRorPYhASgMK","spotify:track:5xfu1WRNdHvRorPYhASgMK","https://api.spotify.com/v1/tracks/5xfu1WRNdHvRorPYhASgMK","https://api.spotify.com/v1/audio-analysis/5xfu1WRNdHvRorPYhASgMK",150769,4,NA
0.421,0.24,0,-15.529,1,0.0509,0.18,0.952,0.0886,0.195,172.217,"audio_features","2jXO4jFRRDpuv8ihjAuVBk","spotify:track:2jXO4jFRRDpuv8ihjAuVBk","https://api.spotify.com/v1/tracks/2jXO4jFRRDpuv8ihjAuVBk","https://api.spotify.com/v1/audio-analysis/2jXO4jFRRDpuv8ihjAuVBk",166340,4,NA
0.563,0.273,10,-10.872,1,0.031,0.692,0.705,0.119,0.344,85.424,"audio_features","7fzBwaENsIzmYQnkNXtqPj","spotify:track:7fzBwaENsIzmYQnkNXtqPj","https://api.spotify.com/v1/tracks/7fzBwaENsIzmYQnkNXtqPj","https://api.spotify.com/v1/audio-analysis/7fzBwaENsIzmYQnkNXtqPj",113330,4,NA
0.816,0.525,8,-9.259,1,0.153,0.644,0.822,0.109,0.229,80.012,"audio_features","7J0eMEmJimSmgHGlSVWkD1","spotify:track:7J0eMEmJimSmgHGlSVWkD1","https://api.spotify.com/v1/tracks/7J0eMEmJimSmgHGlSVWkD1","https://api.spotify.com/v1/audio-analysis/7J0eMEmJimSmgHGlSVWkD1",122625,4,NA
0.707,0.151,5,-16.925,1,0.123,0.16,0.819,0.0938,0.452,173.901,"audio_features","0iQKwpuo4NTu4J6x32VMLh","spotify:track:0iQKwpuo4NTu4J6x32VMLh","https://api.spotify.com/v1/tracks/0iQKwpuo4NTu4J6x32VMLh","https://api.spotify.com/v1/audio-analysis/0iQKwpuo4NTu4J6x32VMLh",154483,4,NA
0.885,0.581,11,-8.813,1,0.0378,0.427,0.000204,0.0759,0.728,114.016,"audio_features","6vECYJHxYmm3Ydt3fF01pE","spotify:track:6vECYJHxYmm3Ydt3fF01pE","https://api.spotify.com/v1/tracks/6vECYJHxYmm3Ydt3fF01pE","https://api.spotify.com/v1/audio-analysis/6vECYJHxYmm3Ydt3fF01pE",313684,4,NA
0.876,0.492,11,-8.11,0,0.153,0.0136,0.000283,0.0678,0.4,151.044,"audio_features","5UusfWUMMLEXLMc1ViNZoe","spotify:track:5UusfWUMMLEXLMc1ViNZoe","https://api.spotify.com/v1/tracks/5UusfWUMMLEXLMc1ViNZoe","https://api.spotify.com/v1/audio-analysis/5UusfWUMMLEXLMc1ViNZoe",166799,4,NA
0.584,0.859,8,-5.616,1,0.121,0.0144,0,0.847,0.369,77.005,"audio_features","2BITQ360Knh6qNAOqR7Dyq","spotify:track:2BITQ360Knh6qNAOqR7Dyq","https://api.spotify.com/v1/tracks/2BITQ360Knh6qNAOqR7Dyq","https://api.spotify.com/v1/audio-analysis/2BITQ360Knh6qNAOqR7Dyq",236883,4,NA
0.743,0.616,1,-6.285,1,0.181,0.0635,0,0.111,0.4,150.859,"audio_features","1oNcc2isuz7d3hc1fMoHqj","spotify:track:1oNcc2isuz7d3hc1fMoHqj","https://api.spotify.com/v1/tracks/1oNcc2isuz7d3hc1fMoHqj","https://api.spotify.com/v1/audio-analysis/1oNcc2isuz7d3hc1fMoHqj",149760,4,NA
0.722,0.686,7,-6.173,0,0.24,0.316,0,0.352,0.435,77.015,"audio_features","5wPyd3IQAZft1vmxoIqGrU","spotify:track:5wPyd3IQAZft1vmxoIqGrU","https://api.spotify.com/v1/tracks/5wPyd3IQAZft1vmxoIqGrU","https://api.spotify.com/v1/audio-analysis/5wPyd3IQAZft1vmxoIqGrU",162133,4,NA
0.894,0.59,9,-5.716,1,0.221,0.0969,8.9e-06,0.329,0.576,147.009,"audio_features","2rPSFKzGeqUWwfcCFVkkq3","spotify:track:2rPSFKzGeqUWwfcCFVkkq3","https://api.spotify.com/v1/tracks/2rPSFKzGeqUWwfcCFVkkq3","https://api.spotify.com/v1/audio-analysis/2rPSFKzGeqUWwfcCFVkkq3",269813,4,NA
0.857,0.661,0,-6.544,1,0.319,0.0182,0,0.115,0.612,163.077,"audio_features","5O9zs6G6RcB6yP1OKwnwiM","spotify:track:5O9zs6G6RcB6yP1OKwnwiM","https://api.spotify.com/v1/tracks/5O9zs6G6RcB6yP1OKwnwiM","https://api.spotify.com/v1/audio-analysis/5O9zs6G6RcB6yP1OKwnwiM",217960,4,NA
0.829,0.667,9,-5.366,1,0.166,0.000523,0.000521,0.048,0.545,160.082,"audio_features","5Ryu0SlsYjKh78RkJUONFr","spotify:track:5Ryu0SlsYjKh78RkJUONFr","https://api.spotify.com/v1/tracks/5Ryu0SlsYjKh78RkJUONFr","https://api.spotify.com/v1/audio-analysis/5Ryu0SlsYjKh78RkJUONFr",170859,4,NA
0.762,0.705,6,-5.195,0,0.164,0.0906,0,0.17,0.264,122.955,"audio_features","500l6Cwe40hkPqS7Sf7ufY","spotify:track:500l6Cwe40hkPqS7Sf7ufY","https://api.spotify.com/v1/tracks/500l6Cwe40hkPqS7Sf7ufY","https://api.spotify.com/v1/audio-analysis/500l6Cwe40hkPqS7Sf7ufY",142893,4,NA
0.647,0.822,5,-4.662,0,0.183,0.219,0,0.0908,0.962,160.019,"audio_features","60nZcImufyMA1MKQY3dcCH","spotify:track:60nZcImufyMA1MKQY3dcCH","https://api.spotify.com/v1/tracks/60nZcImufyMA1MKQY3dcCH","https://api.spotify.com/v1/audio-analysis/60nZcImufyMA1MKQY3dcCH",232720,4,NA
0.679,0.516,0,-6.371,0,0.0452,0.199,0,0.0965,0.716,120.074,"audio_features","7Bar1kLTmsRmH6FCKKMEyU","spotify:track:7Bar1kLTmsRmH6FCKKMEyU","https://api.spotify.com/v1/tracks/7Bar1kLTmsRmH6FCKKMEyU","https://api.spotify.com/v1/audio-analysis/7Bar1kLTmsRmH6FCKKMEyU",202008,4,NA
0.283,0.488,0,-12.149,1,0.0285,0.184,0.258,0.278,0.593,186.836,"audio_features","18sTt1I3EmJQ7TVBrHQK2j","spotify:track:18sTt1I3EmJQ7TVBrHQK2j","https://api.spotify.com/v1/tracks/18sTt1I3EmJQ7TVBrHQK2j","https://api.spotify.com/v1/audio-analysis/18sTt1I3EmJQ7TVBrHQK2j",436000,4,NA
0.467,0.618,10,-13.185,0,0.0439,0.377,0.613,0.127,0.618,165.784,"audio_features","1DJEuChgFet6auEWhzCKQH","spotify:track:1DJEuChgFet6auEWhzCKQH","https://api.spotify.com/v1/tracks/1DJEuChgFet6auEWhzCKQH","https://api.spotify.com/v1/audio-analysis/1DJEuChgFet6auEWhzCKQH",471867,3,NA
0.471,0.736,2,-12.186,0,0.0368,0.292,0.00254,0.0805,0.962,156.966,"audio_features","5xz0fGRk0gXkoFXpaa2azE","spotify:track:5xz0fGRk0gXkoFXpaa2azE","https://api.spotify.com/v1/tracks/5xz0fGRk0gXkoFXpaa2azE","https://api.spotify.com/v1/audio-analysis/5xz0fGRk0gXkoFXpaa2azE",369827,4,NA
0.4,0.475,11,-11.462,0,0.0309,0.376,0.736,0.142,0.0754,141.35,"audio_features","021JldNpXGATNSC69edcBT","spotify:track:021JldNpXGATNSC69edcBT","https://api.spotify.com/v1/tracks/021JldNpXGATNSC69edcBT","https://api.spotify.com/v1/audio-analysis/021JldNpXGATNSC69edcBT",499116,4,NA
0.73,0.487,4,-10.991,1,0.0303,0.258,0.01,0.0852,0.731,114.965,"audio_features","254bXAqt3zP6P50BdQvEsq","spotify:track:254bXAqt3zP6P50BdQvEsq","https://api.spotify.com/v1/tracks/254bXAqt3zP6P50BdQvEsq","https://api.spotify.com/v1/audio-analysis/254bXAqt3zP6P50BdQvEsq",226653,4,NA
0.696,0.78,5,-12.159,1,0.0415,0.0427,0.149,0.298,0.954,98.699,"audio_features","4ZExvJvQXPEeYzGU0N3THi","spotify:track:4ZExvJvQXPEeYzGU0N3THi","https://api.spotify.com/v1/tracks/4ZExvJvQXPEeYzGU0N3THi","https://api.spotify.com/v1/audio-analysis/4ZExvJvQXPEeYzGU0N3THi",351507,4,NA
0.509,0.897,8,-3.418,0,0.0454,0.0861,0.000634,0.0625,0.283,149.864,"audio_features","1JI70l1lE5IF2tgJm5TnMD","spotify:track:1JI70l1lE5IF2tgJm5TnMD","https://api.spotify.com/v1/tracks/1JI70l1lE5IF2tgJm5TnMD","https://api.spotify.com/v1/audio-analysis/1JI70l1lE5IF2tgJm5TnMD",162440,4,NA
0.594,0.916,11,-4.158,1,0.0331,0.000585,0.635,0.0854,0.32,140.011,"audio_features","4aJH4kVoy2tlhCwiwrMDeb","spotify:track:4aJH4kVoy2tlhCwiwrMDeb","https://api.spotify.com/v1/tracks/4aJH4kVoy2tlhCwiwrMDeb","https://api.spotify.com/v1/audio-analysis/4aJH4kVoy2tlhCwiwrMDeb",240000,4,NA
0.477,0.776,1,-5.933,1,0.0445,0.026,0,0.0914,0.445,148.081,"audio_features","5XRuR2wBLylhBAK6HMIS29","spotify:track:5XRuR2wBLylhBAK6HMIS29","https://api.spotify.com/v1/tracks/5XRuR2wBLylhBAK6HMIS29","https://api.spotify.com/v1/audio-analysis/5XRuR2wBLylhBAK6HMIS29",214779,4,NA
0.451,0.931,9,-3.871,1,0.0719,0.00076,0.0049,0.361,0.172,122.961,"audio_features","1jJci4qxiYcOHhQR247rEU","spotify:track:1jJci4qxiYcOHhQR247rEU","https://api.spotify.com/v1/tracks/1jJci4qxiYcOHhQR247rEU","https://api.spotify.com/v1/audio-analysis/1jJci4qxiYcOHhQR247rEU",302840,4,NA
0.933,0.656,2,-5.85,1,0.322,0.129,0,0.161,0.934,119.987,"audio_features","1YDebgap5OFwXEBG18NJvy","spotify:track:1YDebgap5OFwXEBG18NJvy","https://api.spotify.com/v1/tracks/1YDebgap5OFwXEBG18NJvy","https://api.spotify.com/v1/audio-analysis/1YDebgap5OFwXEBG18NJvy",159083,4,NA
0.655,0.179,11,-6.903,1,0.0722,0.976,0,0.105,0.758,140.687,"audio_features","20r94xA0bsYNLtYSiOE6r3","spotify:track:20r94xA0bsYNLtYSiOE6r3","https://api.spotify.com/v1/tracks/20r94xA0bsYNLtYSiOE6r3","https://api.spotify.com/v1/audio-analysis/20r94xA0bsYNLtYSiOE6r3",38333,4,NA
0.75,0.71,10,-7.936,0,0.0395,0.107,0.000989,0.449,0.797,120.004,"audio_features","0ujsBQIHVikzdQOekiu5gS","spotify:track:0ujsBQIHVikzdQOekiu5gS","https://api.spotify.com/v1/tracks/0ujsBQIHVikzdQOekiu5gS","https://api.spotify.com/v1/audio-analysis/0ujsBQIHVikzdQOekiu5gS",260200,4,NA
0.706,0.691,9,-5.86,0,0.0338,0.546,1.3e-06,0.366,0.597,134.751,"audio_features","03MWa1FMygR3RrQoQytsjS","spotify:track:03MWa1FMygR3RrQoQytsjS","https://api.spotify.com/v1/tracks/03MWa1FMygR3RrQoQytsjS","https://api.spotify.com/v1/audio-analysis/03MWa1FMygR3RrQoQytsjS",259040,4,NA
0.493,0.653,0,-5.666,0,0.0466,0.269,0,0.511,0.852,142.347,"audio_features","5B0kgjHULYJhAQkK5XsMoC","spotify:track:5B0kgjHULYJhAQkK5XsMoC","https://api.spotify.com/v1/tracks/5B0kgjHULYJhAQkK5XsMoC","https://api.spotify.com/v1/audio-analysis/5B0kgjHULYJhAQkK5XsMoC",121573,4,NA
0.371,0.75,7,-5.382,0,0.402,0.601,0,0.482,0.729,173.456,"audio_features","3JJL91ilRV6fXhKqu0FGXs","spotify:track:3JJL91ilRV6fXhKqu0FGXs","https://api.spotify.com/v1/tracks/3JJL91ilRV6fXhKqu0FGXs","https://api.spotify.com/v1/audio-analysis/3JJL91ilRV6fXhKqu0FGXs",155293,4,NA
0.306,0.336,10,-10.515,1,0.0331,0.536,6.01e-06,0.141,0.178,120.062,"audio_features","4XPmCHcYvyROtGQ62WINHt","spotify:track:4XPmCHcYvyROtGQ62WINHt","https://api.spotify.com/v1/tracks/4XPmCHcYvyROtGQ62WINHt","https://api.spotify.com/v1/audio-analysis/4XPmCHcYvyROtGQ62WINHt",258120,4,NA
0.471,0.516,9,-10.272,1,0.0343,0.175,1.34e-06,0.383,0.331,89.311,"audio_features","0VAmZrLpRYKRejQfcx57AU","spotify:track:0VAmZrLpRYKRejQfcx57AU","https://api.spotify.com/v1/tracks/0VAmZrLpRYKRejQfcx57AU","https://api.spotify.com/v1/audio-analysis/0VAmZrLpRYKRejQfcx57AU",239133,4,NA
0.4,0.535,2,-9.881,1,0.0504,0.0646,5.61e-06,0.321,0.279,78.227,"audio_features","1XhePkOGNnquPQmGbq98s7","spotify:track:1XhePkOGNnquPQmGbq98s7","https://api.spotify.com/v1/tracks/1XhePkOGNnquPQmGbq98s7","https://api.spotify.com/v1/audio-analysis/1XhePkOGNnquPQmGbq98s7",209147,4,NA
0.698,0.686,0,-7.175,1,0.0332,0.00959,0.000153,0.243,0.933,114.736,"audio_features","5WzvMWs3IrIWnLL77XUmFI","spotify:track:5WzvMWs3IrIWnLL77XUmFI","https://api.spotify.com/v1/tracks/5WzvMWs3IrIWnLL77XUmFI","https://api.spotify.com/v1/audio-analysis/5WzvMWs3IrIWnLL77XUmFI",157107,4,NA
0.551,0.512,5,-6.889,1,0.0261,0.257,3.73e-06,0.148,0.282,95.024,"audio_features","5nSzvsTiu2hIYKGrDn141h","spotify:track:5nSzvsTiu2hIYKGrDn141h","https://api.spotify.com/v1/tracks/5nSzvsTiu2hIYKGrDn141h","https://api.spotify.com/v1/audio-analysis/5nSzvsTiu2hIYKGrDn141h",231987,3,NA
0.654,0.679,8,-5.46,1,0.0517,0.0473,0,0.0898,0.592,107.961,"audio_features","0UdRGHCSRvn85nN0IfHFmq","spotify:track:0UdRGHCSRvn85nN0IfHFmq","https://api.spotify.com/v1/tracks/0UdRGHCSRvn85nN0IfHFmq","https://api.spotify.com/v1/audio-analysis/0UdRGHCSRvn85nN0IfHFmq",240307,4,NA
0.646,0.897,2,-5.61,1,0.0707,0.267,0,0.38,0.46,96.002,"audio_features","34e1mfaKrX6Z1HiusQM3lf","spotify:track:34e1mfaKrX6Z1HiusQM3lf","https://api.spotify.com/v1/tracks/34e1mfaKrX6Z1HiusQM3lf","https://api.spotify.com/v1/audio-analysis/34e1mfaKrX6Z1HiusQM3lf",261320,4,NA
0.619,0.726,9,-6.877,0,0.102,0.014,0,0.375,0.337,123.013,"audio_features","44CUaeAUvLLgCqslAx1GmU","spotify:track:44CUaeAUvLLgCqslAx1GmU","https://api.spotify.com/v1/tracks/44CUaeAUvLLgCqslAx1GmU","https://api.spotify.com/v1/audio-analysis/44CUaeAUvLLgCqslAx1GmU",271507,4,NA
0.247,0.371,10,-9.338,1,0.049,0.288,0,0.145,0.0579,76.515,"audio_features","22wxm3S4getCO5l97JS5LE","spotify:track:22wxm3S4getCO5l97JS5LE","https://api.spotify.com/v1/tracks/22wxm3S4getCO5l97JS5LE","https://api.spotify.com/v1/audio-analysis/22wxm3S4getCO5l97JS5LE",244520,4,NA
0.611,0.695,1,-4.971,0,0.0303,0.00654,0,0.474,0.464,90.006,"audio_features","5yZpdbnmVwNm0IvWQXvBQl","spotify:track:5yZpdbnmVwNm0IvWQXvBQl","https://api.spotify.com/v1/tracks/5yZpdbnmVwNm0IvWQXvBQl","https://api.spotify.com/v1/audio-analysis/5yZpdbnmVwNm0IvWQXvBQl",241653,4,NA
0.598,0.808,11,-6.353,0,0.117,0.0215,0,0.12,0.333,120.054,"audio_features","5NUUMjnvKiw0mSLQd5vRA6","spotify:track:5NUUMjnvKiw0mSLQd5vRA6","https://api.spotify.com/v1/tracks/5NUUMjnvKiw0mSLQd5vRA6","https://api.spotify.com/v1/audio-analysis/5NUUMjnvKiw0mSLQd5vRA6",296040,4,NA
0.486,0.42,7,-6.399,1,0.0263,0.334,0,0.142,0.348,77.941,"audio_features","4FDam9au9fZLC1d0AeN7eR","spotify:track:4FDam9au9fZLC1d0AeN7eR","https://api.spotify.com/v1/tracks/4FDam9au9fZLC1d0AeN7eR","https://api.spotify.com/v1/audio-analysis/4FDam9au9fZLC1d0AeN7eR",159173,4,NA
0.738,0.872,4,-5.076,0,0.0571,0.0164,0,0.0682,0.682,122.023,"audio_features","59FVyaSxXzvoTQKNw4Rz0q","spotify:track:59FVyaSxXzvoTQKNw4Rz0q","https://api.spotify.com/v1/tracks/59FVyaSxXzvoTQKNw4Rz0q","https://api.spotify.com/v1/audio-analysis/59FVyaSxXzvoTQKNw4Rz0q",281400,4,NA
0.543,0.568,0,-6.486,1,0.0391,0.334,0,0.0782,0.376,104.173,"audio_features","2sc45qVuZpUr44nCq06RDV","spotify:track:2sc45qVuZpUr44nCq06RDV","https://api.spotify.com/v1/tracks/2sc45qVuZpUr44nCq06RDV","https://api.spotify.com/v1/audio-analysis/2sc45qVuZpUr44nCq06RDV",257533,4,NA
0.458,0.525,4,-7.721,1,0.0318,0.392,5.26e-06,0.106,0.307,81.967,"audio_features","1xEIfYpSeYg50SFKnhl8JQ","spotify:track:1xEIfYpSeYg50SFKnhl8JQ","https://api.spotify.com/v1/tracks/1xEIfYpSeYg50SFKnhl8JQ","https://api.spotify.com/v1/audio-analysis/1xEIfYpSeYg50SFKnhl8JQ",325920,4,NA
0.652,0.387,7,-10.139,1,0.0666,0.619,0,0.103,0.494,87.985,"audio_features","0qQ7n5grchPNHalCmBiomE","spotify:track:0qQ7n5grchPNHalCmBiomE","https://api.spotify.com/v1/tracks/0qQ7n5grchPNHalCmBiomE","https://api.spotify.com/v1/audio-analysis/0qQ7n5grchPNHalCmBiomE",322560,4,NA
0.495,0.38,1,-9.26,0,0.0327,0.757,6.52e-05,0.366,0.226,103.929,"audio_features","7MkOay2h8gTI4VxuX4f6Pu","spotify:track:7MkOay2h8gTI4VxuX4f6Pu","https://api.spotify.com/v1/tracks/7MkOay2h8gTI4VxuX4f6Pu","https://api.spotify.com/v1/audio-analysis/7MkOay2h8gTI4VxuX4f6Pu",314693,4,NA
0.652,0.696,11,-6.106,1,0.11,0.495,4.86e-06,0.177,0.727,83.478,"audio_features","1ryWWeswpIM6dZX7Kbgeko","spotify:track:1ryWWeswpIM6dZX7Kbgeko","https://api.spotify.com/v1/tracks/1ryWWeswpIM6dZX7Kbgeko","https://api.spotify.com/v1/audio-analysis/1ryWWeswpIM6dZX7Kbgeko",343027,4,NA
0.156,0.297,10,-9.732,1,0.0296,0.956,0.172,0.305,0.206,83.38,"audio_features","4XciiYzKQMv20fAim26VCw","spotify:track:4XciiYzKQMv20fAim26VCw","https://api.spotify.com/v1/tracks/4XciiYzKQMv20fAim26VCw","https://api.spotify.com/v1/audio-analysis/4XciiYzKQMv20fAim26VCw",306373,4,NA
0.166,0.304,5,-9.956,1,0.0317,0.926,0.000176,0.153,0.0959,72.878,"audio_features","1wO7FZ4s3JSN7npip2zDR0","spotify:track:1wO7FZ4s3JSN7npip2zDR0","https://api.spotify.com/v1/tracks/1wO7FZ4s3JSN7npip2zDR0","https://api.spotify.com/v1/audio-analysis/1wO7FZ4s3JSN7npip2zDR0",296600,3,NA
0.626,0.742,0,-5.002,0,0.0657,0.408,0,0.108,0.605,114.969,"audio_features","7mzQgvrYsw1U1dGYUgCTHH","spotify:track:7mzQgvrYsw1U1dGYUgCTHH","https://api.spotify.com/v1/tracks/7mzQgvrYsw1U1dGYUgCTHH","https://api.spotify.com/v1/audio-analysis/7mzQgvrYsw1U1dGYUgCTHH",232720,4,NA
0.339,0.238,0,-9.338,1,0.0341,0.781,0,0.135,0.0799,70.718,"audio_features","4bJ4vEHqjhLoW1nHn630Ho","spotify:track:4bJ4vEHqjhLoW1nHn630Ho","https://api.spotify.com/v1/tracks/4bJ4vEHqjhLoW1nHn630Ho","https://api.spotify.com/v1/audio-analysis/4bJ4vEHqjhLoW1nHn630Ho",128107,4,NA
0.431,0.41,5,-7.461,1,0.0446,0.842,0.000172,0.0982,0.121,108.186,"audio_features","2SuSzssdQFIb6oewDVOAWe","spotify:track:2SuSzssdQFIb6oewDVOAWe","https://api.spotify.com/v1/tracks/2SuSzssdQFIb6oewDVOAWe","https://api.spotify.com/v1/audio-analysis/2SuSzssdQFIb6oewDVOAWe",368800,4,NA
0.257,0.445,4,-8.054,1,0.0384,0.663,7e-06,0.105,0.311,93.437,"audio_features","4IoXVSluZ8MCAtelWqH6p7","spotify:track:4IoXVSluZ8MCAtelWqH6p7","https://api.spotify.com/v1/tracks/4IoXVSluZ8MCAtelWqH6p7","https://api.spotify.com/v1/audio-analysis/4IoXVSluZ8MCAtelWqH6p7",324187,3,NA
0.695,0.187,11,-16.819,1,0.896,0.787,0,0.208,0.343,98.919,"audio_features","5dceIQ4VKXqQLmjNz5WZhI","spotify:track:5dceIQ4VKXqQLmjNz5WZhI","https://api.spotify.com/v1/tracks/5dceIQ4VKXqQLmjNz5WZhI","https://api.spotify.com/v1/audio-analysis/5dceIQ4VKXqQLmjNz5WZhI",111733,3,NA
0.524,0.855,0,-6.97,1,0.132,0.131,0.000246,0.978,0.366,125.16,"audio_features","6ZeKunx8TnVj2Mc1T2B8ul","spotify:track:6ZeKunx8TnVj2Mc1T2B8ul","https://api.spotify.com/v1/tracks/6ZeKunx8TnVj2Mc1T2B8ul","https://api.spotify.com/v1/audio-analysis/6ZeKunx8TnVj2Mc1T2B8ul",256280,4,NA
0.57,0.486,0,-8.672,1,0.0605,0.569,9.24e-05,0.607,0.524,107.346,"audio_features","7Lhk6vXkQdtQjheOUfQG8E","spotify:track:7Lhk6vXkQdtQjheOUfQG8E","https://api.spotify.com/v1/tracks/7Lhk6vXkQdtQjheOUfQG8E","https://api.spotify.com/v1/audio-analysis/7Lhk6vXkQdtQjheOUfQG8E",133893,4,NA
0.474,0.537,5,-6.457,1,0.0352,0.656,4.62e-06,0.349,0.764,119.304,"audio_features","2TWgjkKA5KOiB4qwZfpKLI","spotify:track:2TWgjkKA5KOiB4qwZfpKLI","https://api.spotify.com/v1/tracks/2TWgjkKA5KOiB4qwZfpKLI","https://api.spotify.com/v1/audio-analysis/2TWgjkKA5KOiB4qwZfpKLI",148840,4,NA
0.522,0.823,10,-6.179,1,0.166,0.505,0,0.265,0.613,143.672,"audio_features","6fTihv6hbp0KBsR9e5DaNm","spotify:track:6fTihv6hbp0KBsR9e5DaNm","https://api.spotify.com/v1/tracks/6fTihv6hbp0KBsR9e5DaNm","https://api.spotify.com/v1/audio-analysis/6fTihv6hbp0KBsR9e5DaNm",206573,4,NA
0.497,0.854,9,-6.626,1,0.0529,0.491,0.000279,0.377,0.85,139.626,"audio_features","2FcMeGiXCAZzY3guuxJATb","spotify:track:2FcMeGiXCAZzY3guuxJATb","https://api.spotify.com/v1/tracks/2FcMeGiXCAZzY3guuxJATb","https://api.spotify.com/v1/audio-analysis/2FcMeGiXCAZzY3guuxJATb",183933,4,NA
0.492,0.842,5,-6.017,1,0.05,0.347,0.000783,0.403,0.819,138.991,"audio_features","2v1VFgaq5dxcKDPCY5fgtp","spotify:track:2v1VFgaq5dxcKDPCY5fgtp","https://api.spotify.com/v1/tracks/2v1VFgaq5dxcKDPCY5fgtp","https://api.spotify.com/v1/audio-analysis/2v1VFgaq5dxcKDPCY5fgtp",148213,4,NA
0.583,0.798,9,-4.103,0,0.0522,0.602,4.74e-06,0.872,0.86,139.346,"audio_features","50utnlTtQ0ue32GQXilUav","spotify:track:50utnlTtQ0ue32GQXilUav","https://api.spotify.com/v1/tracks/50utnlTtQ0ue32GQXilUav","https://api.spotify.com/v1/audio-analysis/50utnlTtQ0ue32GQXilUav",111773,4,NA
0.614,0.864,11,-5.624,1,0.466,0.658,7.21e-05,0.976,0.869,84.173,"audio_features","7nPpjEQdQEqs20ufgO5v1U","spotify:track:7nPpjEQdQEqs20ufgO5v1U","https://api.spotify.com/v1/tracks/7nPpjEQdQEqs20ufgO5v1U","https://api.spotify.com/v1/audio-analysis/7nPpjEQdQEqs20ufgO5v1U",137307,4,NA
0.54,0.38,10,-9.566,1,0.0348,0.511,0.0089,0.92,0.301,118.539,"audio_features","48uCKnun2nIGMAyV34flR2","spotify:track:48uCKnun2nIGMAyV34flR2","https://api.spotify.com/v1/tracks/48uCKnun2nIGMAyV34flR2","https://api.spotify.com/v1/audio-analysis/48uCKnun2nIGMAyV34flR2",468307,4,NA
0.617,0.81,0,-8.89,1,0.0605,0.423,0.89,0.982,0.631,98.126,"audio_features","4h576IxgxSky3mE1FLbLem","spotify:track:4h576IxgxSky3mE1FLbLem","https://api.spotify.com/v1/tracks/4h576IxgxSky3mE1FLbLem","https://api.spotify.com/v1/audio-analysis/4h576IxgxSky3mE1FLbLem",402787,4,NA
0.422,0.629,10,-8,1,0.0977,0.677,0.000951,0.956,0.321,134.549,"audio_features","4y599apnbKxIKJmmHr0Fa6","spotify:track:4y599apnbKxIKJmmHr0Fa6","https://api.spotify.com/v1/tracks/4y599apnbKxIKJmmHr0Fa6","https://api.spotify.com/v1/audio-analysis/4y599apnbKxIKJmmHr0Fa6",282507,4,NA
