"MonthYear","Artist","Plays"
"2021-06","Vladimir Fedoseyev, Victor Popov, Moscow Radio Symphony Orchestra, Andrea Bocelli, Academy Of Choir Art Of Russia",2
"2021-06","Wes Walker, Dyl",2
"2021-06","Young Thug, Young Stoner Life, Gunna",2
"2021-06","blackbear",2
"2021-07","2 Chainz",2
"2021-07","6ix9ine",2
"2021-07","Ahmir",2
"2021-07","American Authors",2
"2021-07","BJ the Chicago Kid",2
"2021-07","Bastille",2
"2021-07","Big Boi",2
"2021-07","BlocBoy JB",2
"2021-07","Blue Oyster Cult",2
"2021-07","Bobby Caldwell",2
"2021-07","Bobby Shmurda",2
"2021-07","Chief Keef",2
"2021-07","Conway",2
"2021-07","Cordae",2
"2021-07","Counting Crows",2
"2021-07","Creedence Clearwater Revival",2
"2021-07","Cyndi Lauper",2
"2021-07","DJ Dahi, Brent Faiyaz",2
"2021-07","DaBaby",2
"2021-07","Daughtry",2
"2021-07","Doja Cat",2
"2021-07","Dreamer Isioma",2
"2021-07","Dua Lipa",2
"2021-07","Edward Sharpe and the Magnetic Zeros",2
"2021-07","Empire of the Sun",2
"2021-07","Fetty Wap",2
"2021-07","Frankie Valli & The Four Seasons",2
"2021-07","Future, Drake",2
"2021-07","Galantis",2
"2021-07","Golden Earring",2
"2021-07","Gorillaz",2
"2021-07","Guns N' Roses",2
"2021-07","H.E.R.",2
"2021-07","Hermitude",2
"2021-07","Hippo Campus",2
"2021-07","Icona Pop",2
"2021-07","J.I the Prince of N.Y",2
"2021-07","Jalen Santoy",2
"2021-07","Jay Sean",2
"2021-07","Jennifer Lopez",2
"2021-07","Justin Bieber",2
"2021-07","KONGOS",2
"2021-07","Kanye West, JAY-Z",2
"2021-07","Kasabian",2
"2021-07","Kygo",2
"2021-07","Larry June",2
"2021-07","Lil Baby, 42 Dugg",2
"2021-07","Lil Peep",2
"2021-07","Lil Pump, French Montana, Diplo",2
"2021-07","Lil Tjay, 6LACK",2
"2021-07","Lil Uzi Vert, Internet Money, Don Toliver",2
"2021-07","Lilskrt4k",2
"2021-07","Loote, David Guetta, Brooks",2
"2021-07","Lorde",2
"2021-07","Lupe Fiasco",2
"2021-07","M.C. Breed, DFC",2
"2021-07","MKTO",2
"2021-07","MadeinTYO",2
"2021-07","Mani Hoffman",2
"2021-07","Martin Garrix",2
"2021-07","Metro Boomin, Big Sean",2
"2021-07","Michael Buble",2
"2021-07","Missy Elliott",2
"2021-07","Nico Vega",2
"2021-07","OK KID",2
"2021-07","Offset, Metro Boomin",2
"2021-07","Oliver Francis",2
"2021-07","Olivia Rodrigo",2
"2021-07","Only The Family, Lil Durk",2
"2021-07","Parade of Lights",2
"2021-07","Patrick Cc:, Jonah Zed",2
"2021-07","PnB Rock",2
"2021-07","Ponderosa Twins Plus One",2
"2021-07","Pryda",2
"2021-07","Pusha T, Kanye West, Big Sean, 2 Chainz",2
"2021-07","Quality Control, Migos",2
"2021-07","Quiet Riot",2
"2021-07","REASON",2
"2021-07","Red Hot Chili Peppers",2
"2021-07","Redbone",2
"2021-07","Rio Da Yung Og, RMC Mike",2
"2021-07","River Tiber",2
"2021-07","Russ",2
"2021-07","Sada Baby",2
"2021-07","Sage the Gemini",2
"2021-07","Saint Motel",2
"2021-07","Skylar Grey",2
"2021-07","Slippery Salazar, Aries",2
"2021-07","Stunna 4 Vegas, Polo G",2
"2021-07","Sufjan Stevens",2
"2021-07","Swae Lee",2
"2021-07","T.I.",2
"2021-07","T.I., Justin Timberlake",2
"2021-07","TAB The Band",2
"2021-07","Taio Cruz",2
"2021-07","Tee Grizzley, Takeoff, Quality Control",2
"2021-07","The B-52's",2
"2021-07","The Isley Brothers",2
"2021-07","The Kid LAROI, Marshmello, Juice WRLD",2
"2021-07","The Wolfmen",2
"2021-07","Tiesto, Dzeko",2
"2021-07","Timbaland, Nelly Furtado",2
"2021-07","Tory Lanez, Snakehips",2
"2021-07","Travis Scott, Baby Keem",2
"2021-07","Troye Sivan",2
"2021-07","Trv. Scout",2
"2021-07","Unknown Mortal Orchestra, Amine",2
"2021-07","Victor Oladipo",2
"2021-07","We Are Scientists",2
"2021-07","Wes Walker, Dyl",2
"2021-07","XXXTENTACION",2
"2021-07","Young Rising Sons",2
"2021-07","Young Thug, Future",2
"2021-07","Young Thug, Juice WRLD",2
"2021-07","Young Thug, Travis",2
"2021-07","blackbear",2
"2021-07","iann dior",2
"2021-07","slowthai",2
"2021-07","tobi lou",2
"2021-08","21 Savage",2
"2021-08","50 Cent",2
"2021-08","ALLBLACK",2
"2021-08","Ab-Soul",2
"2021-08","Action Bronson",2
"2021-08","Alesso",2
"2021-08","Arctic Monkeys",2
"2021-08","Ariana Grande",2
"2021-08","Atwood",2
"2021-08","Bankrol Hayden",2
"2021-08","Beastie Boys",2
"2021-08","Big Sean",2
"2021-08","Blue Swede",2
"2021-08","Bobby Shmurda",2
"2021-08","Boss Martians",2
"2021-08","Cher Lloyd",2
"2021-08","Chief Keef",2
"2021-08","Common",2
"2021-08","Domo Genesis",2
"2021-08","Dreamville, Cozz, Bas",2
"2021-08","EST Gee",2
"2021-08","Engelwood",2
"2021-08","Fall Out Boy",2
"2021-08","Fleetwood Mac",2
"2021-08","Foghat",2
"2021-08","Foster the People",2
"2021-08","Future, Drake",2
"2021-08","Galantis",2
"2021-08","Hayley Kiyoko",2
"2021-08","Heart",2
"2021-08","Jennifer Lopez",2
"2021-08","Jetta",2
"2021-08","Juice WRLD, Future",2
"2021-08","Kevin Abstract",2
"2021-08","Kiiara",2
"2021-08","LINKIN PARK",2
"2021-08","Larry June",2
"2021-08","Led Zeppelin",2
"2021-08","Lil Baby, Drake",2
"2021-08","Lucenzo, Don Omar",2
"2021-08","MF DOOM, CZARFACE",2
"2021-08","MIKNNA, Kadhja Bonet, JID, Free Nationals",2
"2021-08","Madvillain, Madlib, MF DOOM",2
"2021-08","Marshmello, Juice WRLD",2
"2021-08","Migos, Marshmello",2
"2021-08","MihTy",2
"2021-08","Mike WiLL Made-It",2
"2021-08","Mos Def, Kanye West, Al Be Back",2
"2021-08","NOFX",2
"2021-08","Nate Ruess",2
"2021-08","Naughty By Nature",2
"2021-08","Nelly Furtado",2
"2021-08","Offset, Metro Boomin",2
"2021-08","Only The Family, Lil Durk",2
"2021-08","Outasight",2
"2021-08","P-LO",2
"2021-08","Pete Rock, C.L. Smooth",2
"2021-08","Pharrell Williams, Gwen Stefani",2
"2021-08","Pooh Shiesty, Jack Harlow",2
"2021-08","Porter Robinson",2
"2021-08","Quality Control, Lil Baby, DaBaby",2
"2021-08","Quavo, Quality Control",2
"2021-08","Rick Ross",2
"2021-08","Rick Ross, Kanye West",2
"2021-08","Roddy Ricch, Mustard",2
"2021-08","Russ",2
"2021-08","SAFE, Kiana Lede",2
"2021-08","Santana, Felly",2
"2021-08","Seddy Hendrinx",2
"2021-08","ShooterGang Kony",2
"2021-08","Sia",2
"2021-08","Sigma",2
"2021-08","Smino, Jay2, Bari",2
"2021-08","Soldier Kidd",2
"2021-08","Statik Selektah, Kota the Friend",2
"2021-08","Swae Lee, Khalid",2
"2021-08","Swedish House Mafia",2
"2021-08","T-Pain",2
"2021-08","T-Pain, Chuckie",2
"2021-08","The Fray",2
"2021-08","The Kid LAROI, Marshmello, Juice WRLD",2
"2021-08","The Notorious B.I.G.",2
"2021-08","The Police",2
"2021-08","The Runaways",2
"2021-08","The Script",2
"2021-08","The Weeknd",2
"2021-08","Tory Lanez, Snakehips",2
"2021-08","Trick Trick, Royce da 5'9, Eminem, DeJ Loaf, Danny Brown, Big Sean",2
"2021-08","Tyga",2
"2021-08","USS",2
"2021-08","Waka Flocka Flame",2
"2021-08","Wale",2
"2021-08","YBN Nahmir",2
"2021-08","Young Thug, Future, Drake",2
"2021-08","Young Thug, Young Stoner Life",2
"2021-08","Zacari",2
"2021-08","twenty one pilots",2
"2021-09","Ariana Grande",2
"2021-09","Ben Howard",2
"2021-09","Big Sean",2
"2021-09","Black Eyed Peas",2
"2021-09","Buddy",2
"2021-09","Chief Keef",2
"2021-09","DJ Khaled",2
"2021-09","Danny Brown",2
"2021-09","Darude",2
"2021-09","Denzel Curry",2
"2021-09","Duran Duran",2
"2021-09","Hermitude",2
"2021-09","JAY-Z",2
"2021-09","Jennifer Lopez",2
"2021-09","John Legend",2
"2021-09","KIDS SEE GHOSTS",2
"2021-09","Kanye West, JAY-Z",2
"2021-09","Lil Skies",2
"2021-09","Lil Yachty",2
"2021-09","Lucenzo, Don Omar",2
"2021-09","MIKNNA, Kadhja Bonet, JID, Free Nationals",2
"2021-09","Migos, Marshmello",2
"2021-09","Mura Masa",2
"2021-09","Outasight",2
"2021-09","Patrick Cc:",2
"2021-09","Peter CottonTale",2
"2021-09","Rejjie Snow, MF DOOM, Cam O'bi",2
"2021-09","Rick Ross, Kanye West",2
"2021-09","Roddy Ricch, 42 Dugg",2
"2021-09","Roddy Ricch, Mustard",2
"2021-09","SZA",2
"2021-09","Slippery Salazar, Aries",2
"2021-09","Southside, G Herbo",2
"2021-09","Swae Lee, Khalid",2
"2021-09","Swedish House Mafia",2
"2021-09","The Kid LAROI, Marshmello, Juice WRLD",2
"2021-09","The White Stripes",2
"2021-09","Vince Staples",2
"2021-09","XXXTENTACION",2
"2021-09","YoungBoy Never Broke Again",2
"2021-09","Zacari",2
"2021-09","slowthai",2
"2021-09","tobi lou, Galimatias",2
"2021-10","5 Seconds of Summer",2
"2021-10","6LACK",2
"2021-10","6ix9ine",2
"2021-10","A Flock of Seagulls",2
"2021-10","Alice Deejay",2
"2021-10","Ariana Grande",2
"2021-10","BORNS",2
"2021-10","Baby Smoove",2
"2021-10","Bastille",2
"2021-10","Big Daddy Kane",2
"2021-10","Breathe Carolina",2
"2021-10","Bruno Mars",2
"2021-10","Buddy",2
"2021-10","Busta Rhymes",2
"2021-10","Calvin Harris",2
"2021-10","Chris Brown",2
"2021-10","Cl4pers",2
"2021-10","Cobra Starship",2
"2021-10","DJ Kool",2
"2021-10","Deorro",2
"2021-10","Diplo",2
"2021-10","Disclosure",2
"2021-10","Doja Cat",2
"2021-10","Don Toliver, CHASE B",2
"2021-10","EARTHGANG",2
"2021-10","Endor",2
"2021-10","Galantis",2
"2021-10","Gucci Mane",2
"2021-10","Hippo Campus",2
"2021-10","Internet Money, Gunna, Don Toliver",2
"2021-10","Justin Timberlake",2
"2021-10","Kendrick Lamar, Baby Keem",2
"2021-10","Kevin Abstract",2
"2021-10","KuiBtw",2
"2021-10","Lil Baby, Drake",2
"2021-10","Lil Baby, Gunna",2
"2021-10","Lil Jon",2
"2021-10","Lil Tjay, 6LACK",2
"2021-10","Ludacris",2
"2021-10","MAVI",2
"2021-10","MF DOOM, CZARFACE",2
"2021-10","MGMT",2
"2021-10","Mariah Carey",2
"2021-10","Marian Hill",2
"2021-10","Ms. Danniboo, DJ Rell",2
"2021-10","No Fun Haus",2
"2021-10","Offset, Metro Boomin",2
"2021-10","Olivia Rodrigo",2
"2021-10","OneRepublic",2
"2021-10","OutKast",2
"2021-10","PRO ERA",2
"2021-10","Phony Ppl",2
"2021-10","Pitbull, Ne-Yo",2
"2021-10","Polo G, NEIKED, Mae Muller",2
"2021-10","Red Hot Chili Peppers",2
"2021-10","Rejjie Snow, MF DOOM, Cam O'bi",2
"2021-10","Rich The Kid",2
"2021-10","Rihanna",2
"2021-10","Rio Da Yung Og",2
"2021-10","Riton, Nightcrawlers",2
"2021-10","SOB X RBE",2
"2021-10","Sada Baby",2
"2021-10","Sage the Gemini",2
"2021-10","Saint Parrish, Mick Jenkins",2
"2021-10","Santana, Felly",2
"2021-10","Soldier Kidd",2
"2021-10","Statik Selektah, Kota the Friend",2
"2021-10","Swedish House Mafia",2
"2021-10","Swizz Beatz, RZA, Pusha T, Prynce Cy Hi, Kanye West, JAY-Z",2
"2021-10","T-Pain",2
"2021-10","TJ Porter",2
"2021-10","Taylor Swift",2
"2021-10","Travis Scott, Quavo, HUNCHO JACK",2
"2021-10","Trippie Redd, Bali Baby",2
"2021-10","Trippie Redd, Playboi Carti",2
"2021-10","Tujamo, Steve Aoki, Chris Lake",2
"2021-10","YBN Nahmir",2
"2021-10","Ye Ali, Jazz Cartier",2
"2021-10","Yo Gotti, Travis Scott, Quavo, Kanye West, Gucci Mane, Desiigner, Big Sean, 2 Chainz",2
"2021-10","Yolanda Be Cool, DCUP",2
"2021-10","Young Thug, Young Stoner Life, Gunna",2
"2021-10","convolk",2
"2021-10","redveil",2
"2021-11","21 Savage",2
"2021-11","6ix9ine",2
"2021-11","Asher Roth",2
"2021-11","Baby Smoove",2
"2021-11","Bakar",2
"2021-11","Calvin Harris",2
"2021-11","Childish Gambino",2
"2021-11","DJ Snake, AlunaGeorge",2
"2021-11","Danny Brown",2
"2021-11","Don Toliver",2
"2021-11","EARTHGANG",2
"2021-11","EGOVERT",2
"2021-11","Frank Ocean",2
"2021-11","Gunna",2
"2021-11","Haiti Babii",2
"2021-11","Isaiah Rashad, Bando.",2
"2021-11","JID",2
"2021-11","Jay Rock",2
"2021-11","Juice WRLD, Future",2
"2021-11","KIDS SEE GHOSTS",2
"2021-11","Kanye West, Andre 3000",2
"2021-11","Kendrick Lamar, Baby Keem",2
"2021-11","Lecrae",2
"2021-11","Lil Durk, Lil Baby",2
"2021-11","Lil Uzi Vert, Future",2
"2021-11","Lil Yachty",2
"2021-11","Logic",2
"2021-11","MIKNNA, Kadhja Bonet, JID, Free Nationals",2
"2021-11","Madlib, Freddie Gibbs",2
"2021-11","Marco Luka",2
"2021-11","Maroon 5",2
"2021-11","Mike WiLL Made-It",2
"2021-11","NOFX",2
"2021-11","OneRepublic",2
"2021-11","Patrick Cc:, Jonah Zed",2
"2021-11","Polo G, NEIKED, Mae Muller",2
"2021-11","Quality Control, Lil Baby, DaBaby",2
"2021-11","Quavo, Quality Control",2
"2021-11","SZA",2
"2021-11","Sada Baby",2
"2021-11","Simple Plan",2
"2021-11","Slippery Salazar",2
"2021-11","Slippery Salazar, Aries",2
"2021-11","Smino, Jay2, Bari",2
"2021-11","Statik Selektah, Kota the Friend",2
"2021-11","TOBi, Mick Jenkins",2
"2021-11","Tee Grizzley",2
"2021-11","The Killers",2
"2021-11","The Underachievers",2
"2021-11","Twista, Kanye West, Jamie Foxx",2
"2021-11","Ty Dolla $ign",2
"2021-11","UB40",2
"2021-11","Unknown Mortal Orchestra, Amine",2
"2021-11","Yeah Yeah Yeahs",2
"2021-11","YoungBoy Never Broke Again",2
"2021-11","blackbear",2
"2021-11","whiterosemoxie, Kato On The Track",2
"2021-11","whiterosemoxie, Tom The Mail Man",2
"2021-12","Aaron Smith",2
"2021-12","Alphaville",2
"2021-12","Beastie Boys",2
"2021-12","Bill Withers",2
"2021-12","Blue Oyster Cult",2
"2021-12","Bobby Helms",2
"2021-12","Calboy",2
"2021-12","Cream",2
"2021-12","Daft Punk",2
"2021-12","Danny Brown",2
"2021-12","Daryl Hall & John Oates",2
"2021-12","David Guetta",2
"2021-12","Don Toliver",2
"2021-12","EST Gee",2
"2021-12","Eagles",2
"2021-12","Elton John",2
"2021-12","Elton John, Ed Sheeran",2
"2021-12","Fetty Wap",2
"2021-12","Fleetwood Mac",2
"2021-12","Foo Fighters",2
"2021-12","Frank Sinatra",2
"2021-12","Gorillaz",2
"2021-12","Hanson",2
"2021-12","Harry Belafonte",2
"2021-12","Harry James and His Orchestra",2
"2021-12","Jimmy Durante",2
"2021-12","Johnny Rain",2
"2021-12","Justin Timberlake",2
"2021-12","Kelly Clarkson",2
"2021-12","Kodak Black",2
"2021-12","KuiBtw",2
"2021-12","Lil Baby, Drake",2
"2021-12","Lil Baby, Gunna",2
"2021-12","Lil Skies",2
"2021-12","Lil Uzi Vert, Internet Money, Don Toliver",2
"2021-12","Lily Allen",2
"2021-12","Living Colour",2
"2021-12","Logic",2
"2021-12","MF DOOM, CZARFACE",2
"2021-12","Macklemore",2
"2021-12","Madlib, Freddie Gibbs",2
"2021-12","Madvillain, Madlib, MF DOOM",2
"2021-12","Marco Luka",2
"2021-12","Mariah Carey",2
"2021-12","Mere Raj",2
"2021-12","Michael Buble",2
"2021-12","Migos",2
"2021-12","MihTy",2
"2021-12","Nelly Furtado",2
"2021-12","No Fun Haus",2
"2021-12","One Direction",2
"2021-12","Paramore",2
"2021-12","Patrick Cc:, Jonah Zed",2
"2021-12","Paul McCartney",2
"2021-12","Pentatonix",2
"2021-12","Polo G, Lil Wayne",2
"2021-12","Pop Smoke",2
"2021-12","Rick Ross",2
"2021-12","Ricky Martin",2
"2021-12","Rupert Holmes",2
"2021-12","Slippery Salazar, Aries",2
"2021-12","Spin Doctors",2
"2021-12","TOBi, Mick Jenkins",2
"2021-12","Takeoff",2
"2021-12","The All-American Rejects",2
"2021-12","The Killers",2
"2021-12","The Knack",2
"2021-12","The Monkees",2
"2021-12","The Outfield",2
"2021-12","The Rapture",2
"2021-12","The Waitresses",2
"2021-12","The White Stripes",2
"2021-12","The Who",2
"2021-12","Tom Jones",2
"2021-12","Travis Porter",2
"2021-12","Trippie Redd",2
"2021-12","Wale",2
"2021-12","Weezer",2
"2021-12","YBN Nahmir",2
"2021-12","Young Thug, Young Stoner Life",2
"2021-12","bbno$, Y2K",2
"2021-12","brakence",2
"2021-12","slowthai",2
"2021-12","slowthai, Mount Kimbie, James Blake",2
"2021-12","slowthai, Skepta",2
"2021-12","whiterosemoxie, Kato On The Track",2
"2022-01","2 Chainz",2
"2022-01","6ix9ine",2
"2022-01","98kb",2
"2022-01","A Flock of Seagulls",2
"2022-01","Action Bronson",2
"2022-01","American Authors",2
"2022-01","Avicii",2
"2022-01","Beastie Boys",2
"2022-01","Billy Joel",2
"2022-01","Bobby Shmurda",2
"2022-01","Boston",2
"2022-01","Breakbot",2
"2022-01","Brent Faiyaz",2
"2022-01","Buddy Holly",2
"2022-01","Busta Rhymes",2
"2022-01","Cher Lloyd",2
"2022-01","Chrishan",2
"2022-01","Cl4pers",2
"2022-01","Cobra Starship",2
"2022-01","Coldplay",2
"2022-01","Daryl Hall & John Oates",2
"2022-01","Dayglow",2
"2022-01","Disclosure",2
"2022-01","Dua Lipa",2
"2022-01","Duran Duran",2
"2022-01","Dutchavelli",2
"2022-01","EGOVERT",2
"2022-01","EST Gee",2
"2022-01","Electric Light Orchestra",2
"2022-01","Elvis Presley",2
"2022-01","Fall Out Boy",2
"2022-01","Farruko",2
"2022-01","Felly",2
"2022-01","Foo Fighters",2
"2022-01","Guns N' Roses",2
"2022-01","Harry Belafonte",2
"2022-01","Hot Chelle Rae",2
"2022-01","Iggy Pop",2
"2022-01","J. Cole, Bas",2
"2022-01","Jamo.",2
"2022-01","Jennifer Lopez",2
"2022-01","Jess Glynne, DJ Cassidy, Alex Newell",2
"2022-01","Joey Bada$$, Glass Animals",2
"2022-01","Jorja Smith",2
"2022-01","KIDS SEE GHOSTS",2
"2022-01","Kanye West, Andre 3000",2
"2022-01","Kenny Beats, Denzel Curry",2
"2022-01","Keys N Krates",2
"2022-01","Kill Jasper, Amaru Cloud",2
"2022-01","Korn",2
"2022-01","Landon Cube",2
"2022-01","Lil Tjay, 6LACK",2
"2022-01","Lupe Fiasco",2
"2022-01","MAVI",2
"2022-01","Macklemore",2
"2022-01","Macklemore & Ryan Lewis",2
"2022-01","Madvillain, Madlib, MF DOOM",2
"2022-01","Marco Luka",2
"2022-01","Markee Steele",2
"2022-01","Mary J. Blige",2
"2022-01","Melvoni, Kill Jasper",2
"2022-01","Moe",2
"2022-01","Nelly",2
"2022-01","Nyck Caution, Kirk Knight",2
"2022-01","Of Monsters and Men",2
"2022-01","Panic! At the Disco",2
"2022-01","Patrick Cc:, Malik",2
"2022-01","Paul Simon",2
"2022-01","Pharrell Williams",2
"2022-01","Pooh Shiesty, Jack Harlow",2
"2022-01","Quavo",2
"2022-01","Rae Sremmurd",2
"2022-01","Ray Vaughn",2
"2022-01","Remy Ma, JAY-Z, Fat Joe",2
"2022-01","Rex Orange County",2
"2022-01","Rick Springfield",2
"2022-01","Rihanna",2
"2022-01","Roddy Ricch, 42 Dugg",2
"2022-01","Rupert Holmes",2
"2022-01","Rylo Rodriguez, Lil Baby",2
"2022-01","SZA",2
"2022-01","Santigold",2
"2022-01","Sean Kingston",2
"2022-01","Sean Kingston, Justin Bieber",2
"2022-01","Sheck Wes, DJ Snake",2
"2022-01","Since99",2
"2022-01","Smokepurpp",2
"2022-01","Sol.Luna",2
"2022-01","Southside, G Herbo",2
"2022-01","Sting, Shaggy",2
"2022-01","Stunna 4 Vegas, Polo G",2
"2022-01","Sufjan Stevens",2
"2022-01","T-Pain, Chuckie",2
"2022-01","Taihaul",2
"2022-01","The Chainsmokers",2
"2022-01","The Hollies",2
"2022-01","The Police",2
"2022-01","The Waitresses",2
"2022-01","Theophilus London",2
"2022-01","Third Eye Blind",2
"2022-01","Travis Scott, Pop Smoke, JACKBOYS",2
"2022-01","Trey Songz",2
"2022-01","Trippie Redd, Khalil, Cydnee with a C",2
"2022-01","Tujamo, Steve Aoki, Chris Lake",2
"2022-01","Usher",2
"2022-01","Van Morrison",2
"2022-01","Weezer",2
"2022-01","Whitney Houston",2
"2022-01","Wu-Tang Clan",2
"2022-01","Yeah Yeah Yeahs",2
"2022-01","Yeat",2
"2022-01","Yogi",2
"2022-01","Young Thug, Future",2
"2022-01","Young Thug, Juice WRLD",2
"2022-01","Young Thug, Young Stoner Life, Gunna",2
"2022-01","Zacari",2
"2022-01","beabadoobee, Powfu",2
"2022-01","slowthai, A$AP Rocky",2
"2022-02","A Tribe Called Quest",2
"2022-02","A$AP Ferg",2
"2022-02","Asher Roth",2
"2022-02","BORNS",2
"2022-02","Bankrol Hayden",2
"2022-02","Blue Oyster Cult",2
"2022-02","Buddy",2
"2022-02","Chance the Rapper",2
"2022-02","Daft Punk",2
"2022-02","Danny Brown",2
"2022-02","Don Toliver",2
"2022-02","Don Toliver, CHASE B",2
"2022-02","El Canto del Loco",2
"2022-02","Elvis Presley",2
"2022-02","Eminem",2
"2022-02","Foster the People",2
"2022-02","French Montana",2
"2022-02","Guards",2
"2022-02","Gucci Mane",2
"2022-02","Gunna, Future",2
"2022-02","H.E.R.",2
"2022-02","Iggy Pop",2
"2022-02","Jason Mraz",2
"2022-02","Jet",2
"2022-02","KIDS SEE GHOSTS",2
"2022-02","Knxwledge",2
"2022-02","LINKIN PARK",2
"2022-02","Lil Mosey",2
"2022-02","Lil West",2
"2022-02","MUTEMATH",2
"2022-02","Mac DeMarco",2
"2022-02","Macklemore & Ryan Lewis",2
"2022-02","Madlib, Freddie Gibbs",2
"2022-02","Madvillain, Madlib, MF DOOM",2
"2022-02","Major Lazer",2
"2022-02","Marco Luka",2
"2022-02","Meek Mill",2
"2022-02","Men At Work",2
"2022-02","Migos",2
"2022-02","Mustard",2
"2022-02","NAV, Metro Boomin",2
"2022-02","Oliver",2
"2022-02","Pete Rock, C.L. Smooth",2
"2022-02","Peter CottonTale",2
"2022-02","Phoenix",2
"2022-02","Pitbull",2
"2022-02","Queen",2
"2022-02","Robert DeLong",2
"2022-02","Russ",2
"2022-02","Sada Baby",2
"2022-02","Shay Lia, KAYTRANADA",2
"2022-02","The Notorious B.I.G.",2
"2022-02","The Weeknd, Swedish House Mafia",2
"2022-02","UGK, JAY-Z",2
"2022-02","Wallpaper.",2
"2022-02","XXXTENTACION, Lil Peep",2
"2022-02","You Me At Six",2
"2022-02","YoungBoy Never Broke Again",2
"2022-02","meltycanon, Mick Jenkins, CANCEL CULTURE",2
"2022-02","redveil",2
"2022-02","sober rob, Ramzoid",2
"2022-03","3 Doors Down",2
"2022-03","6ix9ine",2
"2022-03","A Tribe Called Quest",2
"2022-03","Athan",2
"2022-03","Bakar",2
"2022-03","Bankrol Hayden",2
"2022-03","Bloc Party",2
"2022-03","Brent Faiyaz",2
"2022-03","Calvin Harris",2
"2022-03","Carnage",2
"2022-03","Chuck Berry",2
"2022-03","Daniel Powter",2
"2022-03","Danny Brown",2
"2022-03","David Bowie",2
"2022-03","Dion",2
"2022-03","Don Toliver",2
"2022-03","Electric Light Orchestra",2
"2022-03","Famous Dex",2
"2022-03","Fleetwood Mac",2
"2022-03","Flux Pavilion",2
"2022-03","Frankie Valli & The Four Seasons",2
"2022-03","Fun.",2
"2022-03","GoldLink",2
"2022-03","Good Charlotte",2
"2022-03","Gorillaz",2
"2022-03","Guards",2
"2022-03","Gunna, Future",2
"2022-03","High On Fire",2
