"Season","Artist","Plays"
"Spring","Delta Shores",2
"Spring","Dermot Kennedy",2
"Spring","Dexta Daps",2
"Spring","Diddy - Dirty Money",2
"Spring","Dolores Fernel",2
"Spring","Dom Kennedy",2
"Spring","Don Patricio",2
"Spring","Donovan Lakeberg",2
"Spring","Dontcry",2
"Spring","Dream, Ivory",2
"Spring","Dreamer Boy",2
"Spring","Dru Hill",2
"Spring","Duke Dumont",2
"Spring","EARTHGANG",2
"Spring","ENRA",2
"Spring","Eleanor Arroway",2
"Spring","Elfva",2
"Spring","Ella Vos",2
"Spring","Else",2
"Spring","Emile Pandolfi",2
"Spring","Emmitt Howard",2
"Spring","Epic Soundscapes",2
"Spring","Essence",2
"Spring","Ethan DeRose",2
"Spring","Etheral Gust",2
"Spring","Eugenie Fichter",2
"Spring","Evgeny Grinko",2
"Spring","Eyla Calmes",2
"Spring","Ezra Collective",2
"Spring","FLOOR CRY",2
"Spring","Fabricantes De Lluvia",2
"Spring","Facading",2
"Spring","Factorial FX",2
"Spring","Fakear",2
"Spring","Farhan Akhtar",2
"Spring","Faye",2
"Spring","Felix Snow",2
"Spring","Finn",2
"Spring","Fleurie",2
"Spring","Florence + The Machine",2
"Spring","Florida Georgia Line",2
"Spring","Flower Face",2
"Spring","Foster The People",2
"Spring","Francesco Parrino",2
"Spring","Francis and the Lights",2
"Spring","Franco De Vita",2
"Spring","Frank Walker",2
"Spring","French Montana",2
"Spring","Fujitsu",2
"Spring","Future Sky",2
"Spring","Game Music Composer | Oliver Moya Bueno",2
"Spring","Gavin DeGraw",2
"Spring","Geek",2
"Spring","Gentle Bones",2
"Spring","Gerda Holmes",2
"Spring","Gladiolus",2
"Spring","Glenn Travis",2
"Spring","Gorillaz",2
"Spring","Goth Babe",2
"Spring","Grace Gaustad",2
"Spring","Greta Van Fleet",2
"Spring","Gretta Ray",2
"Spring","Gus Dapperton",2
"Spring","Guus Dielissen",2
"Spring","H.1",2
"Spring","HENRY",2
"Spring","HNNY",2
"Spring","Haleema Pham",2
"Spring","Han",2
"Spring","Haux",2
"Spring","Hazey Eyes",2
"Spring","Headie One",2
"Spring","Hector Warrens",2
"Spring","Hish",2
"Spring","Hitimpulse",2
"Spring","Hope Tala",2
"Spring","Horizon Blue",2
"Spring","IAmChino",2
"Spring","INST",2
"Spring","Ikioma",2
"Spring","Isaiah Firebrace",2
"Spring","Iselinn",2
"Spring","Issam Alnajjar",2
"Spring","J Lisk",2
"Spring","JON VINYL",2
"Spring","JONES",2
"Spring","Jack Gilinsky",2
"Spring","Jack Grace",2
"Spring","Jake Scott",2
"Spring","James Blunt",2
"Spring","James Heather",2
"Spring","Janee",2
"Spring","Jason Isbell and the 400 Unit",2
"Spring","Jay Loud",2
"Spring","Jazmine Sullivan",2
"Spring","Jazz Fruits Music",2
"Spring","Jeff Krolick",2
"Spring","JesseR",2
"Spring","Jhove",2
"Spring","Jim Brickman",2
"Spring","Joel Corry",2
"Spring","John Vincent III",2
"Spring","Jordan Seigel",2
"Spring","Joy Oladokun",2
"Spring","Jungle",2
"Spring","Juni Tinley",2
"Spring","Justin Quiles",2
"Spring","Justnormal",2
"Spring","K CAMP",2
"Spring","KAYTRANADA",2
"Spring","KLYMVX",2
"Spring","KamiKwazi",2
"Spring","Kamryn Freeman",2
"Spring","Kara Marni",2
"Spring","Karthik",2
"Spring","Kaua Correia",2
"Spring","Keem Isaiah",2
"Spring","Kelsea Ballerini",2
"Spring","Kendall Amon",2
"Spring","Kendra Dias",2
"Spring","Kevin Krauter",2
"Spring","Kevin Lyttle",2
"Spring","Kevin Smuts",2
"Spring","Khai",2
"Spring","Klaangen",2
"Spring","Klangkarussell",2
"Spring","Kranium",2
"Spring","Kris Bowers",2
"Spring","Kuwada",2
"Spring","Kyle Landry",2
"Spring","LOONY",2
"Spring","LVNDSCAPE",2
"Spring","Lacrim",2
"Spring","Laila Wollo",2
"Spring","Lana Jax",2
"Spring","Lapsley",2
"Spring","Lauren Daigle",2
"Spring","League of Legends",2
"Spring","Leona Lewis",2
"Spring","Leslie Grace",2
"Spring","Lianne La Havas",2
"Spring","Lil Peep",2
"Spring","Lilla Vargen",2
"Spring","Linearwave",2
"Spring","Linying",2
"Spring","LissA",2
"Spring","Little Mix",2
"Spring","Louis Landon",2
"Spring","Lovd Ones",2
"Spring","Love Falk",2
"Spring","Lucy Vincent",2
"Spring","Luh Kel",2
"Spring","M83",2
"Spring","MARINA",2
"Spring","Mack David",2
"Spring","Macklemore & Ryan Lewis",2
"Spring","Mada",2
"Spring","Madson.",2
"Spring","Magical Piano Player",2
"Spring","Maja Balder",2
"Spring","Mana",2
"Spring","Marcus Chow",2
"Spring","Maren Morris",2
"Spring","Margaret James",2
"Spring","Mark Mancina",2
"Spring","Martin O'Donnell",2
"Spring","Massimu",2
"Spring","Matt Hansen",2
"Spring","Matt Large",2
"Spring","Matt Maeson",2
"Spring","Matthew Rai",2
"Spring","Matthew Schultz",2
"Spring","Meet Bros.",2
"Spring","Melvin Alex",2
"Spring","Michael Franti & Spearhead",2
"Spring","Michael Jackson",2
"Spring","Mick Jenkins",2
"Spring","Midnight Tales",2
"Spring","MitiS",2
"Spring","Moana Karaoke",2
"Spring","Moby",2
"Spring","Modal Colours",2
"Spring","Mome",2
"Spring","Monsune",2
"Spring","Moods",2
"Spring","Moon Taxi",2
"Spring","Morgin Madison",2
"Spring","Moses Sumney",2
"Spring","Mumford & Sons",2
"Spring","Mura Kami",2
"Spring","Mura Masa",2
"Spring","N.O.R.E.",2
"Spring","NO1-NOAH",2
"Spring","Nacho",2
"Spring","Nadine Gaertner",2
"Spring","Naresh Iyer",2
"Spring","Natalia Lacunza",2
"Spring","Natalie Jane",2
"Spring","Natiruts",2
"Spring","Natural Sound Selections",2
"Spring","Nature Recordings",2
"Spring","Nelly",2
"Spring","Neotantra",2
"Spring","Niko Rubio",2
"Spring","Nils August Valentin",2
"Spring","Nimus",2
"Spring","Nina Chuba",2
"Spring","NoMBe",2
"Spring","Noah Jacob",2
"Spring","Nylonwings",2
"Spring","ORYL",2
"Spring","OZZIE",2
"Spring","Oasis",2
"Spring","Olafur Arnalds",2
"Spring","Olivver the Kid",2
"Spring","Orion Sun",2
"Spring","Oscar Collin",2
"Spring","PJ Morton",2
"Spring","Paige",2
"Spring","PakistaniPlug",2
"Spring","Paloma Mami",2
"Spring","Paul Freeman",2
"Spring","Pawni Pandey",2
"Spring","Pearl Melendez",2
"Spring","Pia Mia",2
"Spring","Picasso Brown",2
"Spring","Plain White T's",2
"Spring","Planete Sauvage",2
"Spring","Player",2
"Spring","Playero",2
"Spring","Popcaan",2
"Spring","Purple Tulips",2
"Spring","Pyres",2
"Spring","Queen Naija",2
"Spring","ROSIE",2
"Spring","RUDE",2
"Spring","Rae Morris",2
"Spring","Rain Recorders",2
"Spring","Rain Recordings",2
"Spring","Rain Sound Studio",2
"Spring","Rain Sounds ACE",2
"Spring","RainDear",2
"Spring","Rainbow Rise",2
"Spring","Rainlord.",2
"Spring","Random Rab",2
"Spring","Raven Corteir",2
"Spring","Ravyn Lenae",2
"Spring","Ray J",2
"Spring","Reem",2
"Spring","Regendum",2
"Spring","Reik",2
"Spring","Rence",2
"Spring","Ressa",2
"Spring","Rhye",2
"Spring","Rishi Kumar",2
"Spring","Rita Ora",2
"Spring","Ritt Momney",2
"Spring","Robert B. Sherman",2
"Spring","Robin Laureli",2
"Spring","Robin Thicke",2
"Spring","Roddy Ricch",2
"Spring","Romeo Santos",2
"Spring","Ronald Emery",2
"Spring","Rosie Darling",2
"Spring","Ross Lynch",2
"Spring","Roxane Genot",2
"Spring","Ruelle",2
"Spring","Ruuth",2
"Spring","Ryan Caraveo",2
"Spring","Ryan Lott",2
"Spring","Saski",2
"Spring","Sebastian Ingrosso",2
"Spring","Seinabo Sey",2
"Spring","Serene & Pax",2
"Spring","Sergei Rachmaninoff",2
"Spring","Shashwat Sachdev",2
"Spring","Shibb",2
"Spring","Sigrid",2
"Spring","Sik World",2
"Spring","Simply Three",2
"Spring","Skeptika",2
"Spring","Skinz",2
"Spring","Skofee",2
"Spring","Sky Fall SF",2
"Spring","Soccer Mommy",2
"Spring","Solene Edgar",2
"Spring","SonReal",2
"Spring","Sonder",2
"Spring","Songs On The Moon",2
"Spring","Sophia Lopez",2
"Spring","Sophie Ann",2
"Spring","Sounds of Nature Noise",2
"Spring","Spa Music Paradise",2
"Spring","SpaceWalkers",2
"Spring","Staffa Iona",2
"Spring","Staso",2
"Spring","Stevie Wonder",2
"Spring","Strawberry Guy",2
"Spring","Study Music Research",2
"Spring","Sublime",2
"Spring","Summer Walker",2
"Spring","Swik",2
"Spring","Takaki Toshio",2
"Spring","Ted Mandy",2
"Spring","Teen Daze",2
"Spring","Teen Suicide",2
"Spring","Tenno",2
"Spring","Teqkoi",2
"Spring","Terrace Martin",2
"Spring","Thaehan",2
"Spring","The Destination",2
"Spring","The Fray",2
"Spring","The Honorary Title",2
"Spring","The Nowhows",2
"Spring","The Outdoor Library",2
"Spring","The Rudeboyz",2
"Spring","The Score",2
"Spring","The Sleep Helpers",2
"Spring","The Strokes",2
"Spring","The Walkers",2
"Spring","The Wldlfe",2
"Spring","The Wombats",2
"Spring","Thomston",2
"Spring","Thunderstorm Sound Bank",2
"Spring","Tibeauthetraveler",2
"Spring","Timeflies",2
"Spring","Tiny Meat Gang",2
"Spring","ToTheMoon",2
"Spring","Tobias Bergson",2
"Spring","Tobias Berntsson",2
"Spring","Tochi Raina",2
"Spring","Toko",2
"Spring","Tom Doolie",2
"Spring","Tomasz Kraal",2
"Spring","Traditional",2
"Spring","Tulsi Kumar",2
"Spring","Tunji Ige",2
"Spring","Turquoise & Fire",2
"Spring","Tusks",2
"Spring","Twiceyoung",2
"Spring","Twin Shadow",2
"Spring","Two Feet",2
"Spring","TyLuv.",2
"Spring","Tyler Thomas",2
"Spring","U.S.A. For Africa",2
"Spring","Velodrome",2
"Spring","Venom Faun",2
"Spring","Vintage Reggae Soundsystem",2
"Spring","Vishal Casey",2
"Spring","Viva La Panda",2
"Spring","Vivek - Mervin",2
"Spring","Wayne Mack",2
"Spring","Weezer",2
"Spring","Wes Jools",2
"Spring","Weyes Blood",2
"Spring","Wild Rivers",2
"Spring","Win and Woo",2
"Spring","Wolfgang Amadeus Mozart",2
"Spring","YSRBEATS",2
"Spring","Yasper",2
"Spring","Yasumu",2
"Spring","Yo La Tengo",2
"Spring","Yorokobi",2
"Spring","Yung L",2
"Spring","Yuno",2
"Spring","ZUHAIR",2
"Spring","Zac Samuel",2
"Spring","Zach Gill",2
"Spring","aqualina",2
"Spring","brillion.",2
"Spring","emawk",2
"Spring","frad",2
"Spring","gianni & kyle",2
"Spring","j. pastel",2
"Spring","jaye",2
"Spring","kudo",2
"Spring","less.people",2
"Spring","m3lly",2
"Spring","mago",2
"Spring","mansionz",2
"Spring","moow",2
"Spring","niff_",2
"Spring","nosubject",2
"Spring","pluko",2
"Spring","sad alex",2
"Spring","slchld",2
"Spring","vowl.",2
"Spring","weirdboi",2
"Spring","xander.",2
"Spring","yonderling",2
"Summer","&around",2
"Summer","1990nowhere",2
"Summer","2 Chainz",2
"Summer","3LAU",2
"Summer","4B",2
"Summer","7715",2
"Summer","?Teo?",2
"Summer","A L E X",2
"Summer","A Year on Earth",2
"Summer","AFROJACK",2
"Summer","ARTY",2
"Summer","Aaron Taylor",2
"Summer","Abby Anderson",2
"Summer","Abe",2
"Summer","Abraham Mateo",2
"Summer","Adam Christopher",2
"Summer","Aidan Martin",2
"Summer","Akira Kosemura",2
"Summer","Allen Stone",2
"Summer","Allison Leah",2
"Summer","Alvaro",2
"Summer","Always Never",2
"Summer","Aly Youranday",2
"Summer","Amber Green",2
"Summer","Amy Winehouse",2
"Summer","Ani",2
"Summer","Anthony Daasan",2
"Summer","Arlissa",2
"Summer","Arman Cekin",2
"Summer","Astral Shade",2
"Summer","Audrey Mika",2
"Summer","Avalon Kali",2
"Summer","BLU EYES",2
"Summer","BTS",2
"Summer","Bas",2
"Summer","Becky G",2
"Summer","Ben Kyle",2
"Summer","Ben Platt",2
"Summer","Benji Lewis",2
"Summer","Benny Sings",2
"Summer","Beren Olivia",2
"Summer","Bharath",2
"Summer","Bigflo & Oli",2
"Summer","Billy Lemos",2
"Summer","Blue Americans",2
"Summer","Boombox Cartel",2
"Summer","Boyce Avenue",2
"Summer","BredMan",2
"Summer","Brett Young",2
"Summer","Brooks",2
"Summer","Buddy",2
"Summer","Buju Banton",2
"Summer","Butterfly Wings",2
"Summer","COTIS",2
"Summer","Caamp",2
"Summer","Cage The Elephant",2
"Summer","Cali Y El Dandee",2
"Summer","Camille Saint-Saens",2
"Summer","Chapters",2
"Summer","Charlene Soraia",2
"Summer","Cherub",2
"Summer","Chill Out 2016",2
"Summer","Chinyami",2
"Summer","Chloe",2
"Summer","Chris Jedi",2
"Summer","Claude Debussy",2
"Summer","Cokobi",2
"Summer","Cole Swindell",2
"Summer","Cookin Soul",2
"Summer","Cordae",2
"Summer","Curren$y",2
"Summer","Curtis Waters",2
"Summer","D Smoke",2
"Summer","DJDS",2
"Summer","DJomla KS",2
"Summer","DNCE",2
"Summer","Dadju",2
"Summer","DallasK",2
"Summer","Damion Delaney",2
"Summer","Dance Fruits Music",2
"Summer","Danilo Stankovic",2
"Summer","Dappy",2
"Summer","Darius Rucker",2
"Summer","Dathan",2
"Summer","Daughter",2
"Summer","David Solomon",2
"Summer","Dayonas Dream",2
"Summer","De La Ghetto",2
"Summer","Death Cab for Cutie",2
"Summer","Denis Coleman",2
"Summer","Devin Kennedy",2
"Summer","Dierks Bentley",2
"Summer","Dimitri Vangelis & Wyman",2
"Summer","Dirk Maassen",2
"Summer","Dominic Balli",2
"Summer","Don Patricio",2
"Summer","Drake Chisholm",2
"Summer","Dream",2
"Summer","Dries Wold",2
"Summer","DripReport",2
"Summer","Duke Dumont",2
"Summer","Dustin O'Halloran",2
"Summer","ELJAY",2
"Summer","Eddie Berman",2
"Summer","Eklipse",2
"Summer","Ella Eyre",2
"Summer","Ella Vos",2
"Summer","Elohim",2
"Summer","Elton John",2
"Summer","Erratic Peace",2
"Summer","Esin Pierce",2
"Summer","Ethan DeRose",2
"Summer","Evan Jolly",2
"Summer","Ex-poets",2
"Summer","Eyla Calmes",2
"Summer","Fall Out Boy",2
"Summer","Faye Webster",2
"Summer","Fetty Wap",2
"Summer","Fleur East",2
"Summer","Florian Picasso",2
"Summer","Forester",2
"Summer","Frank Sinatra",2
"Summer","Frederic Chopin",2
"Summer","Fuego",2
"Summer","Gabe Bondoc",2
"Summer","Gavin DeGraw",2
"Summer","Gavriel",2
"Summer","Glass Dome",2
"Summer","Gnarly Gibbs",2
"Summer","Goth Babe",2
"Summer","Grace Carter",2
"Summer","Griffin Stoller",2
"Summer","Gwen Stefani",2
"Summer","HRVY",2
"Summer","Halloran & Kate",2
"Summer","Harris Jayaraj",2
"Summer","Hayden James",2
"Summer","Hayley Kiyoko",2
"Summer","Hiatus",2
"Summer","Hish",2
"Summer","Hitimpulse",2
"Summer","Howie Day",2
"Summer","Hundred Waters",2
"Summer","Imran Khan",2
"Summer","Invadable Harmony",2
"Summer","Issam Alnajjar",2
"Summer","Ivan Gough",2
"Summer","JID",2
"Summer","Jabberwocky",2
"Summer","Jacob Banks",2
"Summer","Jake Hope",2
"Summer","Jake Scott",2
"Summer","James Carter",2
"Summer","James Vickery",2
"Summer","Jasbir Jassi",2
"Summer","Jasmine Sandlas",2
"Summer","Javed-Mohsin",2
"Summer","Jax Jones",2
"Summer","Jay Sean",2
"Summer","Jayco",2
"Summer","Jerry Goldsmith",2
"Summer","Jesse McCartney",2
"Summer","JesseR",2
"Summer","Jessie J",2
"Summer","Jessie Ware",2
"Summer","Johann Pachelbel",2
"Summer","Jonah Baker",2
"Summer","Josh Golden",2
"Summer","Joshua Hyslop",2
"Summer","Journey",2
"Summer","Joy Again",2
"Summer","Joy Oladokun",2
"Summer","Joyce Jonathan",2
"Summer","Julie and the Phantoms Cast",2
"Summer","Julien Baker",2
"Summer","Justin Stone",2
"Summer","K CAMP",2
"Summer","KWAYE",2
"Summer","Kameron Marlowe",2
"Summer","Karthik",2
"Summer","Kendji Girac",2
"Summer","Kenny Loggins",2
"Summer","Kevin Garrett",2
"Summer","Kevin Morby",2
"Summer","Kid Travis",2
"Summer","King Von",2
"Summer","Kito",2
"Summer","Klaangen",2
"Summer","Koni",2
"Summer","Krimelife Ca$$",2
"Summer","Kumar Sanu",2
"Summer","LO",2
"Summer","LOYAL",2
"Summer","LYOD",2
"Summer","Lara Di Umbra",2
"Summer","Lartiste",2
"Summer","Lastlings",2
"Summer","Lata Mangeshkar",2
"Summer","Lawrence",2
"Summer","Le Youth",2
"Summer","Leandro Da Silva",2
"Summer","Leslie Miles",2
"Summer","Lil Durk",2
"Summer","Lil Force",2
"Summer","Lil Loaded",2
"Summer","Lil Nesley",2
"Summer","Lil Tecca",2
"Summer","Lil' Flip",2
"Summer","Lilly Wood and The Prick",2
"Summer","Limited Tym",2
"Summer","Lisa Lisa & Cult Jam",2
"Summer","Little Circuits",2
"Summer","Logan Paul",2
"Summer","Lokss",2
"Summer","Lookas",2
"Summer","Loren Gray",2
"Summer","Lorne Kroos",2
"Summer","Louis Mattrs",2
"Summer","Ludwig van Beethoven",2
"Summer","Luke Christopher",2
"Summer","Luke Combs",2
"Summer","Lund",2
"Summer","M-22",2
"Summer","MAKJ",2
"Summer","MALIA",2
"Summer","MIKA",2
"Summer","Maasho",2
"Summer","Mabel",2
"Summer","Macy Gray",2
"Summer","Manse",2
"Summer","Mansionair",2
"Summer","Manvarv",2
"Summer","Mark Klaver",2
"Summer","Mark Ronson",2
"Summer","Massimu",2
"Summer","Masterkraft",2
"Summer","Matisyahu",2
"Summer","Matoma",2
"Summer","Matthew Schultz",2
"Summer","Maygen Lacey",2
"Summer","Meghan Trainor",2
"Summer","Meltt",2
"Summer","Michael Giacchino",2
"Summer","Mild Minds",2
"Summer","Miles Wesley",2
"Summer","Mitski",2
"Summer","Mmigo",2
"Summer","Moneybagg Yo",2
"Summer","Monocle Twins",2
"Summer","Monoir",2
"Summer","Moon Taxi",2
"Summer","Morgan Brock",2
"Summer","Morgan Wallen",2
"Summer","Mounika.",2
"Summer","MyKey",2
"Summer","N.O.R.E.",2
"Summer","NEIKED",2
"Summer","Nabalez",2
"Summer","Naestro",2
"Summer","Nas",2
"Summer","Nassi",2
"Summer","Nelly Furtado",2
"Summer","New Parlor",2
"Summer","Nghtfall",2
"Summer","Nick Leng",2
"Summer","Nick Mulvey",2
"Summer","Nightcall",2
"Summer","Nightly",2
"Summer","Niko Rubio",2
"Summer","Nish",2
"Summer","Noah",2
"Summer","Noah Guthrie",2
"Summer","Oasis",2
"Summer","Ocean Park Standoff",2
"Summer","October Tooth",2
"Summer","Of Monsters and Men",2
"Summer","Oliver Riot",2
"Summer","Osteriana",2
"Summer","Ouse",2
"Summer","Owl City",2
"Summer","Oxlade",2
"Summer","Parachute",2
"Summer","Paratone",2
"Summer","Paris Blohm",2
"Summer","Paris Boy",2
"Summer","PawPaw Rod",2
"Summer","Penny Layn",2
"Summer","Phil Beaudreau",2
"Summer","Phil Good",2
"Summer","Phony Ppl",2
"Summer","Piano Dreamers",2
"Summer","Pipe Calderon",2
"Summer","Play-N-Skillz",2
"Summer","Plested",2
"Summer","Pop Culture",2
"Summer","Popcaan",2
"Summer","Porcelain Heart",2
"Summer","Q",2
"Summer","RIZ LA VIE",2
"Summer","ROSIE",2
"Summer","Ran-D",2
"Summer","Rando",2
"Summer","Rashid Ali",2
"Summer","Refs",2
"Summer","Rence",2
"Summer","Restless Modern",2
"Summer","Rhye",2
"Summer","Rhys Lewis",2
"Summer","Rightfield from College",2
"Summer","Rim-Shaz",2
"Summer","Ritu Pathak",2
"Summer","Ritviz",2
"Summer","Rnwy Lites",2
"Summer","Robinson",2
"Summer","Roman Muller",2
"Summer","Ron Adelaar",2
"Summer","Rowan Blanchard",2
"Summer","Ryan Montbleau",2
"Summer","SNBRN",2
"Summer","Saba",2
"Summer","Sachin-Jigar",2
"Summer","Salim-Sulaiman",2
"Summer","Sam Opoku",2
"Summer","Sammy Adams",2
"Summer","Santana",2
"Summer","Sara Edwards",2
"Summer","Sauftly",2
"Summer","Seaforth",2
"Summer","Sebastian Ingrosso",2
"Summer","Seven Lions",2
"Summer","Sezja",2
"Summer","Sharon Van Etten",2
"Summer","Shordie Shordie",2
"Summer","Silas Mathiasen",2
"Summer","Skandra",2
"Summer","Skepta",2
"Summer","Skizzy Mars",2
"Summer","Slow Meadow",2
"Summer","Smeyeul.",2
"Summer","Sofia Carson",2
"Summer","Sonny Alven",2
"Summer","Sonu Nigam",2
"Summer","Sophia Messa",2
"Summer","Sophie Ann",2
"Summer","Soprano",2
"Summer","Sperenza",2
"Summer","Spillage Village",2
"Summer","Stella Oceans",2
"Summer","Stephan Moccio",2
"Summer","Steven Curtis",2
"Summer","Stone Steps",2
"Summer","Strom",2
"Summer","Sukhwinder Singh",2
"Summer","Sum 41",2
"Summer","Sydney Rose",2
"Summer","THEY.",2
"Summer","Taylor Manns",2
"Summer","Tears For Fears",2
"Summer","Teen Suicide",2
"Summer","Tekno",2
"Summer","The Brother Brothers",2
"Summer","The Carters",2
"Summer","The Disco Biscuits",2
"Summer","The Format",2
"Summer","The Fray",2
"Summer","The Goo Goo Dolls",2
"Summer","The Killers",2
"Summer","The Magician",2
"Summer","The Marias",2
"Summer","The Seige",2
"Summer","The Spacies",2
"Summer","The Tides",2
"Summer","The Tokens",2
"Summer","The Valley Mist",2
"Summer","Thomston",2
"Summer","Thutmose",2
"Summer","Tiko Lape",2
"Summer","Timbaland",2
"Summer","Timmy T",2
"Summer","Toby Keith",2
"Summer","Tochi Raina",2
"Summer","Tomberlin",2
"Summer","Topic",2
"Summer","Travie McCoy",2
"Summer","Tre Coast",2
"Summer","Two Door Cinema Club",2
"Summer","Two Worlds",2
"Summer","Tyler Shaw",2
"Summer","Ugly God",2
"Summer","Us The Duo",2
"Summer","VIBIE",2
"Summer","Valntn",2
"Summer","Vegedream",2
"Summer","Vince Staples",2
"Summer","Visitors Not Strangers",2
"Summer","WILLOW",2
"Summer","WUSA",2
"Summer","What So Not",2
"Summer","Wildflowers",2
"Summer","Wisin",2
"Summer","Wizkid",2
"Summer","Xavier Ortando",2
"Summer","Yash Narvekar",2
"Summer","Yasuharu Takanashi",2
"Summer","Yellow Claw",2
"Summer","Ymlacio",2
"Summer","Yo Yo Honey Singh",2
"Summer","Young the Giant",2
"Summer","Yung Gravy",2
"Summer","Yung Nugget",2
"Summer","Yuno",2
"Summer","Zachary Knowles",2
"Summer","Zaho",2
"Summer","Zion & Lennox",2
"Summer","b47sd",2
"Summer","bulow",2
"Summer","chloe moriondo",2
"Summer","eli.",2
"Summer","gigi",2
"Summer","girl in red",2
"Summer","jxdn",2
"Summer","kenzie",2
"Summer","potsu",2
"Summer","rei brown",2
"Summer","ryugu!",2
"Summer","slowthai",2
"Summer","sohayl ryder",2
"Summer","will hyde",2
"Winter","$NOT",2
"Winter","*NSYNC",2
"Winter","2Pac",2
"Winter","A$AP Rocky",2
"Winter","ALMA",2
"Winter","AUSTN",2
"Winter","Aaron Goodvin",2
"Winter","Acejax",2
"Winter","Adekunle Gold",2
"Winter","Adeline Verver",2
"Winter","Akacia",2
"Winter","Albin Urias",2
"Winter","Alec King",2
"Winter","Alena Cherny",2
"Winter","Alex Rose",2
"Winter","Alexander Lewis",2
"Winter","Alka Yagnik",2
"Winter","Amber Run",2
"Winter","Ambienetic",2
"Winter","Amenazzy",2
"Winter","Amity Fall",2
"Winter","Amplified Pieces",2
"Winter","Andy Shauf",2
"Winter","Angel",2
"Winter","Anthony Russo",2
"Winter","Arin Ray",2
