"ID","Season","Song","Plays"
"2kAIpGWnlFLQh48iut6Zzq","Spring","Khalid ~ Free Spirit",23
"0lG6QM1jjbbX5UUn3DPmrZ","Spring","Alan Walker ~ Lost Control",23
"1oinuryVDJnYyWoYic9zDI","Spring","Axwell /\ Ingrosso ~ More Than You Know - Acoustic",23
"7jSQaXLzpLHjSQTev2krvT","Spring","Thomas Newman ~ Nemo Egg (Main Title)",23
"1HNkqx9Ahdgi1Ixy2xkKkL","Spring","Ed Sheeran ~ Photograph",23
"4lJNen4SMTIJMahALc3DcB","Spring","Sia ~ Thunderclouds (feat. Sia, Diplo, and Labrinth)",23
"2NeM9rfWo70KQej9GxeaoL","Spring","SYML ~ Where's My Love",23
"2dXZsbiWJUmr0jnGzuyk5L","Summer","Pedro Capo ~ Calma - Alicia Remix",23
"51ChrwmUPDJvedPQnIU8Ls","Summer","Ed Sheeran ~ Dive",23
"7gHs73wELdeycvS48JfIos","Summer","Alan Walker ~ Faded",23
"08wUcJKJ4TvbPOYwfzavt3","Summer","Fancy Cars ~ Fun",23
"4H5arInh2BLVz94mIibTrv","Summer","Takagi & Ketra ~ JAMBO",23
"4bD9z9qa4qg9BhryvYWB7c","Summer","Pritam ~ Kabira",23
"0j0DNujXWeupLpZobbABoo","Summer","Kygo ~ Nothing Left (feat. Will Heard)",23
"2J9TGb5CRT4omfAgnKmXn5","Summer","J-AX ~ Ostia Lido",23
"45sDIKapDyxPl307QpEAwl","Summer","Far East Movement ~ Rocketeer",23
"0lchLc0vSyRRqKSPIkFtJI","Summer","Whethan ~ Superlove (feat. Oh Wonder)",23
"0ct6r3EGTcMLPtrXHDvVjc","Summer","Avicii ~ The Nights",23
"12VqHHz4wvVcnEdSivjLeQ","Winter","Khalid ~ Alive",23
"7qH9Z4dJEN0l9bidizW7fq","Winter","Novo Amor ~ Anchor",23
"39KG4kom3enSx4GTThuDGt","Winter","Khalid ~ Coaster",23
"6Gu1BaGI5ijqEqK3g6gvMi","Winter","Shoffy ~ Different Skies",23
"7uPjTNg3IKOBpeWgH4TUpp","Winter","Nicky Jam ~ Mi Maldicion (feat. Cosculluela)",23
"0lYTfzScakP4HhxgG3CR7p","Winter","Robyn Sherwell ~ Tightropes",23
"2pJZ1v8HezrAoZ0Fhzby92","Winter","Ed Sheeran ~ What Do I Know?",23
"0CZ8lquoTX2Dkg7Ak2inwA","Fall","King Princess ~ 1950",22
"5XaGqclLmeuH0EBg75Li0n","Fall","Oh Wonder ~ Don't You Worry",22
"7nxgrI2glJXD09pebN7gvi","Fall","Holmsey ~ Escape",22
"0zAK46czrFfWH0SBGFCV2W","Fall","Nicky Jam ~ I Can't Forget You",22
"3bne7Qit5AbHkX6kWDItYP","Fall","Peter Manos ~ In My Head",22
"2KnLkZ3z7PO3kgVGHGqDpD","Fall","Shawn Mendes ~ It'll Be Okay",22
"0yiiJMHaLqTug11ncyj0oF","Fall","Shoffy ~ Let Go Today",22
"07ZQLYn9x4x3L3vxStc1zr","Fall","Quinn XCII ~ Stacy",22
"51rPRW8NjxZoWPPjnRGzHw","Fall","Masego ~ Tadow",22
"5HAEB509xZqKZV5sPzurSr","Fall","KSHMR ~ The World We Left Behind (feat. KARRA)",22
"0T9mWwi0HmEUJ9QovxXlid","Fall","Lucky Daye ~ Used To Be",22
"7AFASza1mXqntmGtbxXprO","Fall","XXXTENTACION ~ changes",22
"7I6DceMT3utDOHjcYCbrr4","Spring","Akon ~ Don't Matter",22
"7qCAVkHWZkF44OzOUKf8Cr","Spring","Nicky Jam ~ El Perdon (with Enrique Iglesias)",22
"6oNZ0WxqptE7V0qpjtyJ4a","Spring","ODESZA ~ Falls (feat. Sasha Alex Sloan)",22
"1RouRzlg8OKFeqc6LvdxmB","Spring","Maluma ~ Felices los 4",22
"2hDe0Ls5mVqs1XJqv7sbcM","Spring","Anuel AA ~ Futbol & Rumba (feat. Enrique Iglesias)",22
"3jJF3ryUPsdhvZKpmmfSZh","Spring","Ludovico Einaudi ~ Giorni Dispari",22
"05pKAafT85jeeNhZ6kq7HT","Spring","Jason Mraz ~ I Won't Give Up",22
"1dA9GzuP546CjJT0n9tZoe","Spring","Fuse ODG ~ Lazy Day (feat. Danny Ocean)",22
"3tJjZMHLqhD8DaGgdBICnc","Spring","Sleeping At Last ~ Saturn",22
"0OlnLZY4cmQzT6ZGttvWBM","Spring","Martin Garrix ~ So Far Away (feat. Jamie Scott & Romy Dya)",22
"2ez6qvOTHKeI3ss80NGqnI","Spring","SHAED ~ Trampoline (with ZAYN)",22
"5eQLcYDijgzO4G48T3x0yW","Spring","The Piano Guys ~ Waterfall",22
"5TTXEcfsYLh6fTarLaevTi","Spring","NIKI ~ lowkey",22
"0E0xI4AgMNU7UkwBt3FCVN","Summer","The Piano Guys ~ A Thousand Years",22
"6zyozkRLgDlqZIUJzCwkgP","Summer","Rochak Kohli ~ Dil Na Jaaneya",22
"6oNZ0WxqptE7V0qpjtyJ4a","Summer","ODESZA ~ Falls (feat. Sasha Alex Sloan)",22
"35r28RDot7nPE7y9K9H7l0","Summer","Post Malone ~ Feeling Whitney",22
"0wcHV7AT77zzyH4ftt11vh","Summer","SYML ~ Girl",22
"2hFD70XI1S5HeGxasMvgbY","Summer","Jai Wolf ~ Indian Summer - Kasbo Remix",22
"3LRbalLzZcuvSR6jVnqclh","Summer","RINI ~ Meet Me in Amsterdam",22
"3weNRklVDqb4Rr5MhKBR3D","Summer","Ludovico Einaudi ~ Nuvole Bianche",22
"7qiZfU4dY1lWllzX7mPBI3","Summer","Ed Sheeran ~ Shape of You",22
"7q8jJ1XZEliBakZSUMFde5","Summer","Cheat Codes ~ Stay With You",22
"0hNduWmlWmEmuwEFcYvRu1","Summer","Petit Biscuit ~ Sunset Lover",22
"5HsSsEeP3hU9QSfHZrzbtA","Winter","Finding Hope ~ 3:00 AM",22
"6w7pyStLqgxZn8WYf0cHrF","Winter","Dennis Kruissen ~ Falling In Love",22
"69B4b2ZLXZtADgzWk2RfpY","Winter","Quinn XCII ~ Flare Guns",22
"4h0zU3O9R5xzuTmNO7dNDU","Winter","Ruth B. ~ Lost Boy",22
"4yN6xPLopmTLvc27pO9LIE","Winter","Nicky Jam ~ Si Tu La Ves (feat. Wisin)",22
"7vGuf3Y35N4wmASOKLUVVU","Winter","Marshmello ~ Silence",22
"1dEjVZ2BoFgPeL71KLiseD","Winter","Stanislav Gallin ~ The Meadow (From """"The Twilight Saga: New Moon"""")",22
"32bW7B954YY6p2JuKaf4JP","Winter","Kollegah ~ YAYO",22
"59wlTaYOL5tDUgXnbBQ3my","Fall","ODESZA ~ A Moment Apart",21
"0atfY1ew83Ql9nNnJiD2t5","Fall","J Balvin ~ Bonita",21
"5cepAtqnEQ6yVG6088zMMu","Fall","Maluma ~ Corazon (feat. Nego do Borel)",21
"65Ue0jbK1lhMuWc9XfVanh","Fall","ILLENIUM ~ Crazy Times",21
"6zP2bIJWqFZtJ8dtxeDzcp","Fall","SYML ~ Girl",21
"1wpyVNJcutD5uYyjDreWaW","Fall","The Piano Guys ~ Let It Go",21
"3bH4HzoZZFq8UpZmI2AMgV","Fall","John Mayer ~ New Light",21
"5nNlOyT2w5l1BQ31SoHtXa","Fall","The Spacies ~ Pictures",21
"2WU8Qb0kcA0mCb3Anx2mKn","Fall","Ben Kyle ~ Quiver",21
"5uezSFFqUbx4QJ6cVmC2BF","Fall","Ex-poets ~ Still Waiting",21
"4VuS959DSpr82t3qBqCrWG","Fall","Ed Sheeran ~ Supermarket Flowers",21
"3goSVuTt3fDYDP6kRnFwuL","Fall","Rihanna ~ Take A Bow",21
"5pLpkaIRobcvPnUmclNv6o","Fall","Oh Wonder ~ Technicolour Beat",21
"47hZWKFZVqF2wvHDIFhgcU","Spring","Mauve ~ Easy to Adore You",21
"4QNpBfC0zvjKqPJcyqBy9W","Spring","Pitbull ~ Give Me Everything (feat. Ne-Yo, Afrojack & Nayer)",21
"0HEckRWFSknIupbGzavk5d","Spring","Khalid ~ Hundred",21
"2tOOcDDYkh0PSjr6GwPEAJ","Spring","MAX ~ Love Me Less (feat. Quinn XCII)",21
"2Lxae4E83hZdR55WTH0OQC","Spring","Ajay Stephens ~ Memories (Drinks Bring Back)",21
"3weNRklVDqb4Rr5MhKBR3D","Spring","Ludovico Einaudi ~ Nuvole Bianche",21
"50iBH5FebHr6Lq1xxlhub9","Spring","Jon Schmidt ~ Pachelbel Meets U2",21
"7vGGAJBkHKxKtOnGjQduDV","Spring","Khalid ~ Saturday Nights",21
"4ofwffwvvnbSkrMSCKQDaC","Spring","George Ezra ~ Shotgun",21
"04ZYxCXou5i7JDgCRtyZ4l","Spring","Lolo Zouai ~ Summers in Vegas",21
"1Slwb6dOYkBlWal1PGtnNg","Spring","Ed Sheeran ~ Thinking out Loud",21
"6SL7KzIA96f0HiKjuv7tED","Spring","Quinn XCII ~ U & Us",21
"7wC5eZcFS1Q1BsQ35DU6H4","Spring","Billie Eilish ~ come out and play",21
"5HsSsEeP3hU9QSfHZrzbtA","Summer","Finding Hope ~ 3:00 AM",21
"5A3fPy30SN2wuzrahpcxvV","Summer","Andy Grammer ~ Don't Give Up On Me - (From """"Five Feet Apart"""")",21
"5M5IB1cNzJqbWFEUK4a1MD","Summer","Julia Michaels ~ Heaven",21
"05pKAafT85jeeNhZ6kq7HT","Summer","Jason Mraz ~ I Won't Give Up",21
"23c9gmiiv7RCu7twft0Mym","Summer","Daniel Caesar ~ Who Hurt You?",21
"01D7nX5t321cgGgehXH0MU","Summer","Kazy Lambist ~ Work (feat. Pongo)",21
"1RouRzlg8OKFeqc6LvdxmB","Winter","Maluma ~ Felices los 4",21
"0CJvDUBeEL1Rmpx7MH28CQ","Winter","James TW ~ For You",21
"4JehYebiI9JE8sR8MisGVb","Winter","Beyonce ~ Halo",21
"4ut5G4rgB1ClpMTMfjoIuy","Winter","Martin Garrix ~ High On Life (feat. Bonn)",21
"3LRbalLzZcuvSR6jVnqclh","Winter","RINI ~ Meet Me in Amsterdam",21
"50iBH5FebHr6Lq1xxlhub9","Winter","Jon Schmidt ~ Pachelbel Meets U2",21
"0OlnLZY4cmQzT6ZGttvWBM","Winter","Martin Garrix ~ So Far Away (feat. Jamie Scott & Romy Dya)",21
"6HKKKHC8yLoE2EbNiaZ8hH","Winter","Sleeping At Last ~ Turning Page - Instrumental",21
"7qH9Z4dJEN0l9bidizW7fq","Fall","Novo Amor ~ Anchor",20
"2ISSQPb9LHHiV6ng2NXosL","Fall","Zedd ~ Beautiful Now",20
"1TEzjQhiFikK03o9oTH0Pe","Fall","alayna ~ Bliss",20
"1VG7hlZpY73n8h8NgidVTh","Fall","Maluma ~ Carnaval",20
"0xE4LEFzSNGsz1F6kvXsHU","Fall","Mac Miller ~ Circles",20
"5n5CDFXyRibBwu0wjSNkWQ","Fall","RINI ~ Emerald",20
"64BKKgWdKdmKlQDzRfHW3C","Fall","Louis The Child ~ Free (with Drew Love)",20
"1v3TKSaWcd3QsnEExwXxgO","Fall","Pink Sweat$ ~ Honesty",20
"1IXiBroTLzGMKvd2OTR0GG","Fall","Ollie MN ~ In Quiet Rooms",20
"1boXOL0ua7N2iCOUVI1p9F","Fall","Daniel Caesar ~ Japanese Denim",20
"152lZdxL1OR0ZMW6KquMif","Fall","Khalid ~ Location",20
"5L3VoLOjwPv7hPknnmYaeT","Fall","Finding Hope ~ Love",20
"2IAR0DziHCjSu16gR4ihvy","Fall","Bruno Major ~ Nothing",20
"4RtexJZ1OyRkDNlqVUt8Zt","Fall","Quinn XCII ~ Panama",20
"2FSV4xIabxahlR1drE9XW8","Fall","Miguel ~ Remember Me (Duo) - From """"Coco"""" / Steerner Remix",20
"09S64DUkxIX9EwIaULu6yN","Fall","Maluma ~ Sin Contrato (feat. Fifth Harmony)",20
"7CoMBpPTwQi2wPT0U0Nr9b","Fall","Novo Amor ~ State Lines",20
"4Y5gx8VuShNmakYGlnrUzD","Fall","Natalie Taylor ~ Surrender",20
"5YdgYQvnzAx0YQyzkdpaak","Fall","JT Roach ~ Tipsy Love",20
"4rk8o7SUTcTdVWWQErdTeO","Fall","Aqualung ~ To the Wonder (feat. Kina Grannis)",20
"6SL7KzIA96f0HiKjuv7tED","Fall","Quinn XCII ~ U & Us",20
"2pJZ1v8HezrAoZ0Fhzby92","Fall","Ed Sheeran ~ What Do I Know?",20
"2RyLgb5hpvheoOPTpJvTf3","Fall","Grant ~ Where Will We Go",20
"23c9gmiiv7RCu7twft0Mym","Fall","Daniel Caesar ~ Who Hurt You?",20
"0bWcT3zU9v9RBAC5gUN7DP","Fall","Jeremy Zucker ~ full stop",20
"5QeUZ1Z4xSCegBXutW3IIt","Spring","A.CHAL ~ 000000",20
"5Vwqy3CS2aCB6jcgm1qWfk","Spring","Takagi & Ketra ~ Amore e Capoeira",20
"1hGy2eLcmC8eKx7qr1tOqx","Spring","Sean Kingston ~ Beautiful Girls",20
"2N5zMZX7YeL1tico8oQxa9","Spring","Gnarls Barkley ~ Crazy",20
"1LIqNVhaIgxXUt2eVoIQJ3","Spring","Maluma ~ HP",20
"6EBlOYNcZ8MrdEov9lEdV6","Spring","Avicii ~ Hold The Line (feat. A R I Z O N A)",20
"5yVIlYEHZxQVLyInCdldoS","Spring","James Arthur ~ Impossible",20
"4oM9DGUTrRaXJDypxxHztZ","Spring","Bryce Vine ~ La La Land (feat. YG)",20
"3O1uhWkr42NesFnVloLq2a","Spring","Shallou ~ Lie",20
"0bX9nXMvu6FjMoy4c7ja6E","Spring","Nazareno Aversa ~ Right Here Waiting",20
"25U7raB3ZSszayTYClh4hF","Spring","Israel Kamakawiwo'ole ~ Somewhere Over The Rainbow_What A Wonderful World",20
"7q8jJ1XZEliBakZSUMFde5","Spring","Cheat Codes ~ Stay With You",20
"6HKKKHC8yLoE2EbNiaZ8hH","Spring","Sleeping At Last ~ Turning Page - Instrumental",20
"39N9RPD9MRb5WmoLzNzPeA","Spring","Nicky Jam ~ X",20
"2Fxmhks0bxGSBdJ92vM42m","Spring","Billie Eilish ~ bad guy",20
"1IQrWMzaUT0mwjP64lfQvR","Spring","Jeremy Zucker ~ ghosts",20
"16R8t4bIoFrzxZm3ds4isv","Spring","Jeremy Zucker ~ julia",20
"5Vwqy3CS2aCB6jcgm1qWfk","Summer","Takagi & Ketra ~ Amore e Capoeira",20
"6PCUP3dWmTjcTtXY02oFdT","Summer","Ed Sheeran ~ Castle on the Hill",20
"3NTo2DIPvUkSVL7eVKwc0c","Summer","GAMPER & DADONI ~ Close to You",20
"2iUmqdfGZcHIhS3b9E9EWq","Summer","Neon Trees ~ Everybody Talks",20
"4q1WaJZoHTtojqDHX8QvaC","Summer","VAX ~ Fireproof (feat. Teddy Sky)",20
"1DWZUa5Mzf2BwzpHtgbHPY","Summer","Mac Miller ~ Good News",20
"2dfHh7ECGxfNqZTQno09Vk","Summer","Ed Sheeran ~ Hearts Don't Break Around Here",20
"3Um6KoMmiyZqHC9e4XNCoF","Summer","Pink Sweat$ ~ Honesty",20
"1oinuryVDJnYyWoYic9zDI","Summer","Axwell /\ Ingrosso ~ More Than You Know - Acoustic",20
"1HNkqx9Ahdgi1Ixy2xkKkL","Summer","Ed Sheeran ~ Photograph",20
"3tJjZMHLqhD8DaGgdBICnc","Summer","Sleeping At Last ~ Saturn",20
"2EuqgpA1cTC95AQUgCcZHk","Summer","Agnes Obel ~ September Song",20
"4aSfgWmRa9KsISD4Jmx7QB","Summer","Kygo ~ This Town (feat. Sasha Alex Sloan)",20
"44ngiCPfS8FfdJOqN0eULl","Summer","ZAYN ~ Tightrope",20
"6HKKKHC8yLoE2EbNiaZ8hH","Summer","Sleeping At Last ~ Turning Page - Instrumental",20
"7wC5eZcFS1Q1BsQ35DU6H4","Summer","Billie Eilish ~ come out and play",20
"3ZCTVFBt2Brf31RLEnCkWJ","Summer","Billie Eilish ~ everything i wanted",20
"6r2JV75tE0vNgNCv4HKsBC","Summer","Jeremy Zucker ~ scared",20
"2dXZsbiWJUmr0jnGzuyk5L","Winter","Pedro Capo ~ Calma - Alicia Remix",20
"4NU4ZK3ncM05KPUc8JSuQ5","Winter","Jaden ~ Circa 2015",20
"7hOfyNuj2dLc0HAEYVDIYS","Winter","Nicky Jam ~ El Perdon - Forgiveness",20
"1LoOsdBQhtjIUiDiMyHxuE","Winter","Great Good Fine Ok ~ Find Yourself",20
"3ZsVXh7a8HxYWxzDCHjQfN","Winter","Ollie MN ~ Friendly Dark",20
"4bisT9khxJYFKaoG8pxq5h","Winter","Nicky Jam ~ Hasta el Amanecer (feat. Daddy Yankee) - The Remix",20
"6PRyUxzDxfwhJjn71SNUkk","Winter","Mauve ~ Here Comes the Sun",20
"3q0NwIecnNK8DIE6m77PvI","Winter","Quinn XCII ~ Iron & Steel",20
"3MdXljQymY43YwHw1N0lOd","Winter","Nightcall ~ Let You Go",20
"2WWfjbHALIb3e7FMcj9mr4","Winter","ODESZA ~ Line Of Sight (feat. WYNNE & Mansionair)",20
"2Yer0p7uB2lVBUAtANuuQp","Winter","Social House ~ Magic In The Hamptons (feat. Lil Yachty)",20
"54pbJa02UKHx1ZlisCYH0D","Winter","Roxy Tones ~ Malibu Nights",20
"32y9LSjv2Q49T3NnkETXCm","Winter","Robin Schulz ~ OK",20
"1vpDzKbn44PaEEhhKTbMb6","Winter","Daddy Yankee ~ Otra Cosa",20
"3Up1MsHqcxUVgB2iuqFRq2","Winter","Kasbo ~ Shut The World Out",20
"0SuLAslEMFZAXf0SwY7syi","Fall","Jon Bellion ~ All Time Low",19
"6zeeWid2sgw4lap2jV61PZ","Fall","Khalid ~ Better",19
"5iwz1NiezX7WWjnCgY5TH4","Fall","Pedro Capo ~ Calma - Remix",19
"3GweDldi2HrraUKLexWUeb","Fall","ayokay ~ Cassette",19
"2LSsSV7V33wM9EKQA2xjGS","Fall","Foudeqush ~ Con La Brisa",19
"7hOfyNuj2dLc0HAEYVDIYS","Fall","Nicky Jam ~ El Perdon - Forgiveness",19
"6potEImiklXkwD9qFzpu15","Fall","Labrinth ~ Forever",19
"78TTtXnFQPzwqlbtbwqN0y","Fall","Rihanna ~ FourFiveSeconds",19
"4bisT9khxJYFKaoG8pxq5h","Fall","Nicky Jam ~ Hasta el Amanecer (feat. Daddy Yankee) - The Remix",19
"5c2CckYG203pzNuwLh5sAI","Fall","Tyler and Mark ~ I Want It That Way",19
"1hQia6rxgfM1ly2hE3StWp","Fall","Vishal-Shekhar ~ Ishq Wala Love",19
"7BqBn9nzAq8spo5e7cZ0dJ","Fall","Bruno Mars ~ Just the Way You Are",19
"5brMyscUnQg14hMriS91ks","Fall","The Chainsmokers ~ Kanye",19
"2gfFiTzuoIBeRZHnPFTJcy","Fall","KamiKwazi ~ Low High",19
"3LRbalLzZcuvSR6jVnqclh","Fall","RINI ~ Meet Me in Amsterdam",19
"6fScgF2Y63ScU73nYju0ny","Fall","Atif Aslam ~ O Saathi",19
"0xaFw2zDYf1rIJWl2dXiSF","Fall","SZA ~ Open Arms (feat. Travis Scott)",19
"50iBH5FebHr6Lq1xxlhub9","Fall","Jon Schmidt ~ Pachelbel Meets U2",19
"0AGAlxajK7xQN19o1eplzS","Fall","Ed Sheeran ~ Perfect - Robin Schulz Remix",19
"1HNkqx9Ahdgi1Ixy2xkKkL","Fall","Ed Sheeran ~ Photograph",19
"7zi9FrMOL4a9c3pVCGXzKc","Fall","Bazzi ~ Renee's Song",19
"5o35aPa2xPLLC3rw7Hoc83","Fall","Nicky Jam ~ Superheroe (feat. J Balvin)",19
"3TwtrR1yNLY1PMPsrGQpOp","Fall","Five For Fighting ~ Superman (It's Not Easy)",19
"0hQCG9PYrkjYtDVEuj8ooT","Fall","Nicky Jam ~ Without You",19
"1h0yImRPIVAjhhHeNVlTuC","Fall","Shawn Mendes ~ Youth (feat. Khalid)",19
"75ls0gurX68lUmMjE7QcsE","Fall","Jeremy Zucker ~ all the kids are depressed",19
"2KEnu7ABoDpekTUae5rrU0","Fall","keshi ~ just friends",19
"5Hroj5K7vLpIG4FNCRIjbP","Spring","American Authors ~ Best Day Of My Life",19
"4F1wRJpj3i83yf7FBTo1W7","Spring","Marnik ~ Burn",19
"2dXZsbiWJUmr0jnGzuyk5L","Spring","Pedro Capo ~ Calma - Alicia Remix",19
"05OCY605lOXP7koHNBMPc2","Spring","VAX ~ Crime",19
"7cM9Kqto11iJpY2RwgVJSq","Spring","Quinn XCII ~ Flare Guns",19
"5fohLPNqO6TqwrZ7BoUWUT","Spring","The Weeknd ~ High For This",19
"6tT4Ks1N04Ut0lSQ3xjSaZ","Spring","CNCO ~ Llegaste Tu",19
"5UHL2UsMH40BVNnjRak02Y","Spring","Mauve ~ Love Letters",19
"6tsOcBnaKgzK22yEiqRh8P","Spring","Ariana Grande ~ MONOPOLY (with Victoria Monet)",19
"4cQrSREMqBSvJ8ZzBZjVb8","Spring","James Blake ~ Mile High (feat. Travis Scott & Metro Boomin)",19
"4pmsYmLA5xefLsXeaJqCbU","Spring","Cali Y El Dandee ~ Nada - Remix",19
"05Qm1pHCfNwjT8rBgdqBCL","Spring","SAFE ~ No Answer",19
"7njKgVl3AnLflRad38o7AG","Spring","Bazzi ~ Paradise",19
"1Pw5C4N6Fn5E4mGCxmbbVa","Spring","James Arthur ~ Say You Won't Let Go",19
"7F7kL3i6SDEIbDcoJZGiig","Spring","Daddy Yankee ~ Sigueme Y Te Sigo",19
"4g2WiijzSKzH8PApKDbadN","Spring","Sleeping At Last ~ Touch",19
"4skFh25hBwTL8dPXZl1Gpq","Spring","Quinn XCII ~ Two 10s",19
"0tMSssfxAL2oV8Vri0mFHE","Spring","Billie Eilish ~ listen before i go",19
"4GR9MdPIvrkxcEJ4RUbxPk","Summer","RL Grime ~ Atoms - Said the Sky Remix",19
"3Lfiu5sZ4M4B6JaKMBc0FU","Summer","Ed Sheeran ~ Barcelona",19
"3cTsh9sZdHHV6Syjcwg8VW","Summer","Dekleyn ~ Chasing Dreams",19
"3D8sT8D3f5egWSQnF0fbqu","Summer","Dominic Fike ~ Chicken Tenders",19
"0xE4LEFzSNGsz1F6kvXsHU","Summer","Mac Miller ~ Circles",19
"1TQXIltqoZ5XXyfCbAeSQQ","Summer","Sasha Alex Sloan ~ Dancing With Your Ghost",19
"6J7PIkhtHwmFjPLq0SyuPj","Summer","The Weeknd ~ Dark Times",19
"2hDe0Ls5mVqs1XJqv7sbcM","Summer","Anuel AA ~ Futbol & Rumba (feat. Enrique Iglesias)",19
"5XsAal7ZcWg1I5T4NcRjkv","Summer","Billie Eilish ~ Halley's Comet",19
"1boXOL0ua7N2iCOUVI1p9F","Summer","Daniel Caesar ~ Japanese Denim",19
"3fpVWegR6YOS1Yk5HSMYIq","Summer","Post Malone ~ Paranoid",19
"4Dnss7a0Fobyvw2aWBnDzm","Summer","Jai Wolf ~ Starlight",19
"1kwnxJNVl7cwcU98RvMBaR","Summer","Mac Miller ~ Surf",19
"6vSwxzO2Qf4BinHSXRwZJe","Summer","Ed Sheeran ~ Tenerife Sea",19
"3bC1ahPIYt1btJzSSEyyrF","Summer","Flo Rida ~ Whistle",19
"5Z3GHaZ6ec9bsiI5BenrbY","Summer","Khalid ~ Young Dumb & Broke",19
"5qNh5WtzMbfpSj2jLlBkoD","Summer","Billie Eilish ~ Your Power",19
"7rKzXE9oHgFXDbAQ3PGgnu","Summer","Jeremy Zucker ~ full stop",19
"1tNJrcVe6gwLEiZCtprs1u","Winter","Dominic Fike ~ 3 Nights",19
"7fkXzzIVo98CgjOkpd9H0V","Winter","Sleeping At Last ~ Already Gone",19
"5Vwqy3CS2aCB6jcgm1qWfk","Winter","Takagi & Ketra ~ Amore e Capoeira",19
"7gHs73wELdeycvS48JfIos","Winter","Alan Walker ~ Faded",19
"1DWZUa5Mzf2BwzpHtgbHPY","Winter","Mac Miller ~ Good News",19
"08Kj0lvbsqAxzeUOBYZRL6","Winter","Whethan ~ Good Nights (feat. Mascolo)",19
"4aNNFLoRfSOMHeYQXidsXL","Winter","Petit Biscuit ~ I Leave Again",19
"3zSCNTXI7Ed0PiidZVmzIe","Winter","R. Kelly ~ Ignition - Remix",19
"5yVIlYEHZxQVLyInCdldoS","Winter","James Arthur ~ Impossible",19
"0t488LlnuTDRjklgkotom9","Winter","Jai Wolf ~ Indian Summer",19
"2XyNLoEWc4IDt9OVzXZUXl","Winter","ODESZA ~ It's Only (feat. Zyra) - ODESZA VIP Remix",19
"6WdJAm69trFyexngKDHHVJ","Winter","A R I Z O N A ~ Oceans Away - Mansionair Remix",19
"3kywzyEr7V106Un5cDyh12","Winter","Sasha Alex Sloan ~ Older",19
"4RtexJZ1OyRkDNlqVUt8Zt","Winter","Quinn XCII ~ Panama",19
"2EuqgpA1cTC95AQUgCcZHk","Winter","Agnes Obel ~ September Song",19
"09S64DUkxIX9EwIaULu6yN","Winter","Maluma ~ Sin Contrato (feat. Fifth Harmony)",19
"4aSfgWmRa9KsISD4Jmx7QB","Winter","Kygo ~ This Town (feat. Sasha Alex Sloan)",19
"69vToJ9BMbbLlFZo7k7A7B","Winter","Calum Scott ~ You Are The Reason",19
"273n4aGEPcL1HrcdhpGGul","Fall","KSHMR ~ Around The World (feat. NOUMENN)",18
"4qkVALwOxCIEZ7I5gkZ3m4","Fall","UMI ~ Butterfly",18
"58dSdjfEYNSxte1aNVxuNf","Fall","Mac Ayres ~ Easy",18
"35r28RDot7nPE7y9K9H7l0","Fall","Post Malone ~ Feeling Whitney",18
"1RouRzlg8OKFeqc6LvdxmB","Fall","Maluma ~ Felices los 4",18
"3jJF3ryUPsdhvZKpmmfSZh","Fall","Ludovico Einaudi ~ Giorni Dispari",18
"0GhuwiwcAuw3zU5QHCmBiP","Fall","Lindsey Stirling ~ Hallelujah",18
"6PJ8FF6UR8FZXfEvpHkIVN","Fall","Ed Sheeran ~ How Would You Feel (Paean)",18
"3wGQULikds23nGCvIJf5G4","Fall","The Piano Guys ~ Just the Way You Are",18
"6nZiYSBwPQ7fYnVWkkkj4g","Fall","Jasleen Royal ~ Kho Gaye Hum Kahan",18
"7iM7I3dbNQGC5xkxJMWwrv","Fall","Juke Ross ~ Morning Breeze",18
"7oHijHxh7cI40fNC4S619V","Fall","Sasha Alex Sloan ~ Runaway",18
"0PMNxtgeNSmPPp4aiA4T8F","Fall","ILLENIUM ~ Sideways",18
"0GQngE2rOYvlKwEQjTAsP8","Fall","Pritam ~ Subhanallah",18
"4KnnWpUyPfQD6X5SQSTlH3","Fall","Daniel Schulz ~ Turn Back Time",18
"3ZCTVFBt2Brf31RLEnCkWJ","Fall","Billie Eilish ~ everything i wanted",18
"1IQrWMzaUT0mwjP64lfQvR","Fall","Jeremy Zucker ~ ghosts",18
"4qkVALwOxCIEZ7I5gkZ3m4","Spring","UMI ~ Butterfly",18
"3GweDldi2HrraUKLexWUeb","Spring","ayokay ~ Cassette",18
"2eAvDnpXP5W0cVtiI0PUxV","Spring","Ruth B. ~ Dandelions",18
"6potEImiklXkwD9qFzpu15","Spring","Labrinth ~ Forever",18
"1DWZUa5Mzf2BwzpHtgbHPY","Spring","Mac Miller ~ Good News",18
"3S3eEF7z4kBXmw7kSZDHAc","Spring","SYML ~ Here Comes the Sun",18
"3HVWdVOQ0ZA45FuZGSfvns","Spring","Ed Sheeran ~ I Don't Care (with Justin Bieber)",18
"4kWO6O1BUXcZmaxitpVUwp","Spring","Tiesto ~ Jackie Chan",18
"5brMyscUnQg14hMriS91ks","Spring","The Chainsmokers ~ Kanye",18
"2WWfjbHALIb3e7FMcj9mr4","Spring","ODESZA ~ Line Of Sight (feat. WYNNE & Mansionair)",18
"152lZdxL1OR0ZMW6KquMif","Spring","Khalid ~ Location",18
"27BgDmciSjoxTG0almHTpZ","Spring","The Weeknd ~ Love To Lay",18
