"ID","SchoolPeriod","Song","Plays"
"3695092971576108236","9th Grade","Isaiah Rashad ~ Modest",30
"7442319964140048309","9th Grade","Mike WiLL Made-It ~ Perfect Pint (feat. Kendrick Lamar, Gucci Mane & Rae Sremmurd)",30
"2540415379438915622","9th Grade","Young Thug ~ Webbie (feat. Duke)",30
"-2573317641319497573","9th Grade","Russ ~ What They Want",30
"8019724849174049512","Freshman Year","Kota the Friend ~ 200 Dollars",30
"-698919743893635353","Freshman Year","Bryson Tiller ~ Still Yours (feat. Big Sean)",30
"-1276238987876945899","Freshman-Sophomore Summer","Tyler, The Creator ~ RISE! (feat. DAISY WORLD)",30
"2111976038258090723","Sophomore Year","whiterosemoxie, Tom The Mail Man ~ Beeline",30
"-4088495568117335359","Sophomore Year","Aries ~ DITTO",30
"1246439696088066934","Sophomore Year","Aries ~ ETA",30
"163352891481950671","Sophomore Year","Aries ~ GENIE",30
"5930581013089005874","Sophomore Year","Verzache ~ Kick It",30
"7659524682665853470","Sophomore Year","Isaiah Rashad ~ RIP Young",30
"-8410874912717376106","Sophomore Year","midwxst ~ switching sides",30
"8163280832449068274","10th Grade","ScHoolboy Q ~ Collard Greens (feat. Kendrick Lamar)",29
"8738507688967069394","10th Grade","Kendrick Lamar ~ HUMBLE.",29
"-4805706818344528369","10th Grade","Earl Sweatshirt ~ Mantra",29
"-5816476397719435569","10th Grade","Jaden ~ Ninety",29
"-770468618534159694","10th Grade","Young Thug, Future ~ Patek Water (feat. Offset)",29
"-2503913884186070349","10th Grade","Jaden ~ Watch Me",29
"7731751011175191924","11th Grade","Aries ~ BLOSSOM",29
"-2431568291295336584","11th Grade","Jack Harlow ~ CODY BANKS",29
"-1999517539067607027","11th Grade","Earl Sweatshirt ~ Ontheway! (feat. Standing On the Corner)",29
"-8049164692995043374","11th Grade","Kendrick Lamar ~ PRIDE.",29
"-2502058149493453609","11th Grade","Lil Peep ~ Sex with My Ex",29
"2542638856116282566","11th-12th Summer","Playboi Carti ~ R.I.P. Fredo (feat. Young Nudy)",29
"3264421448255777717","12th Grade","NxWorries, Knxwledge, Anderson .Paak ~ Best One",29
"4343893575935409641","12th Grade","Jack Harlow ~ DRIP DROP (feat. Cyhi the Prynce)",29
"8954046292065029897","12th Grade","Daniel Caesar ~ RESTORE THE FEELING (feat. Sean Leon & Jacob Collier)",29
"-3436946817090744002","12th-Freshman Summer","Lil Uzi Vert ~ Chrome Heart Tags",29
"163605628616819296","8th Grade","Chance the Rapper ~ No Problem (feat. Lil Wayne & 2 Chainz)",29
"4486073220061690411","8th Grade","Isaiah Rashad ~ Ronnie Drake (feat. SZA)",29
"-3004824268605638158","8th Grade","Anderson .Paak ~ The Bird",29
"1822421513969144070","8th-9th Summer","Kanye West ~ Good Morning",29
"-6535989421226489904","8th-9th Summer","Isaiah Rashad ~ Heavenly Father",29
"-5961729259177078119","8th-9th Summer","Kendrick Lamar ~ Poe Mans Dreams (His Vice) [feat. GLC]",29
"7081546452157347887","8th-9th Summer","Joey Bada$$ ~ Waves",29
"-6971287283920659102","8th-9th Summer","Kanye West ~ We Don't Care",29
"-7184716664493009796","8th-9th Summer","Lil Uzi Vert ~ You Was Right",29
"6072977470772677569","9th Grade","Jazz Cartier ~ . Red Alert",29
"2108034188635358051","9th Grade","Chance the Rapper ~ Blessings (feat. Ty Dolla $ign, Raury, BJ The Chicago Kid & Anderson .Paak)",29
"-2791704425988203333","9th Grade","A$AP Rocky ~ Electric Body (feat. ScHoolboy Q)",29
"-3294556792589753532","9th Grade","Joey Bada$$ ~ FOR MY PEOPLE",29
"4629916842476259099","9th Grade","A$AP Rocky ~ Fine Whine (feat. Joe Fox x Future x M.I.A.)",29
"2111636693651928262","9th Grade","Frank Ocean ~ Pink + White",29
"6648651415319593934","9th Grade","PnB Rock ~ Playa No More (feat. A Boogie wit da Hoodie & Quavo)",29
"8813385802216979605","9th Grade","Frank Ocean ~ Solo",29
"8953312876540493762","9th Grade","KYLE ~ iSpy (feat. Lil Yachty)",29
"2038874922685611212","9th Grade","Travis Scott ~ through the late night",29
"18712090276701688","9th-10th Summer","Travis Scott ~ sweet sweet",29
"7800749361399685628","Freshman Year","Kota the Friend ~ Apologies",29
"-5527241012754083292","Freshman Year","Beach House ~ Norway",29
"1535568465679661153","Freshman-Sophomore Summer","Tyler, The Creator ~ RUNITUP (feat. Teezo Touchdown)",29
"5135390871135840235","Sophomore Year","Jonah Zed ~ Moonshot",29
"-3653742922397464297","Sophomore Year","whiterosemoxie ~ other times",29
"4200994332222532261","Sophomore-Junior Summer","Greta Van Fleet ~ Black Smoke Rising",29
"-8410831390356508902","10th Grade","Kendrick Lamar ~ FEEL.",28
"-8986953381999639866","10th Grade","Earl Sweatshirt ~ Faucet",28
"-4805839961659726819","10th Grade","Travis Scott, Quavo, HUNCHO JACK ~ How U Feel",28
"5642290801905005677","10th Grade","XXXTENTACION ~ Moonlight",28
"-5888050378002813131","10th Grade","Travis Scott ~ Nightcrawler (feat. Swae Lee & Chief Keef)",28
"1171037411771438899","10th Grade","Kendrick Lamar ~ YAH.",28
"-3295430683966407738","10th-11th Summer","Travis Scott ~ YOSEMITE",28
"5426768892298174075","11th Grade","Tory Lanez ~ DucK my Ex (feat. Chris Brown & 2 Chainz)",28
"-4448172088975497772","11th Grade","Jay Rock ~ ES Tales",28
"-8267470012863533906","11th Grade","JID ~ Just da Other Day",28
"-2141824622825173624","11th Grade","Vince Staples ~ Relay",28
"5858948896297960501","11th Grade","JID ~ Slick Talk",28
"-7328156573065648902","12th Grade","Future ~ March Madness",28
"-2643625232569219774","8th Grade","Kendrick Lamar ~ Bitch, Don't Kill My Vibe",28
"5063048167467513529","8th Grade","Chance the Rapper ~ Blessings (feat. Jamila Woods)",28
"668048428224535108","8th Grade","Hermitude ~ HyperParadise (Flume Remix)",28
"6434518084107278220","8th Grade","Isaiah Rashad ~ West Savannah (feat. SZA)",28
"-3511345424060281971","8th-9th Summer","Isaiah Rashad ~ Modest",28
"-8700119498601738273","8th-9th Summer","Joey Bada$$ ~ On & On (feat. Maverick Sabre & Dymeond Lewis)",28
"7152210920112535431","9th Grade","Mick Jenkins ~ 40 Below",28
"-7400557290116265103","9th Grade","Mick Jenkins ~ 514",28
"3984829749912106307","9th Grade","Joey Bada$$ ~ 95 Till Infinity",28
"5424760175957572396","9th Grade","A$AP Rocky ~ Back Home (feat. Mos Def x Acyde)",28
"3045331734628574665","9th Grade","Mick Jenkins ~ Black Sheep",28
"-3796925354853802799","9th Grade","Lil Uzi Vert ~ Erase Your Social",28
"3695800510528418225","9th Grade","Young Thug ~ Floyd Mayweather (feat. Travis Scott, Gucci Mane & Gunna)",28
"-4230748154386654983","9th Grade","Joey Bada$$ ~ Hazeus View",28
"-8122032040735109588","9th Grade","Joey Bada$$ ~ Hilary $Wank",28
"-3078935781674800762","9th Grade","JID ~ LAUDER",28
"-5529813466786458624","9th Grade","Meek Mill ~ Litty (feat. Tory Lanez)",28
"6073549497159872732","9th Grade","NAV ~ Myself",28
"5494686040163577023","9th Grade","Joyner Lucas ~ Ross Capicchioni",28
"-2071342792391415533","9th Grade","Kid Cudi ~ Solo Dolo (Nightmare)",28
"5999436198318342900","9th Grade","DJ ESCO ~ Too Much Sauce (feat. Future & Lil Uzi Vert)",28
"-341820198797051582","9th Grade","Ugly God ~ Water",28
"7659685976378006037","9th Grade","A$AP Mob ~ Yamborghini High (feat. Juicy J)",28
"-1927373539778788794","9th Grade","Travis Scott ~ coordinate",28
"-6538593426311154765","9th-10th Summer","BROCKHAMPTON ~ GOLD",28
"-846495337358162412","9th-10th Summer","Travis Scott ~ goosebumps",28
"-2500699850976335430","Freshman Year","Aries ~ AMY'S GRAVE",28
"7083221222878233255","Freshman Year","Verzache ~ Kick It",28
"-5600661000975157974","Freshman Year","Aries ~ PONY",28
"-5169316461321195145","Freshman Year","nothing,nowhere. ~ nightmare",28
"-8985040508946629461","Freshman-Sophomore Summer","Isaiah Rashad ~ All Herb (feat. Amindi)",28
"7297931043284669328","Sophomore Year","Kendrick Lamar, Baby Keem ~ family ties",28
"-3797834889813286923","Sophomore-Junior Summer","Kendrick Lamar ~ Father Time (feat. Sampha)",28
"2328299790375456362","Sophomore-Junior Summer","Kendrick Lamar ~ Worldwide Steppers",28
"1749610539669604971","10th Grade","Lil Yachty ~ Forever Young (feat. Diplo)",27
"6434106940217142440","10th Grade","J. Cole ~ Intro",27
"8883475736274687482","10th Grade","Carnage ~ Learn How to Watch (feat. MAC MILLER & MadeinTYO)",27
"8665308408110681677","10th Grade","Jaden ~ Lost Boy",27
"-6033479139786210505","10th Grade","Post Malone ~ rockstar (feat. 21 Savage)",27
"-9058535953585581336","11th Grade","Migos, Marshmello ~ Danger",27
"3909417297845083638","11th Grade","Rich The Kid ~ Fall Threw (feat. Young Thug & Gunna)",27
"-1350185696658486523","11th Grade","Mick Jenkins ~ Ghost",27
"6002400686206461007","11th Grade","DJ Khaled ~ Holy Key (feat. Big Sean, Kendrick Lamar & Betty Wright)",27
"-341837452292380458","11th Grade","J. Cole ~ The Cut Off (feat. kiLL edward)",27
"-1854763116069662439","11th-12th Summer","Jack Harlow ~ SYLVIA (feat. 2forwOyNE)",27
"2541006758695086430","12th Grade","Roddy Ricch ~ Perfect Time",27
"6218980359376865412","12th Grade","Daniel Caesar ~ SUPERPOSITION (feat. John Mayer)",27
"-6607199976891126315","12th-Freshman Summer","Radiohead ~ Karma Police",27
"6506556376285391497","8th Grade","Isaiah Rashad ~ Banana",27
"-4086196943112443037","8th Grade","Drake ~ Childs Play",27
"-5022640731316865636","8th Grade","Chance the Rapper ~ Finish Line / Drown (feat. T-Pain, Kirk Franklin, Eryn Allen Kane & Noname)",27
"-4374746350243827387","8th Grade","Vince Staples ~ Norf Norf",27
"6939483079128195632","8th Grade","Kendrick Lamar ~ Swimming Pools (Drank)",27
"-266201336115932846","8th Grade","Drake ~ Views",27
"-2645000401150802414","8th-9th Summer","Lil Uzi Vert ~ Money Longer",27
"-8268242650715166561","8th-9th Summer","Joey Bada$$ ~ My Yout (feat. Maverick Sabre)",27
"-5021729385243343708","9th Grade","Drake ~ Fake Love",27
"-5094945552208165541","9th Grade","Chance the Rapper ~ Finish Line / Drown (feat. T-Pain, Kirk Franklin, Eryn Allen Kane & Noname)",27
"1893941157806695291","9th Grade","Tee Grizzley ~ First Day Out",27
"2180314672150921832","9th Grade","Future ~ Fresh Air",27
"-7328647050692526615","9th Grade","PnB Rock ~ Hanging Up My Jersey (feat. Ty Dolla $ign)",27
"8016413712633509509","9th Grade","Isaiah Rashad ~ Heavenly Father",27
"1462360344166119086","9th Grade","Frank Ocean ~ Ivy",27
"-6610579479413415395","9th Grade","DJ Khaled ~ Jermaine's Interlude (feat. J. Cole)",27
"-5025476929845359316","9th Grade","A$AP Rocky ~ L$D",27
"-2068685168485974437","9th Grade","Bryson Tiller ~ Let Em' Know",27
"2110250995026809412","9th Grade","A$AP Rocky ~ Max B (feat. Joe Fox)",27
"-557118769376539156","9th Grade","JID ~ NEVER",27
"-2571990132310487556","Freshman Year","whiterosemoxie ~ 0006TeslaSpaceForce",27
"9173637258141227909","Freshman Year","Verzache ~ Calling",27
"-557291796836666973","Freshman Year","DJ Dahi, Brent Faiyaz ~ Gravity (feat. Tyler, The Creator)",27
"-6895555128053701638","Freshman Year","whiterosemoxie ~ other times",27
"3048420380279276916","Freshman-Sophomore Summer","Daniyel ~ BOLD FACED TO THE SUN",27
"1748541000703358828","Freshman-Sophomore Summer","Isaiah Rashad ~ Don't Shoot",27
"7872631828885543938","Freshman-Sophomore Summer","Isaiah Rashad ~ HB2U",27
"-5670722883283737514","Freshman-Sophomore Summer","Daniyel ~ IT'S OK",27
"-917286455971186675","Freshman-Sophomore Summer","Verzache ~ Messed Up",27
"3985106628942758000","Freshman-Sophomore Summer","Tyler, The Creator ~ WUSYANAME (feat. YoungBoy Never Broke Again & Ty Dolla $ign)",27
"3912261117941824385","Sophomore Year","Aries ~ ONE PUNCH",27
"-8985945394045450594","Sophomore Year","Tyler, The Creator ~ SWEET / I THOUGHT YOU WANTED TO DANCE (feat. Brent Faiyaz & Fana Hues)",27
"3117687193416896733","10th Grade","J. Cole ~ ATM",26
"-1781111023761266906","10th Grade","Kendrick Lamar ~ BLOOD.",26
"4057501007765989346","10th Grade","Ty Dolla $ign ~ Ex (feat. YG)",26
"1317681653454401899","10th Grade","Joey Bada$$ ~ FOR MY PEOPLE",26
"166008719898879879","10th Grade","Ty Dolla $ign ~ Famous Lies",26
"-7615670604610045249","10th Grade","Daniel Caesar ~ Hold Me Down",26
"-4303665651039886098","10th Grade","Jaden ~ Icon",26
"-6322686107461349149","10th Grade","A$AP Rocky ~ Jukebox Joints (feat. Joe Fox x Kanye West)",26
"21511710403431519","10th Grade","Kendrick Lamar ~ LUST.",26
"91109300457816967","10th Grade","Bryson Tiller ~ Overtime",26
"5134599995139195701","10th Grade","Lil Uzi Vert ~ Sauce It Up",26
"-9201160373846227260","10th Grade","Tory Lanez ~ Shooters",26
"-342106805537773218","10th Grade","Mick Jenkins ~ The Waters",26
"5424814134872752688","10th-11th Summer","Jack Harlow ~ SUNDOWN",26
"-1130698612683089960","11th Grade","Earl Sweatshirt ~ Grief",26
"1607759631367392340","11th Grade","Lil Peep ~ Leanin'",26
"3190964891100314942","11th Grade","Joey Purp ~ Look at My Wrist (feat. Cdot Honcho)",26
"7514913180350462116","11th Grade","Mac Miller ~ Self Care",26
"-3295864459004106157","11th Grade","JID ~ Tiiied (feat. 6LACK & Ella Mai)",26
"5495531616189257022","11th Grade","A Boogie wit da Hoodie ~ Timeless (feat. DJ SPINKING)",26
"-5670273658875434663","12th Grade","Lil Uzi Vert ~ Bigger Than Life",26
"4993430544026362055","12th Grade","Mick Jenkins, Da-P ~ Lemonade",26
"6648563741896524806","12th Grade","Ahmir ~ Lose Me",26
"-3580468736950132262","12th-Freshman Summer","Lil Baby ~ Emotionally Scarred",26
"-4736730915616306952","12th-Freshman Summer","Lil Uzi Vert ~ I Can Show You",26
"-5382956559245959080","8th Grade","Isaiah Rashad ~ Cilvia Demo",26
"2830805154379210382","8th Grade","Drake ~ Grammys (feat. Future)",26
"-6899363710445046891","8th Grade","J. Cole ~ January 28th",26
"-1995164419446478040","8th Grade","Macklemore & Ryan Lewis ~ Let's Eat (feat. XP)",26
"8881551054139553893","8th Grade","Vince Staples ~ Lift Me Up",26
"6579579078048359871","8th Grade","J. Cole ~ Love Yourz",26
"-3509048271916624797","8th Grade","Kendrick Lamar ~ Real (feat. Anna Wise)",26
"6072992037212446039","8th Grade","Anderson .Paak ~ The Season / Carry Me",26
"2901036882408227059","8th-9th Summer","6LACK ~ Ex Calling",26
"8161290431116715928","8th-9th Summer","Kanye West ~ Heard 'Em Say (feat. Adam Levine)",26
"2759578929507393381","9th Grade","PnB Rock ~ Attention (feat. Wiz Khalifa)",26
"1893154213430943375","9th Grade","Jazz Cartier ~ Dead Or Alive",26
"3624563169768837970","9th Grade","Joey Bada$$ ~ Devastated",26
"-6249053243374517203","9th Grade","Mick Jenkins ~ Fall Through",26
"-4808013684447323248","9th Grade","Young Thug ~ Harambe",26
"-4736034027385474001","9th Grade","Kid Cudi ~ Immortal",26
"667365060211329928","9th Grade","Lupe Fiasco ~ Jump (feat. Gizzle)",26
"5138452193932963931","9th Grade","Future ~ Lookin Exotic",26
"-3799779046604229604","9th Grade","A Boogie wit da Hoodie ~ My Sh*t",26
"-1061395409036201984","9th Grade","Joey Bada$$ ~ RING THE ALARM (feat. Nyck Caution, Kirk Knight & Meechy Darko)",26
"-1059887232961755637","9th Grade","Khalid ~ Saved",26
"5711930264289444821","9th Grade","Calvin Harris ~ Slide (feat. Frank Ocean & Migos)",26
"-773471549448511380","9th Grade","Chance the Rapper ~ Summer Friends (feat. Jeremih & Francis & The Lights)",26
"-3077124735062784012","9th Grade","VIC MENSA ~ U Mad (feat. Kanye West)",26
"958242071307173046","Freshman Year","Elroy ~ Fairytale",26
"-7762862222346588905","Freshman Year","whiterosemoxie, Kato On The Track ~ sstars",26
"3336819154154051463","Sophomore Year","Smino ~ Amphetamine",26
"7947195908944613768","Sophomore Year","Tom The Mail Man ~ NOTHINGTOLOSE",26
"-915845346529784017","10th Grade","Travis Scott ~ Antidote",25
"-6247385734651818549","10th Grade","BROCKHAMPTON ~ BOOGIE",25
"-3078780088844348932","10th Grade","Travis Scott, Kendrick Lamar ~ Big Shot",25
"-5457793545215028053","10th Grade","Travis Scott, Quavo, HUNCHO JACK ~ Eye 2 Eye (feat. Takeoff)",25
"8305334981165455088","10th Grade","Earl Sweatshirt ~ Off Top",25
"3549992151699931395","10th Grade","XXXTENTACION ~ SAD!",25
"-7691843786700999049","10th Grade","Mick Jenkins ~ Shipwrecked (feat. The Mind)",25
"-4735701267947759524","10th Grade","Isaiah Rashad ~ Shot You Down (feat. Jay Rock & ScHoolboy Q)",25
"306416779652994810","10th Grade","Daniel Caesar ~ We Find Love",25
"-1421916584780648273","10th Grade","Travis Scott ~ first take",25
"8164450711364391846","10th-11th Summer","Jack Harlow ~ CODY BANKS",25
"5209270682045102667","11th Grade","Travis Scott ~ ASTROTHUNDER",25
"-6174889277038592710","11th Grade","Travis Scott ~ CAN'T SAY",25
"-3221626194522704631","11th Grade","A$AP Rocky ~ Fukk Sleep (feat. FKA twigs)",25
"2038153303173853650","11th Grade","Jack Harlow ~ KNACK FOR IT",25
"8379703377272660912","11th Grade","Offset ~ Legacy (feat. Travis Scott & 21 Savage)",25
"-4013119306104870415","11th Grade","Smino, Ravyn Lenae ~ MF GROOVE",25
"-123232261524464741","11th Grade","Mick Jenkins ~ Padded Locks (feat. Ghostface Killah)",25
"-2789117793154621432","11th Grade","Denzel Curry ~ RICKY",25
"-3078442214274094428","11th Grade","Travis Scott ~ STOP TRYING TO BE GOD",25
"-4809081087048845292","11th Grade","Earl Sweatshirt ~ The Mint (feat. Navy Blue)",25
"7657937345461150387","11th Grade","Post Malone ~ Wow.",25
"-7474022886371615796","12th Grade","Roddy Ricch ~ Big Stepper",25
"-2864034040623987227","12th Grade","Jack Harlow ~ Detox",25
"-266235760504348164","12th Grade","Drake ~ No Tellin'",25
"-6752317297875398524","12th Grade","MIKNNA, Kadhja Bonet, JID, Free Nationals ~ On Sight",25
"1391446298547260058","12th Grade","Lil Uzi Vert ~ Prices",25
"-3148446884430736556","8th Grade","Bryson Tiller ~ For However Long",25
"1535552179738137290","8th Grade","Anderson .Paak ~ Heart Don't Stand a Chance",25
"2684724578295192244","8th Grade","Isaiah Rashad ~ Hereditary",25
"-2140004784533956201","8th Grade","Kodak Black ~ Skrt",25
"-1205620113876425751","8th Grade","Chance the Rapper ~ Summer Friends (feat. Jeremih & Francis & The Lights)",25
"3191413739310821963","8th Grade","Frank Ocean ~ Thinkin Bout You",25
"886832312728202834","8th Grade","Anderson .Paak ~ Your Prime",25
"-1348788413986119103","9th Grade","J. Cole ~ 4 Your Eyez Only",25
"-7255541194507563731","9th Grade","Joey Bada$$ ~ BABYLON (feat. Chronixx)",25
"7947590616807412187","9th Grade","A$AP Rocky ~ Better Things",25
"8666929692848883158","9th Grade","J. Cole ~ Change",25
"-1563024664419606574","9th Grade","Mick Jenkins ~ Drink More (feat. Ebony)",25
"-6681866742984318565","9th Grade","Jay Rock ~ Gumbo",25
"-7112387127948308422","9th Grade","Kid Cudi ~ ILLusions",25
"-2359315465129465469","9th Grade","Young Thug ~ Kanye West (feat. Wyclef Jean)",25
"2759149735903013943","9th Grade","Ski Mask the Slump God ~ Life Is Short",25
"3118372262403228749","9th Grade","A$AP Rocky ~ Long Live a$AP",25
