"Year","Artist","Plays"
"2018","CeeLo Green",1
"2018","Chaka Khan",1
"2018","Cherub",1
"2018","Chipmunk",1
"2018","Chloe x Halle",1
"2018","Chris Brown",1
"2018","Classified",1
"2018","Coldplay",1
"2018","Curtis Roach",1
"2018","DJ Khalil",1
"2018","DJ Kool",1
"2018","DJ Luke Nasty",1
"2018","DRAM",1
"2018","Dan + Shay",1
"2018","Darude",1
"2018","Das",1
"2018","Demi Lovato",1
"2018","Derez De'Shon",1
"2018","Dice Soho",1
"2018","Disclosure",1
"2018","Dr. Dre, Bushwick Bill",1
"2018","Drop City Yacht Club",1
"2018","Duran Duran",1
"2018","Echoes Of Ellington Jazz Orchestra",1
"2018","Edith Piaf",1
"2018","Ella Mai",1
"2018","Ellie Goulding",1
"2018","Explosions In the Sky",1
"2018","Fall Out Boy",1
"2018","Fekky",1
"2018","Fergie",1
"2018","Fetty Wap",1
"2018","Fetty Wap, A Boogie wit da Hoodie, 6ix9ine",1
"2018","Five Finger Death Punch",1
"2018","Fly Union",1
"2018","Gabe Gifted",1
"2018","Gnarls Barkley",1
"2018","Gorillaz",1
"2018","Grandmaster Flash & The Furious Five",1
"2018","Grover Washington, Jr.",1
"2018","Hudson Mohawke",1
"2018","Injury Reserve",1
"2018","Inner Circle",1
"2018","J Balvin, Cardi B, Bad Bunny",1
"2018","J Dilla",1
"2018","JEFF the Brotherhood",1
"2018","Jack Johnson",1
"2018","Jeremih",1
"2018","Jerreau",1
"2018","Jhene Aiko",1
"2018","John Newman",1
"2018","Jonas Blue",1
"2018","KAYTRANADA",1
"2018","KYLE",1
"2018","Kent Jones",1
"2018","Kevin Abstract",1
"2018","Kid Rock",1
"2018","Kojo Funds, A Boogie wit da Hoodie",1
"2018","Kurtis Blow",1
"2018","Lauryn Hill",1
"2018","Lecrae",1
"2018","Lee Morgan, Hank Mobley, Donald Byrd",1
"2018","Leon Bridges",1
"2018","Lil Wayne, Kanye West",1
"2018","London Music Works",1
"2018","Louis Armstrong",1
"2018","Louis The Child",1
"2018","Luke Christopher",1
"2018","M.C. Breed, DFC",1
"2018","MIKA, Ariana Grande",1
"2018","MKTO",1
"2018","Mac Dre",1
"2018","Mariah Carey",1
"2018","Matt Mems",1
"2018","Maxine Nightingale",1
"2018","Miley Cyrus",1
"2018","Mob vision",1
"2018","N.E.R.D, Future",1
"2018","Nancy Ajram",1
"2018","Nio Garcia, Casper Magico, Bad Bunny",1
"2018","No Doubt",1
"2018","NxWorries, Knxwledge, Anderson .Paak",1
"2018","Nyan Cat",1
"2018","Of Monsters and Men",1
"2018","Ol' Dirty Bastard",1
"2018","Outasight",1
"2018","Parliament",1
"2018","Passenger",1
"2018","Pete Rock, C.L. Smooth",1
"2018","Pitbull",1
"2018","Pretty Lights",1
"2018","Problem",1
"2018","Pusha T, Kanye West, Big Sean, 2 Chainz",1
"2018","Quality Control, City Girls",1
"2018","Quality Control, Marlo",1
"2018","Quality Control, Offset, Lil Baby",1
"2018","Quality Control, Offset, Mango",1
"2018","RJD2, Dean Martin",1
"2018","Raleigh Ritchie",1
"2018","Reeseynem",1
"2018","Rich Homie Quan",1
"2018","Rihanna, N.E.R.D",1
"2018","Rise Against",1
"2018","River Tiber",1
"2018","Roddy Ricch",1
"2018","Sam Hunt",1
"2018","Scoopa",1
"2018","Selena Gomez & The Scene",1
"2018","Shaboozey, DUCKWRTH",1
"2018","Shofu",1
"2018","Shontelle",1
"2018","Shoreline Mafia",1
"2018","Sir Mix-A-Lot",1
"2018","Ski Mask the Slump God, Jacquees",1
"2018","Smooky MarGielaa",1
"2018","Sonder",1
"2018","Sounds of Blackness",1
"2018","Spin Doctors",1
"2018","Swae Lee, Post Malone",1
"2018","T-Wayne",1
"2018","T.I.",1
"2018","Tame Impala",1
"2018","Tee Grizzley, Lil Durk",1
"2018","Telekinesis",1
"2018","The Chordettes",1
"2018","The Cool Kids",1
"2018","The Isley Brothers",1
"2018","The Knife",1
"2018","The Seekers",1
"2018","The Sugarhill Gang",1
"2018","The Verve",1
"2018","The Weeknd, Ariana Grande",1
"2018","The Who",1
"2018","Theophilus London",1
"2018","Thutmose",1
"2018","Tiesto, Dzeko",1
"2018","Tinie Tempah",1
"2018","Train",1
"2018","Trouble, Mike WiLL Made-It",1
"2018","Trouble, Mike WiLL Made-It, Drake",1
"2018","Tujamo, Steve Aoki, Chris Lake",1
"2018","Ty Dolla $ign, Jeremih",1
"2018","Ty Dolla $ign, Lauren Jauregui",1
"2018","Ty Dolla $ign, Lil Wayne",1
"2018","UGK, JAY-Z",1
"2018","Usher",1
"2018","V.I.C.",1
"2018","Verbal, Keith Ape, Famous Dex, 88rising",1
"2018","Vi Seconds, Dan Bull",1
"2018","YFN Lucci",1
"2018","YRN Lingo, Quavo, Quality Control",1
"2018","Yeah Yeah Yeahs",1
"2018","Yelawolf",1
"2018","Young Thug, Quality Control, Lil Yachty",1
"2018","Zaytoven",1
"2018","Zaytoven, Young Dolph",1
"2018","at Wendys",1
"2018","iLoveMemphis",1
"2018","mike.",1
"2019","1480434335",1
"2019","2forwOyNE",1
"2019","50 Cent",1
"2019","602castncrew",1
"2019","88GLAM",1
"2019","???",1
"2019","ALLBLACK, 22nd Jim",1
"2019","Able Heart",1
"2019","Airbourne",1
"2019","Aloe Blacc",1
"2019","Ambjaay",1
"2019","Baauer",1
"2019","Band of Skulls",1
"2019","BigKlit",1
"2019","Billie Eilish",1
"2019","Billy Idol",1
"2019","Blac Youngsta",1
"2019","Black Rebel Motorcycle Club",1
"2019","BlocBoy JB",1
"2019","Blue Swede",1
"2019","Bobby Caldwell",1
"2019","Broken Bells",1
"2019","Buddy Holly",1
"2019","Cha Cha Slide",1
"2019","Cobra Starship",1
"2019","Coldplay",1
"2019","Crazy Frog",1
"2019","Cuban Doll",1
"2019","DJ ESCO",1
"2019","DMX",1
"2019","David Guetta, Akon",1
"2019","Death from Above 1979",1
"2019","Deep East Music",1
"2019","Doja Cat",1
"2019","Driicky Graham",1
"2019","EARTHGANG, Dreamville",1
"2019","Electric Light Orchestra",1
"2019","Elvis Presley",1
"2019","Eminem, Dr. Dre, 50 Cent",1
"2019","Engelwood",1
"2019","Fekky",1
"2019","Fitz and The Tantrums",1
"2019","Flawless Real Talk",1
"2019","Flipp Dinero",1
"2019","Flo Rida",1
"2019","Fran Ocean",1
"2019","G Herbo",1
"2019","G-Eazy, Blueface",1
"2019","Gene Autry",1
"2019","Grant MacDonald",1
"2019","Greta Van Fleet",1
"2019","Gucci Mane, Anuel AA",1
"2019","HONNE",1
"2019","Hot Chelle Rae",1
"2019","ICYTWAT",1
"2019","Interpol",1
"2019","JACKBOYS",1
"2019","Jake Bugg",1
"2019","Jamie xx",1
"2019","Jasiah",1
"2019","Jerreau",1
"2019","Jimi Hendrix",1
"2019","Jimmy Durante",1
"2019","Joey Trap",1
"2019","John Legend",1
"2019","John Mayer",1
"2019","Jon Bellion",1
"2019","Juicy J",1
"2019","Kamaiyah",1
"2019","Kanye West, DJ Premier",1
"2019","Killumantii",1
"2019","Kodak Black, Gucci Mane, Bruno Mars",1
"2019","LSD",1
"2019","Lack of Afro",1
"2019","Lady Gaga",1
"2019","Leakers Anonymous",1
"2019","Leona Lewis",1
"2019","Lil Nas X, DaBaby",1
"2019","Lil Tecca, Internet Money, A Boogie wit da Hoodie",1
"2019","Lil Tjay",1
"2019","Link Wray",1
"2019","Lionel Richie",1
"2019","Lofsky",1
"2019","Loote, David Guetta, Brooks",1
"2019","Lynchparty",1
"2019","M.I.A.",1
"2019","Mally Bandz, Jay Critch, Damii",1
"2019","Matthew Tavares, Earl Sweatshirt, Chester Handsen, Alex Sowinski",1
"2019","Michael Jackson",1
"2019","Mura Masa",1
"2019","Musa Reems",1
"2019","Muse",1
"2019","NAV, Metro Boomin",1
"2019","Niall Horan",1
"2019","Nick Murphy",1
"2019","Nicki Minaj, Migos, Cardi B",1
"2019","Nicole Dollanganger",1
"2019","Nile Waters",1
"2019","Offset, Metro Boomin",1
"2019","Omen, Dreamville",1
"2019","Omen, Dreamville, Ari Lennox",1
"2019","One Direction",1
"2019","OneRepublic, Alesso",1
"2019","PRO ERA",1
"2019","PUBLIC",1
"2019","Pardison Fontaine",1
"2019","Pharrell Williams, Mike WiLL Made-It, Kendrick Lamar",1
"2019","Pia Mia, Gunna, Carnage",1
"2019","Pitbull",1
"2019","Porter Robinson",1
"2019","Pryda",1
"2019","Q",1
"2019","Quadeca, Moxas, KIL, EGOVERT",1
"2019","Quality Control, Kollision",1
"2019","Quality Control, Migos, Lil Yachty",1
"2019","Quavo, Quality Control, Lil Yachty",1
"2019","RIZ LA VIE",1
"2019","Rapsody",1
"2019","Rich The Kid, Mally Bandz, Jay Critch",1
"2019","Rihanna, Mike WiLL Made-It",1
"2019","Rio Da Yung Og",1
"2019","S'borte",1
"2019","SBTRKT",1
"2019","Sada Baby",1
"2019","SaeTheGuard, Jay Critch",1
"2019","Sam Be Yourself",1
"2019","Sigma",1
"2019","Sir Sly",1
"2019","Skepta",1
"2019","Skrillex",1
"2019","Smokepurpp",1
"2019","Snoh Aalegra",1
"2019","Soulja Boy Tell 'Em",1
"2019","Souly Had",1
"2019","Spanky & Our Gang",1
"2019","Stillwater Giants",1
"2019","Swae Lee",1
"2019","T-Pain, Kanye West",1
"2019","T. Scott",1
"2019","Tee Grizzley, Takeoff, Quality Control",1
"2019","The Alchemist",1
"2019","The Black Keys",1
"2019","The Cure",1
"2019","The Notorious B.I.G.",1
"2019","The Weeknd, Kendrick Lamar",1
"2019","Thirty40",1
"2019","Tiesto, Dzeko",1
"2019","Tiny Meat Gang",1
"2019","Tom Petty",1
"2019","Travis Scott, Pop Smoke, JACKBOYS",1
"2019","Travis Scott, T.I.",1
"2019","Trouble",1
"2019","U2",1
"2019","Ugly God",1
"2019","Uncle Kracker",1
"2019","Until The Ribbon Breaks",1
"2019","Vendetta, Matches, Jay Critch, Damii",1
"2019","Vendetta, RicoBaby, Mari Mac, Jay Critch, Doe Gwapo",1
"2019","Vince Staples, Mereba, 6LACK",1
"2019","Wallpaper.",1
"2019","Wes Walker, Dyl",1
"2019","XXXTENTACION, Lil Peep",1
"2019","XXXTENTACION, Matt OX",1
"2019","YBN Nahmir",1
"2019","YNW BSlime",1
"2019","YONAS",1
"2019","Yellowcard",1
"2019","YungKash K1k",1
"2019","Zedd",1
"2019","brentalfloss",1
"2019","iLOVEFRiDAY",1
"2019","iLoveMakonnen, Lil Peep",1
"2019","twenty one pilots",1
"2020","100 gecs",1
"2020","14 trapdoors",1
"2020","24kGoldn",1
"2020","3OH!3",1
"2020","42 Dugg",1
"2020","5 Seconds of Summer",1
"2020","A Touch of Class",1
"2020","AUDREY NUNA",1
"2020","Alabama Shakes",1
"2020","Aloe Blacc",1
"2020","Aretha Franklin",1
"2020","Asher Roth",1
"2020","Ashley Tisdale",1
"2020","Auntie Piggy",1
"2020","Austin Lynxh",1
"2020","BJ the Chicago Kid",1
"2020","BWHITE5200",1
"2020","Backstreet Boys",1
"2020","Bad Religion",1
"2020","Basement Jaxx",1
"2020","Beastie Boys",1
"2020","Bee Gees",1
"2020","Ben Folds",1
"2020","Benny Benassi",1
"2020","Big Data",1
"2020","Black Hippy",1
"2020","Blue Oyster Cult",1
"2020","Blur",1
"2020","Bo Diddley",1
"2020","Boys Like Girls",1
"2020","Britt Elizabeth",1
"2020","Britt Nicole",1
"2020","Buffalo Springfield",1
"2020","CGB",1
"2020","Calvin Priice",1
"2020","Carnage",1
"2020","Chaka Khan",1
"2020","Chamillionaire",1
"2020","Chedda Da Connect",1
"2020","Cheech & Chong",1
"2020","Cher Lloyd",1
"2020","Cheyenne Kimball",1
"2020","Christian TV",1
"2020","Chuck Strangers",1
"2020","Clairo",1
"2020","Classified",1
"2020","Claude Debussy, Breve",1
"2020","Corbin, Bobby Raps",1
"2020","Cordae",1
"2020","Crab Lord",1
"2020","Cream",1
"2020","Crosby, Stills, Nash & Young",1
"2020","DNCE",1
"2020","DRAM",1
"2020","Daft Punk",1
"2020","Daniel Powter",1
"2020","Danny L Harle",1
"2020","De Staat",1
"2020","Disturbing tha Peace",1
"2020","Dixie",1
"2020","Don Diablo",1
"2020","Don Q, A Boogie wit da Hoodie",1
"2020","Donovan",1
"2020","Down Under Devils",1
"2020","Duane Eddy",1
"2020","Duran Duran",1
"2020","Dusty Springfield",1
"2020","EVAN GIIA",1
"2020","Ella Mai",1
"2020","Estelle",1
"2020","Etta Jones",1
"2020","Fall Out Boy",1
"2020","Fergie",1
"2020","Fetty Wap",1
"2020","Fort Minor",1
"2020","Foster the People",1
"2020","Frankie Valli",1
"2020","Glass Animals",1
"2020","Glenn Morrison",1
"2020","Gorillaz",1
"2020","Gym Class Heroes",1
"2020","Haddaway",1
"2020","Hiatus Kaiyote",1
"2020","High On Fire",1
"2020","Hippo Campus",1
"2020","Iggy Pop",1
"2020","Igor Stravinsky, Columbia Symphony Orchestra",1
"2020","Iyaz",1
"2020","JACKBOYS",1
"2020","JID, J. Cole, Dreamville",1
"2020","JPEGMAFIA",1
"2020","Janis Joplin, Big Brother & The Holding Company",1
"2020","Jason Mraz",1
"2020","Jefferson Airplane",1
"2020","Jennifer Lopez",1
"2020","Jeremiah Daly",1
"2020","Jeru the Damaja",1
"2020","Jessie Reyez",1
"2020","Jodeci",1
"2020","Joe Budden",1
"2020","Johnny Rain",1
"2020","Joji, BENEE",1
"2020","Jone$",1
"2020","KAMI",1
"2020","KONGOS",1
"2020","KYLE",1
"2020","Kalvonix",1
"2020","Kanye West, John Legend",1
"2020","Kevin Gates",1
"2020","Kid Cudi, Eminem",1
"2020","KiddNeutron",1
"2020","Kodak Black, Gucci Mane, Bruno Mars",1
"2020","LANY",1
"2020","Lady Gaga",1
"2020","Lana Del Rey",1
"2020","Lance Skiiiwalker",1
"2020","Lights Over Paris",1
"2020","Lil Baby, Layton Greene, City Girls",1
"2020","Lil Pump",1
"2020","Lil Tecca",1
"2020","Lil Tecca, Juice WRLD",1
"2020","Lil Tjay",1
"2020","Lil Wayne, Drake",1
"2020","Lil Wayne, Kanye West, Eminem, Drake",1
"2020","Lil' Romeo",1
"2020","Lofsky",1
"2020","London Music Works",1
"2020","Lord Huron",1
"2020","Louis Armstrong",1
"2020","Lupe Fiasco, Guy Sebastian",1
"2020","Lyn Collins",1
"2020","M.I.A.",1
"2020","MAGIC!",1
"2020","MF DOOM",1
"2020","MKTO",1
"2020","Maino",1
"2020","Manic Street Preachers",1
"2020","Marc E. Bassy",1
"2020","Marcelo D2",1
"2020","Mario Judah",1
"2020","Marshmello, Logic",1
"2020","Martha Reeves & The Vandellas",1
"2020","Martin Garrix",1
"2020","Marvin Gaye",1
"2020","Mastodon",1
"2020","Matstubs",1
"2020","Matt Maeson",1
"2020","Matt OX",1
"2020","Meduza, Goodboys, Becky Hill",1
"2020","Megan Thee Stallion",1
"2020","Michael Jackson",1
"2020","Mick Jenkins, Da-P",1
"2020","Mike Love",1
"2020","Miley Cyrus",1
"2020","Moe",1
"2020","Morgan Wallen",1
"2020","My Morning Jacket",1
"2020","NF",1
"2020","Natalie La Rose",1
"2020","Naughty Boy",1
"2020","Nickelback",1
"2020","Nicki Minaj",1
"2020","Nico & Vinz",1
"2020","Nine Inch Nails",1
"2020","Nipsey Hussle",1
"2020","Nova",1
"2020","Now, Now",1
"2020","Nyck Caution, Kirk Knight",1
"2020","Offset, Metro Boomin, 21 Savage",1
"2020","Omarion",1
"2020","Original Broadway Cast of """"Hamilton"""", Leslie Odom, Jr.",1
"2020","Outasight",1
"2020","P!nk",1
"2020","PUBLIC",1
"2020","Patrick Stump",1
"2020","Paul McCartney",1
"2020","Peach Pit",1
"2020","Pennywise",1
"2020","Peter & Gordon",1
"2020","Peter Bjorn and John",1
"2020","Petula Clark",1
"2020","Playboi Carti, Nicki Minaj",1
"2020","PnB Rock, Kodak Black, A Boogie wit da Hoodie",1
"2020","Ponderosa Twins Plus One",1
"2020","Popp Hunna",1
"2020","Pressure",1
"2020","Pro Musica Kiev, Kapp, cond.",1
"2020","Problem, Jay Rock, Jack Harlow",1
"2020","Procol Harum",1
"2020","Q",1
"2020","Quality Control, Offset, DaBaby",1
"2020","Quavo, Quality Control, Nicki Minaj",1
"2020","RJD2, Dean Martin",1
"2020","RL Grime",1
"2020","Ram Jam",1
"2020","Ray Noble and His Orchestra",1
"2020","Red Hot Chili Peppers",1
"2020","Rehab",1
"2020","Rich The Kid, London On Da Track",1
"2020","Richie Allen & The Pacific Surfers",1
"2020","Rick Ross",1
"2020","Ricky Nelson",1
"2020","Rico Nasty",1
"2020","Rita Ora",1
"2020","Rockin' Rebels",1
"2020","Roddy Ricch, Internet Money, Don Toliver",1
"2020","SZA, Kendrick Lamar",1
"2020","Sam Smith",1
"2020","Sandy Nelson",1
"2020","Shakira",1
"2020","Sharpe",1
"2020","Sia",1
"2020","Sibilino, Miguel """"Miggy"""" Cabrera",1
"2020","Sigala",1
"2020","Since99",1
"2020","Sjava, REASON, Mozzy",1
"2020","Smino, Dreezy",1
"2020","Smokepurpp, Murda Beatz",1
"2020","Smokepurpp, Ronny J",1
"2020","Smokey Robinson & The Miracles",1
"2020","Snakehips",1
"2020","Soft Cell",1
"2020","Sonder",1
"2020","Sonny & Cher",1
"2020","Spanky & Our Gang",1
"2020","Spillage Village, Desi Banks, Big Rube",1
"2020","Spillage Village, Mereba",1
"2020","Stevie Nicks",1
"2020","Stunna 4 Vegas",1
"2020","Sugarland",1
"2020","Swae Lee, Post Malone",1
"2020","Swizz Beatz, RZA, Pusha T, Prynce Cy Hi, Kanye West, JAY-Z",1
"2020","T-Wayne",1
"2020","TLC",1
"2020","TOKYO'S REVENGE, Joey Trap",1
"2020","Tears for Fears",1
"2020","Tesla",1
"2020","The All-American Rejects",1
"2020","The Archies",1
"2020","The Association",1
"2020","The Band",1
"2020","The Belairs",1
"2020","The Byrds",1
"2020","The Cab",1
"2020","The Centurions",1
"2020","The Champs",1
"2020","The Channels",1
"2020","The Chicharones",1
"2020","The Dandy Warhols",1
"2020","The Disneyland Children's Chorus",1
"2020","The Fender IV",1
"2020","The Five Satins",1
"2020","The Flamingos",1
"2020","The Fratellis",1
"2020","The Frights",1
"2020","The Jimi Hendrix Experience",1
"2020","The Kid LAROI",1
"2020","The Kid LAROI, Juice WRLD",1
"2020","The Left Banke",1
"2020","The Marketts",1
"2020","The Millennium",1
"2020","The Pretty Reckless",1
"2020","The Pyramids",1
"2020","The Rapture",1
"2020","The Righteous Brothers",1
"2020","The Rip Chords",1
"2020","The Rivieras",1
"2020","The Ronettes",1
"2020","The Sandals",1
"2020","The Shadows",1
"2020","The Spencer Davis Group",1
"2020","The Strokes",1
"2020","The Sugarhill Gang",1
"2020","The Sunshine Company",1
"2020","The Teenagers, Frankie Lymon",1
"2020","The Tornadoes",1
"2020","The Tornados",1
"2020","The Troggs",1
"2020","The Ventures",1
"2020","The Watts 103rd Street Rhythm Band, Charles Wright & The Watts 103rd Street Rhythm Band, Charles Wright",1
"2020","The Weeknd, Kendrick Lamar",1
"2020","The Wiggles",1
"2020","The Yardbirds",1
"2020","The Zombies",1
"2020","Them",1
"2020","Tiffany",1
"2020","Timbaland",1
"2020","Tinashe",1
"2020","Tom Petty",1
"2020","Tones And I",1
"2020","Toploader",1
"2020","Travis Scott, Pop Smoke, JACKBOYS",1
"2020","Trippie Redd, FOREVERANTiPoP",1
"2020","Trippie Redd, PARTYNEXTDOOR",1
"2020","Ty Dolla $ign, Khalid, 6LACK",1
"2020","UnoDeuce",1
"2020","VIC MENSA, Skrillex",1
"2020","Vampire Weekend",1
"2020","Vance Joy",1
"2020","Vladimir Fedoseyev, Tchaikovsky Symphony Orchestra, Paul Gulda",1
"2020","Wes Walker, Dyl",1
"2020","Westside Gunn, Joey Bada$$",1
"2020","Wham!",1
"2020","Wiz Khalifa, 2 Chainz",1
"2020","Wiz Khalifa, Lil Wayne, Imagine Dragons",1
"2020","XXXTENTACION, Lil Peep",1
"2020","YBN Nahmir, Almighty Jay",1
"2020","YGTUT",1
"2020","YNW Melly",1
"2020","Yardhaus",1
"2020","Yelawolf",1
"2020","Yogi",1
"2020","Young Thug, Turbo, Gunna",1
"2020","Yung Bans",1
"2020","Yung Gravy",1
"2020","beabadoobee, Powfu",1
"2020","benny blanco, Juice WRLD",1
"2020","iLoveMakonnen, Lil Peep",1
"2020","iann dior",1
"2020","mike.",1
"2020","will.i.am, The Script",1
"2021","03 Greedo",1
"2021","3 Doors Down",1
"2021","3OH!3",1
"2021","88GLAM",1
"2021","A Great Big World",1
"2021","A Thousand Horses",1
"2021","AWOLNATION",1
"2021","Able Heart",1
"2021","Ace Hood",1
"2021","Adele",1
"2021","Alan Walker",1
"2021","Alberta Cross",1
"2021","Alex Clare",1
"2021","Alicia Keys",1
"2021","Alison Wonderland",1
"2021","America",1
"2021","Ana Tijoux",1
"2021","Anarbor",1
"2021","Andre 3000",1
"2021","Andy Williams",1
"2021","Apollo LTD",1
"2021","Arden Jones",1
"2021","Ashley Tisdale",1
"2021","BURNS, A$AP Rocky",1
"2021","Baauer",1
"2021","Bad Meets Evil",1
"2021","Band Aid",1
"2021","Bankroll Fresh",1
"2021","Barry Manilow",1
"2021","Beats Antique",1
"2021","Ben E. King",1
"2021","Bhad Bhabie",1
"2021","Big Mouf'Bo",1
"2021","Bing Crosby",1
"2021","Black Joe Lewis",1
"2021","Black Sheep",1
"2021","Blaqbonez",1
"2021","Bob Marley",1
"2021","Britney Spears",1
"2021","Broken Bells",1
"2021","Bruno Major",1
"2021","Burl Ives",1
"2021","Call Me Karizma",1
"2021","Celine Dion",1
"2021","Cha Cha Slide",1
"2021","Chairlift",1
"2021","Chaka Khan",1
"2021","Cheap Trick",1
"2021","Chiddy Bang",1
"2021","Chitown YOMO",1
"2021","Christian TV",1
"2021","Christina Perri",1
"2021","Christopher Williams",1
"2021","Crazy Frog",1
"2021","DGL Flow",1
"2021","DJ Maestro",1
"2021","Damjonboi",1
"2021","Dan + Shay",1
"2021","Daniel Caesar, Brandy",1
"2021","Death from Above 1979",1
"2021","Delicate Steve",1
"2021","Depeche Mode",1
"2021","Dillon Francis, DJ Snake",1
"2021","Dolly Parton",1
"2021","Don Diablo",1
"2021","Donny Hathaway",1
"2021","Doris Day",1
"2021","Dr. Elmo",1
"2021","Dreamville, Ari Lennox",1
"2021","Dreamville, Cozz",1
"2021","Drop City Yacht Club",1
"2021","Duck Sauce",1
"2021","ELIO",1
"2021","Eartha Kitt",1
"2021","Ed Sheeran",1
"2021","Ellie Goulding",1
"2021","Elmo & Patsy",1
"2021","Elvis Presley",1
"2021","Ennio Morricone",1
"2021","Estelle",1
"2021","F.U.N",1
"2021","FUTURISTIC",1
"2021","FWC Big Key",1
"2021","Fekky",1
"2021","Fergie",1
"2021","Finatticz",1
"2021","Florida Georgia Line, Bebe Rexha",1
"2021","Flyboy Tarantino, Craig Xen",1
"2021","Flying Lotus",1
"2021","Foals",1
"2021","Fort Minor",1
"2021","Four Tet",1
"2021","Frankie Valli",1
"2021","French Montana",1
"2021","Funeral Party",1
"2021","Future, DJ Snake",1
"2021","Fxxxxy",1
"2021","G-Eazy",1
"2021","GAMPER & DADONI",1
"2021","Gary Portnoy",1
"2021","Gavin DeGraw",1
"2021","Gazzelle",1
"2021","Gene Autry",1
"2021","Genghis Tron",1
"2021","Glen Campbell",1
"2021","Gli Italiani di Ieri",1
"2021","Global Dan",1
"2021","Gmac Cash",1
"2021","Gnarls Barkley",1
"2021","GoldLink",1
"2021","Griff",1
"2021","Grover Washington, Jr., Bill Withers",1
"2021","Grupo G",1
"2021","Gunna, Future",1
"2021","Gyyps, Felly",1
"2021","HAIM",1
"2021","HONNE",1
"2021","Hardwell",1
"2021","Hendersin",1
"2021","Hogni",1
"2021","Hoobastank",1
"2021","Hot Chelle Rae",1
"2021","Hozier",1
"2021","ICECOLDBISHOP",1
"2021","Ice Cube",1
"2021","Idina Menzel, Billy Porter",1
"2021","Ingrid Michaelson",1
"2021","JID, Dreamville",1
"2021","Jack Harlow, Charlie Sloth",1
"2021","Jack Johnson",1
"2021","Jack Stauber",1
"2021","James Brown",1
"2021","Jamie xx",1
"2021","Jason Mraz",1
"2021","Jerreau",1
"2021","Jhene Aiko, 6LACK",1
"2021","John Mayer",1
"2021","Jose Feliciano",1
"2021","Josh Groban",1
"2021","Joywave",1
"2021","Julie London",1
"2021","Jungle",1
"2021","Justice Crew",1
"2021","K'naan",1
"2021","KYLE",1
"2021","Kacey Musgraves",1
"2021","Kanye West, JAY-Z, Big Sean",1
"2021","Katy Perry",1
"2021","Kehlani",1
"2021","Kelly Clarkson, Ariana Grande",1
"2021","Kelly Clarkson, Brett Eldredge",1
"2021","Kent Jones",1
"2021","Kesha",1
"2021","Kevin Rudolf",1
"2021","Kids Now",1
"2021","Kin$oul, Cooliecut, Bass Santana",1
"2021","King Staccz",1
"2021","Kings of Leon",1
"2021","Korn",1
"2021","Kris Allen",1
"2021","Lack of Afro",1
"2021","Large Professor",1
"2021","Lauren Daigle",1
"2021","Lauryn Hill",1
"2021","Lee Bannon, Joey Bada$$",1
"2021","Leslie Odom, Jr.",1
"2021","Lil Baby, Gunna, Drake",1
"2021","Lil Dicky",1
"2021","Lil Durk, Fxxxxy",1
"2021","Lil Durk, King Von",1
"2021","Lil Elt",1
"2021","Lil Jairmy",1
"2021","Lil Jon & The East Side Boyz",1
"2021","Lil Kleine",1
"2021","Lil Pump",1
"2021","Lil Pump, Kanye West",1
"2021","Lil Tecca",1
"2021","Lil Tecca, Juice WRLD",1
"2021","Lil Uzi Vert, HoodRich Pablo Juan",1
"2021","Lil Uzi Vert, Lil Tecca",1
"2021","Lil Wayne, Kanye West, Eminem, Drake",1
"2021","Lindsey Stirling",1
"2021","Link Wray",1
"2021","Link Wray & The Wraymen",1
"2021","Lizzo, Caroline Smith",1
"2021","Lofsky",1
"2021","Logic1000",1
"2021","Londynn B",1
"2021","Lupe Fiasco, Guy Sebastian",1
"2021","Lynyrd Skynyrd",1
"2021","M83",1
"2021","MAGIC!",1
"2021","Madagascar 5",1
"2021","Madonna",1
"2021","Marcus Marr, Chet Faker",1
"2021","Mark Battles, FUTURISTIC, Chuuwee",1
"2021","Matt Nathanson",1
"2021","Matthew Tavares, Earl Sweatshirt, Chester Handsen, Alex Sowinski",1
"2021","Maxine Nightingale",1
"2021","Meghan Trainor",1
"2021","Metronomy",1
"2021","Mick Jenkins, Disclosure",1
"2021","Migos, Future",1
"2021","Mikky Ekko",1
"2021","Moneybagg Yo, Lil Baby",1
"2021","Mr. Mister",1
"2021","Mura Masa, Bonzai",1
"2021","N.W.A.",1
"2021","NF",1
"2021","NLE Choppa",1
"2021","Nat """"King"""" Cole",1
"2021","Nat """"King"""" Cole, John Legend",1
"2021","Nate Husser, Mick Jenkins",1
"2021","Ne-Yo",1
"2021","Nebu Kiniza",1
"2021","Neil Diamond",1
"2021","Nicki Minaj, Lil Wayne",1
"2021","Nicki Minaj, Lil Wayne, Drake",1
"2021","Nicole Dollanganger",1
"2021","Nipsey Hussle",1
"2021","Nirvana",1
"2021","Norah Jones",1
"2021","Nothing But Thieves",1
"2021","Now, Now",1
"2021","O.T. Genasis",1
"2021","ODIE",1
"2021","Oasis",1
"2021","Ocean Park Standoff",1
"2021","Offset, Metro Boomin, 21 Savage",1
"2021","Oh Honey",1
"2021","Omen, Dreamville, Cozz",1
"2021","OneRepublic, Alesso",1
"2021","Osibih",1
"2021","Owl City",1
"2021","Owl City, Carly Rae Jepsen",1
"2021","Oxxxymiron",1
"2021","P!nk",1
"2021","PRIORY",1
"2021","Parliament",1
"2021","Passenger",1
"2021","Passion Pit",1
"2021","Paul Hardcastle",1
