"Season","Artist","Plays"
"Fall","Benny Benassi",1
"Fall","Big Boi",1
"Fall","Big Time Rush",1
"Fall","Blackway, Black Caviar",1
"Fall","Bo Diddley",1
"Fall","Bob Marley",1
"Fall","Bob tik",1
"Fall","Bowling for Soup",1
"Fall","Braid",1
"Fall","Brando Finito",1
"Fall","Breakbot",1
"Fall","Brett Eldredge",1
"Fall","Bridgit Mendler",1
"Fall","Brock Berrigan",1
"Fall","Buffalo Springfield",1
"Fall","Burl Ives",1
"Fall","CGB",1
"Fall","CHASE B",1
"Fall","Calvin Priice",1
"Fall","Cartel",1
"Fall","Casey Veggies",1
"Fall","Cash Kidd",1
"Fall","Chairlift",1
"Fall","Chaka Khan",1
"Fall","Chamillionaire",1
"Fall","Charlie Heat, Ant Beale",1
"Fall","Chavo",1
"Fall","Cheap Trick",1
"Fall","Chris Botti",1
"Fall","Chuck Mangione",1
"Fall","Clairo",1
"Fall","Claude Debussy, Breve",1
"Fall","Clipse",1
"Fall","Coheed and Cambria",1
"Fall","Corbin",1
"Fall","Crab Lord",1
"Fall","Cursive",1
"Fall","DDG",1
"Fall","DJ Khaled, Calvin Harris",1
"Fall","DJ Khalil",1
"Fall","Daddy Yankee",1
"Fall","Daniel Powter",1
"Fall","Danny L Harle",1
"Fall","Das",1
"Fall","Daughtry",1
"Fall","Depeche Mode",1
"Fall","Diplo, DJ Fresh",1
"Fall","Disturbing tha Peace",1
"Fall","Donovan",1
"Fall","Dr. Dre, Bushwick Bill",1
"Fall","Dr. Elmo",1
"Fall","Dreamville, Ari Lennox",1
"Fall","Dreamville, Cozz",1
"Fall","Duane Eddy",1
"Fall","Duck Sauce",1
"Fall","Dynamicduo, DJ Premier",1
"Fall","EDEN",1
"Fall","Earth, Wind & Fire",1
"Fall","Echoes Of Ellington Jazz Orchestra",1
"Fall","Embrace",1
"Fall","Ennio Morricone",1
"Fall","Estelle",1
"Fall","Europe",1
"Fall","Eurythmics",1
"Fall","Everette Harp",1
"Fall","Fashawn",1
"Fall","Feign",1
"Fall","Fekky",1
"Fall","Flawless Real Talk",1
"Fall","Florida Georgia Line",1
"Fall","Fly Union",1
"Fall","Four Tops",1
"Fall","Fugazi",1
"Fall","Future, Drake",1
"Fall","G-Eazy",1
"Fall","GAMPER & DADONI",1
"Fall","Gavin DeGraw",1
"Fall","George Michael",1
"Fall","Glen Campbell",1
"Fall","Glenn Morrison",1
"Fall","Gmac Cash",1
"Fall","Gotye",1
"Fall","Grant MacDonald",1
"Fall","Grolok Panicrum",1
"Fall","Grupo G",1
"Fall","Guards",1
"Fall","Gunna, Future",1
"Fall","Gyyps, Felly",1
"Fall","HONNE",1
"Fall","Hayley Kiyoko",1
"Fall","Hendersin",1
"Fall","Hot Chocolate",1
"Fall","Icona Pop",1
"Fall","Idina Menzel, Billy Porter",1
"Fall","Ingrid Michaelson",1
"Fall","Injury Reserve",1
"Fall","Inner Circle",1
"Fall","Iyaz",1
"Fall","J Dilla",1
"Fall","JID, Dreamville",1
"Fall","JID, J. Cole, EARTHGANG, Dreamville, Cozz",1
"Fall","Jack Harlow, Charlie Sloth",1
"Fall","Jack Harlow, Eminem, Cordae",1
"Fall","Jack Johnson",1
"Fall","Jack Stauber",1
"Fall","Jain",1
"Fall","Janis Joplin, Big Brother & The Holding Company",1
"Fall","Jason Mraz",1
"Fall","Jawbox",1
"Fall","JayTurnTheLightsDown",1
"Fall","Jefferson Airplane",1
"Fall","Jennifer Lopez",1
"Fall","Jeru the Damaja",1
"Fall","Jimmy Buffett",1
"Fall","Joji",1
"Fall","Joji, BENEE",1
"Fall","Jorja Smith",1
"Fall","Jose Feliciano",1
"Fall","Joseph McFashion",1
"Fall","Juice WRLD, Halsey",1
"Fall","Justin Bieber, Juice WRLD",1
"Fall","KESHORE, Jonah Zed",1
"Fall","KONGOS",1
"Fall","KR Official",1
"Fall","Kacey Musgraves",1
"Fall","Kamaiyah",1
"Fall","Kate Bush",1
"Fall","Kelly Clarkson, Brett Eldredge",1
"Fall","Kennedy Parker",1
"Fall","Kid Cudi, Kanye West",1
"Fall","Kids Now",1
"Fall","Kill Jasper, Amaru Cloud",1
"Fall","King Chris",1
"Fall","Kiss",1
"Fall","Klondike Blonde",1
"Fall","Kool & The Gang",1
"Fall","Korn",1
"Fall","Kris Allen",1
"Fall","LCD Soundsystem",1
"Fall","LMFAO",1
"Fall","LUCKI",1
"Fall","Lais",1
"Fall","Large Professor",1
"Fall","Lauren Daigle",1
"Fall","Lauv",1
"Fall","Lee Morgan, Hank Mobley, Donald Byrd",1
"Fall","Leona Lewis",1
"Fall","Leslie Odom, Jr.",1
"Fall","Liam Payne",1
"Fall","Lil Baby, EST Gee",1
"Fall","Lil LimaBean, Lil Barnacle",1
"Fall","Lil Nas X",1
"Fall","Lil Nas X, Jack Harlow",1
"Fall","Lil Tecca, Internet Money, A Boogie wit da Hoodie",1
"Fall","Lil Tjay",1
"Fall","Lil Uzi Vert, Lil Tecca",1
"Fall","Lil Wayne, Drake",1
"Fall","Lindsey Webster",1
"Fall","Lizzo, Caroline Smith",1
"Fall","Lofsky",1
"Fall","Loote, David Guetta, Brooks",1
"Fall","Lou Bega",1
"Fall","Louis Armstrong",1
"Fall","Luke Christopher",1
"Fall","Luniz",1
"Fall","M.I.A.",1
"Fall","M83",1
"Fall","MAGIC!",1
"Fall","MIKA, Ariana Grande",1
"Fall","Mac DeMarco",1
"Fall","Marcus Marr, Chet Faker",1
"Fall","Markee Steele",1
"Fall","Matt Maeson",1
"Fall","Matthew Tavares, Earl Sweatshirt, Chester Handsen, Alex Sowinski",1
"Fall","Maxo Kream",1
"Fall","Mayday Parade",1
"Fall","Meghan Trainor",1
"Fall","Men At Work",1
"Fall","Metro Boomin, Gunna",1
"Fall","Mick Jenkins, Isaac Zale",1
"Fall","Migos, Future",1
"Fall","Mike Love",1
"Fall","Miley Cyrus",1
"Fall","Missy Elliott",1
"Fall","Moe",1
"Fall","Molchat Doma",1
"Fall","Moon Taxi",1
"Fall","Mooski",1
"Fall","Musa Reems",1
"Fall","Mustard, Migos",1
"Fall","Nat """"King"""" Cole",1
"Fall","Natalie La Rose",1
"Fall","Naughty Boy",1
"Fall","Ne-Yo",1
"Fall","Nick Murphy",1
"Fall","Nickelback",1
"Fall","Nicki Minaj, Lil Wayne, Drake",1
"Fall","Nile Waters",1
"Fall","No Doubt",1
"Fall","Norah Jones",1
"Fall","Nova",1
"Fall","O.T. Genasis",1
"Fall","OK Go",1
"Fall","Olly Murs",1
"Fall","OneRepublic, Alesso",1
"Fall","Operation Ivy",1
"Fall","Orchestre de la Suisse Romande, Ernest Ansermet",1
"Fall","Owl City",1
"Fall","Owl City, Carly Rae Jepsen",1
"Fall","Oxxxymiron",1
"Fall","Ozzy Osbourne",1
"Fall","PUBLIC",1
"Fall","Pacific Air",1
"Fall","Pat Metheny Group",1
"Fall","Peggy Lee",1
"Fall","Pennywise",1
"Fall","Pentatonix, London Symphony Orchestra, Bing Crosby",1
"Fall","Peter & Gordon",1
"Fall","Peter Bjorn and John",1
"Fall","Peter CottonTale",1
"Fall","Pharrell Williams, Mike WiLL Made-It, Kendrick Lamar",1
"Fall","Philip Bailey, Phil Collins",1
"Fall","Phillip Phillips",1
"Fall","Pia Mia, Gunna, Carnage",1
"Fall","Pistol Annies",1
"Fall","Playboi Carti, Lil Yachty, Future",1
"Fall","Ponderosa Twins Plus One",1
"Fall","Pooh Shiesty",1
"Fall","Pooh Shiesty, Jack Harlow",1
"Fall","Popp Hunna",1
"Fall","Pritam, Arijit Singh",1
"Fall","Q-Tip",1
"Fall","Quality Control, Kollision",1
"Fall","Quality Control, Lil Baby, Gucci Mane",1
"Fall","Quality Control, Offset, Mango",1
"Fall","Ray Parker Jr.",1
"Fall","Ray Vaughn",1
"Fall","Rich Gang",1
"Fall","Rich Homie Quan",1
"Fall","Rick Astley",1
"Fall","Rihanna, PARTYNEXTDOOR",1
"Fall","Rihanna, Paul McCartney, Kanye West",1
"Fall","Rockwell",1
"Fall","Rod Wave, Lil Durk, Lil Baby",1
"Fall","Roddy Ricch, Internet Money, Don Toliver",1
"Fall","Royal Philharmonic Orchestra, Jonathan Carney",1
"Fall","Ryan Lewis, Macklemore",1
"Fall","Ryan Trey",1
"Fall","SALES",1
"Fall","SUGA, Juice WRLD, BTS",1
"Fall","Salt-N-Pepa, En Vogue",1
"Fall","Sam Be Yourself",1
"Fall","Samba De Janeiro",1
"Fall","Samm Henshaw",1
"Fall","Sarah Hemi, Jonah Zed, BangerOfTheDay",1
"Fall","Sean Kingston",1
"Fall","Sean Kingston, Justin Bieber",1
"Fall","Selena Gomez & The Scene",1
"Fall","Sense Field",1
"Fall","Senses Fail",1
"Fall","Shaboozey, DUCKWRTH",1
"Fall","ShooterGang Kony",1
"Fall","Sigma",1
"Fall","Simon & Garfunkel",1
"Fall","Sir Mix-A-Lot",1
"Fall","Sir Sly",1
"Fall","Sizzla",1
"Fall","Sjava, REASON, Mozzy",1
"Fall","Skepta, Pop Smoke, Kid Cudi",1
"Fall","Ski Mask the Slump God, Jacquees",1
"Fall","Sleepy Hallow, Foushee",1
"Fall","Smash Mouth",1
"Fall","Smino, Kenny Beats, JID",1
"Fall","Snakehips",1
"Fall","Snap!",1
"Fall","SoFaygo, Ken Carson",1
"Fall","Soulja Boy Tell 'Em",1
"Fall","Souls of Mischief",1
"Fall","Sounds of Blackness",1
"Fall","Special EFX",1
"Fall","Spillage Village, Desi Banks, Big Rube",1
"Fall","Spillage Village, Mereba",1
"Fall","Starship",1
"Fall","Status Quo",1
"Fall","StaySolidRocky, Lil Uzi Vert",1
"Fall","Stillwater Giants",1
"Fall","Sting, Shaggy",1
"Fall","Stokeswood",1
"Fall","Story of the Year",1
"Fall","Strafe",1
"Fall","Straylight Run",1
"Fall","Summer Walker, Kendrick Lamar, Ghostface Killah",1
"Fall","Supergrass",1
"Fall","Swae Lee, Ellie Goulding, Diplo",1
"Fall","Swae Lee, Post Malone",1
"Fall","T-Pain, Ne-Yo",1
"Fall","T. Scott",1
"Fall","TWENTY88",1
"Fall","Takeoff, Quality Control, Offset",1
"Fall","Tay B",1
"Fall","Tee Grizzley, Takeoff, Quality Control",1
"Fall","Telekinesis",1
"Fall","Texas Is The Reason",1
"Fall","The Alchemist",1
"Fall","The Band",1
"Fall","The Band Perry",1
"Fall","The Byrds",1
"Fall","The Cataracs, Far East Movement, Dev",1
"Fall","The Channels",1
"Fall","The Cool Kids",1
"Fall","The Doors",1
"Fall","The Drifters",1
"Fall","The Flamingos",1
"Fall","The Get Up Kids",1
"Fall","The Goo Goo Dolls",1
"Fall","The Greatest Bits",1
"Fall","The Hollies",1
"Fall","The Hondells",1
"Fall","The Jazz June",1
"Fall","The Jealous Sound",1
"Fall","The Kid LAROI",1
"Fall","The Kid LAROI, Juice WRLD",1
"Fall","The Lonely Island",1
"Fall","The Moth & The Flame",1
"Fall","The Mowgli's",1
"Fall","The Naked and Famous",1
"Fall","The Offspring",1
"Fall","The OneUps",1
"Fall","The Postal Service",1
"Fall","The Ronettes",1
"Fall","The Royal Concept",1
"Fall","The Seekers",1
"Fall","The Shadows",1
"Fall","The Strokes",1
"Fall","The Tornados",1
"Fall","The Troggs",1
"Fall","The Used",1
"Fall","The Ventures",1
"Fall","The Weeknd, Ariana Grande",1
"Fall","The Weeknd, Gesaffelstein",1
"Fall","The Yardbirds",1
"Fall","Them",1
"Fall","Thurl Ravenscroft",1
"Fall","Thutmose",1
"Fall","Tiesto",1
"Fall","Timeflies",1
"Fall","Tiny Meat Gang",1
"Fall","Tiny Tim",1
"Fall","Toby Keith",1
"Fall","Tommy Richman, KADOLEAF",1
"Fall","Tony Bennett",1
"Fall","Tory Lanez, Mansa",1
"Fall","Travie McCoy",1
"Fall","Travis Scott, Baby Keem",1
"Fall","Travis Scott, Meek Mill",1
"Fall","Travis Scott, Metro Boomin, 21 Savage",1
"Fall","Travis Scott, Metro Boomin, Future",1
"Fall","Tre' Amani, Brent Faiyaz",1
"Fall","Trey Lewis",1
"Fall","Trilla Kid",1
"Fall","Trinidad James",1
"Fall","Trinidad James, Jaden",1
"Fall","Trippie Redd, Kid Cudi",1
"Fall","Trippie Redd, Polo G, Juice WRLD",1
"Fall","Ty Dolla $ign, Lil Wayne",1
"Fall","UGK, JAY-Z",1
"Fall","Uncle Kracker",1
"Fall","Uno Hype",1
"Fall","UnoDeuce",1
"Fall","V. Bozeman, Timbaland",1
"Fall","Vince Staples, Lil Baby",1
"Fall","Vince Staples, Mereba, 6LACK",1
"Fall","Virginia Bocelli, Matteo Bocelli, Andrea Bocelli",1
"Fall","Wale",1
"Fall","Whose Rules, Dev Lemons",1
"Fall","Wings, Paul McCartney",1
"Fall","Wiz Khalifa, Snoop Dogg",1
"Fall","Woo Wop",1
"Fall","Wu-Tang Clan",1
"Fall","Xscape",1
"Fall","YG Hootie",1
"Fall","YRN Lingo, Quavo, Quality Control",1
"Fall","YS Lost",1
"Fall","Yardhaus",1
"Fall","Yeat",1
"Fall","Yebba, Drake",1
"Fall","Yelawolf",1
"Fall","Yellowcard",1
"Fall","Yogi",1
"Fall","Yoko Ono, John Lennon",1
"Fall","Yoko Shimomura",1
"Fall","Young Thug, Lil Baby",1
"Fall","Young Thug, Lil Durk, Lil Baby",1
"Fall","Young Thug, Quality Control, Lil Yachty",1
"Fall","YoungBoy Never Broke Again, Juice WRLD",1
"Fall","Yung Gravy",1
"Fall","Zooey Deschanel, Ingrid Michaelson",1
"Fall","a-ha",1
"Fall","d-pow",1
"Fall","for KING & COUNTRY",1
"Fall","gnash",1
"Fall","iLoveMemphis",1
"Fall","leaf beach, fushou.",1
"Fall","monte booker",1
"Fall","slowthai, Dominic Fike, Denzel Curry",1
"Spring","$NOT",1
"Spring","03 Greedo",1
"Spring","100 gecs",1
"Spring","1626424822",1
"Spring","42 Dugg",1
"Spring","88GLAM",1
"Spring","AJR",1
"Spring","Able Heart",1
"Spring","Absofacto",1
"Spring","Adele",1
"Spring","Aflacko",1
"Spring","Airbourne",1
"Spring","Alan Silvestri",1
"Spring","Alan Walker",1
"Spring","Alesso",1
"Spring","Alex Zajdel",1
"Spring","Alice In Chains",1
"Spring","Anarbor",1
"Spring","Arden Jones",1
"Spring","Arizona Zervas",1
"Spring","August Alsina",1
"Spring","Baka Not Nice",1
"Spring","Barry Manilow",1
"Spring","Basement Jaxx",1
"Spring","Bass Drum of Death",1
"Spring","Big Boi",1
"Spring","Big Time Rush",1
"Spring","Black Rebel Motorcycle Club",1
"Spring","Bleachers",1
"Spring","Bloc Party",1
"Spring","Breathe Carolina",1
"Spring","Brock Berrigan",1
"Spring","Bun B",1
"Spring","Burt Bacharach",1
"Spring","CHASE B",1
"Spring","CHVRCHES",1
"Spring","Call Me Karizma",1
"Spring","Capital Cities",1
"Spring","Cashmere Cat",1
"Spring","Cha Cha Slide",1
"Spring","Chairlift",1
"Spring","Chaka Khan",1
"Spring","Chamillionaire",1
"Spring","Cherub",1
"Spring","Chitown YOMO",1
"Spring","Chloe x Halle",1
"Spring","Chris Miles",1
"Spring","Christina Perri",1
"Spring","Christopher Williams",1
"Spring","Chuck Mangione",1
"Spring","Colbie Caillat",1
"Spring","Corbin, Bobby Raps",1
"Spring","Crazy Frog",1
"Spring","Culture Club",1
"Spring","D12",1
"Spring","DJ Khaled, Calvin Harris",1
"Spring","DJ Kool",1
"Spring","DJ Luke Nasty",1
"Spring","DJ Maestro",1
"Spring","DJ MoneyMade",1
"Spring","DNCE",1
"Spring","DVBBS, Borgeous",1
"Spring","Dan Croll",1
"Spring","Daniel Powter",1
"Spring","David Dallas",1
"Spring","De Staat",1
"Spring","Dean Martin",1
"Spring","Destiny's Child",1
"Spring","Dice Soho",1
"Spring","Doe Boy",1
"Spring","Dominic Fike",1
"Spring","Donnie Trumpet & The Social Experiment",1
"Spring","Dreamville, Cozz",1
"Spring","Dreamville, Cozz, Bas",1
"Spring","Driicky Graham",1
"Spring","E-40",1
"Spring","Edith Piaf",1
"Spring","Ella Mai",1
"Spring","Ellie Goulding",1
"Spring","Elroy",1
"Spring","Etta Jones",1
"Spring","F.U.N",1
"Spring","Felix Snow",1
"Spring","Fitz and The Tantrums",1
"Spring","Flipp Dinero",1
"Spring","Florida Georgia Line, Bebe Rexha",1
"Spring","Focus",1
"Spring","Four Tet",1
"Spring","Funkadelic",1
"Spring","Fxxxxy",1
"Spring","G-Eazy",1
"Spring","G-Eazy, Bebe Rexha",1
"Spring","G-Eazy, Blueface",1
"Spring","Gazzelle",1
"Spring","Gli Italiani di Ieri",1
"Spring","Golden Earring",1
"Spring","Grimes",1
"Spring","Guards",1
"Spring","Haiti Babii",1
"Spring","Harry Styles",1
"Spring","Hayley Kiyoko",1
"Spring","Hiatus Kaiyote",1
"Spring","High On Fire",1
"Spring","Hot Chelle Rae",1
"Spring","Ice-T",1
"Spring","Icona Pop",1
"Spring","Ike & Tina Turner",1
"Spring","Ina-P, DJ Inappropriate",1
"Spring","JID, Dreamville",1
"Spring","Ja Rule",1
"Spring","Jack Harlow, Eminem, Cordae",1
"Spring","Jack Johnson",1
"Spring","Jadakiss",1
"Spring","Jain",1
"Spring","Jake Miller",1
"Spring","James Blake, Ab-Soul",1
"Spring","Jamo.",1
"Spring","Jasiah",1
"Spring","Jay Fay, DJ Fresh",1
"Spring","Jeru the Damaja",1
"Spring","Jess Glynne, DJ Cassidy, Alex Newell",1
"Spring","Jessie Reyez",1
"Spring","Jhene Aiko",1
"Spring","Jhene Aiko, 6LACK",1
"Spring","Jimi Hendrix",1
"Spring","Joe Satriani",1
"Spring","Joey Valence & Brae",1
"Spring","John Fogerty",1
"Spring","Jon Bellion",1
"Spring","Kali Uchis",1
"Spring","Kanye West, Fivio Foreign, Alicia Keys",1
"Spring","Katie Got Bandz",1
"Spring","Kelly Clarkson",1
"Spring","Kenny Mason",1
"Spring","Kent Jones",1
"Spring","Kevin Rudolf",1
"Spring","Ki:Theory",1
"Spring","Kiiara",1
"Spring","Killxora",1
"Spring","King Harvest",1
"Spring","Kings of Leon",1
"Spring","Kojo Funds, A Boogie wit da Hoodie",1
"Spring","Korn",1
"Spring","Kozad",1
"Spring","Kris Allen",1
"Spring","Kygo",1
"Spring","Kygo, Donna Summer",1
"Spring","LCD Soundsystem",1
"Spring","LMFAO",1
"Spring","Lauryn Hill",1
"Spring","Lea Salonga, Brad Kane",1
"Spring","Lil Durk",1
"Spring","Lil Durk, Fxxxxy",1
"Spring","Lil Kleine",1
"Spring","Lil LimaBean, Lil Barnacle",1
"Spring","Lil Pump, French Montana, Diplo",1
"Spring","Lil Uzi Vert, Lil Tecca",1
"Spring","London Music Works",1
"Spring","Lorde",1
"Spring","Los Rakas",1
"Spring","Louis Armstrong and His Orchestra",1
"Spring","LunchMoney Lewis",1
"Spring","Lupe Fiasco, Guy Sebastian",1
"Spring","Lynyrd Skynyrd",1
"Spring","MAGIC!",1
"Spring","Madonna",1
"Spring","Mannie Fresh",1
"Spring","Marco Luka",1
"Spring","Marcus Marr, Chet Faker",1
"Spring","Mario Judah",1
"Spring","Mary J. Blige",1
"Spring","Mastodon",1
"Spring","Matt Nathanson",1
"Spring","Matthew Wilder",1
"Spring","Maxine Nightingale",1
"Spring","Megan Thee Stallion",1
"Spring","Michael Franti & Spearhead",1
"Spring","Michael Giacchino, Camille",1
"Spring","Migos, Future",1
"Spring","Miike Snow",1
"Spring","Mikky Ekko",1
"Spring","Milla",1
"Spring","Mumford & Sons",1
"Spring","Nate Husser, Mick Jenkins",1
"Spring","Neil Diamond",1
"Spring","New Found Glory",1
"Spring","Nicki Minaj, Lil Wayne, Drake",1
"Spring","Ocean Park Standoff",1
"Spring","Offset, Metro Boomin, 21 Savage",1
"Spring","Oliver",1
"Spring","Omarion",1
"Spring","Omen, Lute, EARTHGANG, Dreamville, Ari Lennox",1
"Spring","Operation Ivy",1
"Spring","Osibih",1
"Spring","Owl City",1
"Spring","PRhyme",1
"Spring","Paris Texas",1
"Spring","Parliament",1
"Spring","Passenger",1
"Spring","Pat Benatar",1
"Spring","Patrick Stump",1
"Spring","Peach Pit",1
"Spring","Pennywise",1
"Spring","Petit Biscuit",1
"Spring","Plain White T's",1
"Spring","Playboi Carti, Lil Yachty, Future",1
"Spring","Polo G, Lil Wayne",1
"Spring","Polo G, Nicki Minaj",1
"Spring","Pooh Shiesty",1
"Spring","Portugal. The Man",1
"Spring","Powers Pleasant",1
"Spring","Project Pat",1
"Spring","Pryda",1
"Spring","Quality Control, Lil Baby",1
"Spring","Quality Control, Lil Baby, Gucci Mane",1
"Spring","Quality Control, Offset",1
"Spring","Quality Control, Offset, Lil Baby",1
"Spring","Quality Control, Offset, Lil Yachty",1
"Spring","R.E.M.",1
"Spring","RJmrLA",1
"Spring","RL Grime",1
"Spring","ROLE MODEL",1
"Spring","Ram Jam",1
"Spring","Rascal Flatts",1
"Spring","Rednex",1
"Spring","Rejjie Snow, MF DOOM, Cam O'bi",1
"Spring","Ricky Martin",1
"Spring","Rihanna, Paul McCartney, Kanye West",1
"Spring","Rob Thomas",1
"Spring","Robert DeLong",1
"Spring","Rocko",1
"Spring","Roddy Ricch, Internet Money, Don Toliver",1
"Spring","Rooga",1
"Spring","Royksopp",1
"Spring","Ryan Higa, Kevjumba, Chester See",1
"Spring","SAIAH",1
"Spring","SALES",1
"Spring","SBTRKT",1
"Spring","Sage the Gemini, Kevin Gates, Juicy J, Future",1
"Spring","Salty Dog",1
"Spring","Sam Smith",1
"Spring","Sam.Sts",1
"Spring","Scoob & Sydney",1
"Spring","Selena Gomez",1
"Spring","Sheryl Crow",1
"Spring","Sibilino, Miguel """"Miggy"""" Cabrera",1
"Spring","Sir Sly",1
"Spring","Sister Gertrude Morgan, King Britt",1
"Spring","Skepta, Pop Smoke, Kid Cudi",1
"Spring","Sleepy Hallow, Foushee",1
"Spring","Smokepurpp, Ronny J",1
"Spring","SoMo",1
"Spring","Social Distortion",1
"Spring","Social House",1
"Spring","Son of Dave",1
"Spring","SonReal",1
"Spring","Sonder",1
"Spring","Speaker Knockerz",1
"Spring","Starship",1
"Spring","Statik Selektah",1
"Spring","Stephen Jerzak",1
"Spring","Stevie Nicks",1
"Spring","Stillwater Giants",1
"Spring","Stokeswood",1
"Spring","Styrofoam Ones",1
"Spring","Sunbeam Sound Machine",1
"Spring","Surfaces",1
"Spring","Swae Lee, Post Malone",1
"Spring","TOKYO'S REVENGE, Joey Trap",1
"Spring","TWENTY88",1
"Spring","Takeoff, Quality Control, Offset",1
"Spring","Taylor Bennett",1
"Spring","Taylor Swift",1
"Spring","The Cab",1
"Spring","The Colourist",1
"Spring","The Doobie Brothers",1
"Spring","The Game, Kanye West",1
"Spring","The Gypsy Queens",1
"Spring","The Kid LAROI",1
"Spring","The Lonely Island",1
"Spring","The Mamas & The Papas",1
"Spring","The Millennium",1
"Spring","The Moth & The Flame",1
"Spring","The Offspring",1
"Spring","The OneUps",1
"Spring","The Royal Concept",1
"Spring","The Spencer Davis Group",1
"Spring","The Sunshine Company",1
"Spring","The Trews",1
"Spring","The Weeknd, Ariana Grande",1
"Spring","Timeflies",1
"Spring","Tiny Tim",1
"Spring","Toby Keith",1
"Spring","Tones And I",1
"Spring","Toro y Moi",1
"Spring","Traphik, G Seven, Andrew Garcia",1
"Spring","Travis Scott, Meek Mill",1
"Spring","Travis Scott, Quavo, Lil Uzi Vert",1
"Spring","Travis Scott, ROSALIA",1
"Spring","Trey Songz",1
"Spring","Trippie Redd, Polo G, Juice WRLD",1
"Spring","Trouble, Mike WiLL Made-It",1
"Spring","Troy Ave",1
"Spring","Ty Dolla $ign, Jeremih",1
"Spring","Ty Dolla $ign, Lauren Jauregui",1
"Spring","TyFontaine",1
"Spring","Tyler, The Creator, A$AP Rocky",1
"Spring","UGK, JAY-Z",1
"Spring","UMI",1
"Spring","USS",1
"Spring","UnoTheActivist",1
"Spring","Valee, Smino",1
"Spring","Vampire Weekend",1
"Spring","Vanessa, Candace",1
"Spring","Victor Oladipo",1
"Spring","Vory",1
"Spring","Wale, Omarion",1
"Spring","Watson, Jonah Zed",1
"Spring","We Are Toonz",1
"Spring","Ween",1
"Spring","Weston Estate",1
"Spring","Westside Gunn, Joey Bada$$",1
"Spring","Whitehouse Studio",1
"Spring","William Horberg, Robert Wienroder, Anna Hauss",1
"Spring","Wiz Khalifa, Empire of the Sun",1
"Spring","Xperience",1
"Spring","Yael Naim",1
"Spring","Ynw Slug",1
"Spring","Yo Gotti, Travis Scott, Quavo, Kanye West, Gucci Mane, Desiigner, Big Sean, 2 Chainz",1
"Spring","Yugen Blakrok, Vince Staples",1
"Spring","Yung Kayo",1
"Spring","YungManny",1
"Spring","Yvng Mickey",1
"Spring","Zac Efron, Hugh Jackman",1
"Spring","Zacari, Babes Wodumo",1
"Spring","Zaytoven, Young Dolph",1
"Spring","Zion I",1
"Spring","almost monday",1
"Spring","at Wendys",1
"Spring","bbno$, Yung Gravy",1
"Spring","binki",1
"Spring","blink-182",1
"Spring","brentalfloss",1
"Spring","iLoveMakonnen, Lil Peep",1
"Spring","kerri",1
"Spring","mike.",1
"Spring","serpentwithfeet, Mick Jenkins",1
"Spring","slowthai, A$AP Rocky",1
"Spring","whiterosemoxie, Stan Lane",1
"Spring","will.i.am",1
"Summer","070 Shake",1
"Summer","5 Seconds of Summer",1
"Summer","6 Dogs",1
"Summer","88GLAM",1
"Summer","A.CHAL",1
"Summer","AJR",1
"Summer","AWOLNATION",1
"Summer","Ace Hood",1
"Summer","Alicia Keys",1
"Summer","Alison Wonderland",1
"Summer","Ambjaay",1
"Summer","Andre Rieu",1
"Summer","Apollo LTD",1
"Summer","Asher Roth",1
"Summer","Austin Lynxh",1
"Summer","Ayo & Teo",1
"Summer","BANDGANG",1
"Summer","BURNS, A$AP Rocky",1
"Summer","Backstreet Boys",1
"Summer","Bad Religion",1
"Summer","Baltimora",1
"Summer","BandGang Lonnie Bands",1
"Summer","Barry White",1
"Summer","Basement Jaxx",1
"Summer","Bass Drum of Death",1
"Summer","Beats Antique",1
"Summer","Ben E. King",1
"Summer","Beyonce",1
"Summer","Bhad Bhabie",1
"Summer","Big Daddy Kane",1
"Summer","Big Mouf'Bo",1
"Summer","BigKlit",1
"Summer","Bill Withers",1
"Summer","Blac Youngsta",1
"Summer","Black Hippy",1
"Summer","Black Rebel Motorcycle Club",1
"Summer","Blackstreet",1
"Summer","Bloc Party",1
"Summer","Bowling for Soup",1
"Summer","Boys Like Girls",1
"Summer","Bridgit Mendler",1
"Summer","Bring Me The Horizon",1
"Summer","Britney Spears",1
"Summer","Britt Elizabeth",1
"Summer","Britt Nicole",1
"Summer","Broken Bells",1
"Summer","Bruce Springsteen",1
"Summer","Bruno Major",1
"Summer","Bryan Adams",1
"Summer","Butterfly Boucher",1
"Summer","CRO",1
"Summer","Calboy",1
"Summer","Capital Cities",1
"Summer","Chedda Da Connect",1
"Summer","Cheyenne Kimball",1
"Summer","Childish Major",1
"Summer","Chitown YOMO",1
"Summer","Christian TV",1
"Summer","Cl4pers",1
"Summer","Clams Casino",1
"Summer","Cordae, Almighty Jay",1
"Summer","Crab Lord",1
"Summer","Crazy Frog",1
"Summer","Cream",1
"Summer","D12",1
"Summer","DDG",1
"Summer","DOM KENNEDY",1
"Summer","Damjonboi",1
"Summer","David Dallas",1
"Summer","De Staat",1
"Summer","Dean Martin",1
"Summer","Delicate Steve",1
"Summer","Demar",1
"Summer","Demi Lovato",1
"Summer","Deorro, Chris Brown",1
"Summer","Dexys Midnight Runners",1
"Summer","Diplo, DJ Fresh",1
"Summer","Dixie",1
"Summer","Don Q, A Boogie wit da Hoodie",1
"Summer","Dreamville, Ari Lennox",1
"Summer","Dro Kenji, Boslen",1
