"Month","Artist","Plays"
"06","Passion Pit",3
"06","Peter Sandberg",3
"06","Piano Tribute Players",3
"06","Polo G",3
"06","Project 46",3
"06","R. Kelly",3
"06","Randy Newman",3
"06","Rannar Sillard",3
"06","Ray Dalton",3
"06","Red Hot Chili Peppers",3
"06","Reik",3
"06","Richard Ramsey",3
"06","Robin Schulz",3
"06","Sabrina Carpenter",3
"06","Samuel Lindon",3
"06","Sara Kays",3
"06","Sebastian Yatra",3
"06","Sheppard",3
"06","SiR",3
"06","Sinead Harnett",3
"06","Skip Marley",3
"06","Smash Mouth",3
"06","Sophie Simmons",3
"06","Spheres",3
"06","Steve Mokwebe",3
"06","Steven Goldmund",3
"06","Stormzy",3
"06","Study Music & Sounds",3
"06","Superorganism",3
"06","Swedish House Mafia",3
"06","Syla Lo",3
"06","Tame Impala",3
"06","Taylor Swift",3
"06","Tedosio",3
"06","The Rudeboyz",3
"06","The Spacies",3
"06","The Tides",3
"06","Thundercat",3
"06","Timbaland",3
"06","Tinlicker",3
"06","Tom Odell",3
"06","Trevor Kowalski",3
"06","Ty Dolla $ign",3
"06","Tyler and Mark",3
"06","Tyler, The Creator",3
"06","Universo",3
"06","Vaclav Slezak",3
"06","Vala Capon",3
"06","Vancouver Sleep Clinic",3
"06","Viclo",3
"06","Vilhelm Brandt",3
"06","WOOF! IT'S BILLY",3
"06","Wafia",3
"06","Waht Poo",3
"06","Xavier Omar",3
"06","Y.V.E. 48",3
"06","YFN Lucci",3
"06","Yolta",3
"06","Young Thug",3
"06","Yue Yan Jen",3
"06","dhruv",3
"06","emawk",3
"06","luca.",3
"06","mehro",3
"06","remy",3
"06","rum.gold",3
"06","tobi lou",3
"06","tomcbumpz",3
"06","xerLK",3
"07","AURORA",3
"07","Active Child",3
"07","Agnes Obel",3
"07","Alaina Castillo",3
"07","Alicia Keys",3
"07","Amine",3
"07","Andrey Azizov",3
"07","Angus & Julia Stone",3
"07","Anthony Russo",3
"07","Aries",3
"07","Arlette Leduc",3
"07","Ashe",3
"07","BAYNK",3
"07","Babygirl",3
"07","Bad Meets Evil",3
"07","Big Time Rush",3
"07","Bloom Line",3
"07","Blxst",3
"07","Camila Cabello",3
"07","Cannons",3
"07","Cassyb",3
"07","Cat Burns",3
"07","Chantel Jeffries",3
"07","Charlie Burg",3
"07","Col3trane",3
"07","Colouring",3
"07","Corbin Dallas",3
"07","Corey Hommel",3
"07","DJ Kayz",3
"07","Da?i Freyr",3
"07","Darshan Raval",3
"07","David Kushner",3
"07","Delayde",3
"07","Devault",3
"07","Dilaz",3
"07","Diljit Dosanjh",3
"07","Don Toliver",3
"07","Dreamer Boy",3
"07","Dua Lipa",3
"07","Elijah Who",3
"07","Emanuel",3
"07","Eminem",3
"07","Erik Satie",3
"07","Excision",3
"07","FKJ",3
"07","Foster",3
"07","GAMPER & DADONI",3
"07","GROUPLOVE",3
"07","Gavin Haley",3
"07","Gavin Luke",3
"07","Great Good Fine Ok",3
"07","Greeicy",3
"07","H.E.R.",3
"07","Hailee Steinfeld",3
"07","Icy Lando",3
"07","Iyaz",3
"07","Jain",3
"07","Jhene Aiko",3
"07","Jidenna",3
"07","Jimi Charles Moody",3
"07","Joel Adams",3
"07","John De Sohn",3
"07","John Mayer",3
"07","Jon Schmidt",3
"07","Justice Skolnik",3
"07","KamiKwazi",3
"07","Keywest",3
"07","Kina Grannis",3
"07","L.Dre",3
"07","Labrinth",3
"07","Lady Gaga",3
"07","Lijo George",3
"07","Lil Dicky",3
"07","Lowlexer",3
"07","Lunay",3
"07","Mac DeMarco",3
"07","Maggie Lindemann",3
"07","Magic System",3
"07","Maisie Peters",3
"07","Majestic Sleep",3
"07","Matter and Energy",3
"07","Migos",3
"07","Mithoon",3
"07","Montell Fish",3
"07","Monty Datta",3
"07","NOTD",3
"07","Natalie Taylor",3
"07","Ne-Yo",3
"07","Next Town Down",3
"07","Ollie MN",3
"07","Panic! At The Disco",3
"07","Piso 21",3
"07","Quality Control",3
"07","Ruby Waters",3
"07","SEBASTIAN PAUL",3
"07","Scintillante",3
"07","Sevyn Streeter",3
"07","Shafqat Amanat Ali",3
"07","Sheppard",3
"07","Smash Mouth",3
"07","Sophie Simmons",3
"07","Still Woozy",3
"07","Superorganism",3
"07","The Kid LAROI",3
"07","The Lumineers",3
"07","Tinlicker",3
"07","Tove Lo",3
"07","Trevor Daniel",3
"07","Tunji Ige",3
"07","Tusks",3
"07","Tyler, The Creator",3
"07","Xavier Omar",3
"07","Xuitcasecity",3
"07","YFN Lucci",3
"07","Yiruma",3
"07","Young Money",3
"07","Zack Knight",3
"07","gianni & kyle",3
"07","mxmtoon",3
"08","$uicideboy$",3
"08","*NSYNC",3
"08","A.CHAL",3
"08","ARMNHMR",3
"08","ASTN",3
"08","Aaron Lansing",3
"08","Active Child",3
"08","Alan Ellis",3
"08","Alan Menken",3
"08","Amaranth Cove",3
"08","Angele",3
"08","Ann Windsor",3
"08","Antologie",3
"08","Aphex Twin",3
"08","Aqualung",3
"08","Ardian Bujupi",3
"08","Arush Mandal",3
"08","Avril Lavigne",3
"08","B.o.B",3
"08","BENEE",3
"08","Bad Bunny",3
"08","Bebe Rexha",3
"08","Belle Margaux",3
"08","Ben Kessler",3
"08","Ben Lukas Boysen",3
"08","Ben Woodward",3
"08","Benny Martin",3
"08","Ber",3
"08","Berlioz",3
"08","Big Gigantic",3
"08","Billie Marten",3
"08","Billy Eichner",3
"08","Bobby McFerrin",3
"08","Brian McBride",3
"08","Bryant Myers",3
"08","Callisto Mazzi",3
"08","Cardi B",3
"08","Cash Cash",3
"08","Chantel Jeffries",3
"08","Charlotte Funke",3
"08","Choker",3
"08","Christian Leave",3
"08","Christopher Varela",3
"08","Colbie Caillat",3
"08","Conkarah",3
"08","Dan Berk",3
"08","Dan Romer",3
"08","Danny Ocean",3
"08","Darshan Raval",3
"08","Davai",3
"08","Dean Valio",3
"08","Degravitated",3
"08","Delacey",3
"08","Demi Lovato",3
"08","Denzel Curry",3
"08","Desiigner",3
"08","Dirty Heads",3
"08","Don Mazuck",3
"08","Donato Manna",3
"08","Dynoro",3
"08","Eazy Mac",3
"08","Elevie J",3
"08","Elijah Who",3
"08","Emotional Oranges",3
"08","Enrique Iglesias",3
"08","Excision",3
"08","Famous Dex",3
"08","Farruko",3
"08","Feki",3
"08","Fiji Blue",3
"08","Five For Fighting",3
"08","Flatbush Zombies",3
"08","Foster",3
"08","Francesca Caroleo",3
"08","Free Nationals",3
"08","French Montana",3
"08","Gabrielle Aplin",3
"08","Galantis",3
"08","Glimmer of Blooms",3
"08","Good Night World",3
"08","Gracie Abrams",3
"08","Gunna",3
"08","Haley Reinhart",3
"08","Halsey",3
"08","Hans Zimmer",3
"08","Hayley Williams",3
"08","Healy",3
"08","Hippie Sabotage",3
"08","Hozier",3
"08","Hugh Jackman",3
"08","Huncho Jack",3
"08","IGRAINE",3
"08","Idzi Kowalczyk",3
"08","Ingrid Michaelson",3
"08","Ivy Adara",3
"08","JOMALU",3
"08","Jay Loud",3
"08","Jean Petri",3
"08","Jeremih",3
"08","Jonathan Coffey",3
"08","Joseph Beg",3
"08","Joseph Gatscyjk",3
"08","Josie O'Connor",3
"08","Juke Ross",3
"08","Keala Settle",3
"08","Kendrick Lamar",3
"08","Kevin Abstract",3
"08","Kina Grannis",3
"08","Kishore Kumar",3
"08","Koby Laver",3
"08","Kudasaibeats",3
"08","L.Dre",3
"08","LANTA",3
"08","LEON",3
"08","LIL DUSTY G",3
"08","Lana Del Rey",3
"08","Lani Rose",3
"08","Leah Day",3
"08","Lele Pons",3
"08","Lil Keed",3
"08","Lil Tjay",3
"08","Lost Frequencies",3
"08","Lucas Forch",3
"08","MEMBA",3
"08","Majestic Sleep",3
"08","Maleek Berry",3
"08","Martin Jensen",3
"08","Martin Rapide",3
"08","Mat Kearney",3
"08","Matt van Stern",3
"08","Maurice Windham",3
"08","Megan Davies",3
"08","Michel Landau",3
"08","Miike Snow",3
"08","Money Man",3
"08","Morongo",3
"08","Mountenz",3
"08","Music Lab Collective",3
"08","Mutemath",3
"08","NAV",3
"08","NGHTMRE",3
"08","Nathanael Ekstrom",3
"08","New Friends",3
"08","Niel Hupkes",3
"08","Nikos Romani",3
"08","Nio Garcia",3
"08","Nova Meme",3
"08","Olafur Arnalds",3
"08","Old Man Canyon",3
"08","Old Sea Brigade",3
"08","Olympic Ayres",3
"08","Opus Monik",3
"08","PLVTINUM",3
"08","Passion Pit",3
"08","Patrick Baker",3
"08","Peach Tree Rascals",3
"08","Phillip Phillips",3
"08","Phoebe Bridgers",3
"08","Phora",3
"08","Pim Miles",3
"08","Piotr Miteska",3
"08","Primer Dia",3
"08","Priya Saraiya",3
"08","Quality Control",3
"08","Rahat Fateh Ali Khan",3
"08","Reik",3
"08","Remi Wolf",3
"08","Ronald Sims",3
"08","Rosetta Arroyo",3
"08","Roy Blair",3
"08","Ruby Waters",3
"08","Rusted Root",3
"08","Sahlene Williams",3
"08","Sanjeev T",3
"08","Sara Kays",3
"08","ScHoolboy Q",3
"08","Sebastian Yatra",3
"08","Sech",3
"08","Shakira",3
"08","Sheila's Disciples",3
"08","Silje Mansson",3
"08","Sleepy Hallow",3
"08","Snoop Dogg",3
"08","Social House",3
"08","Soft Voyage",3
"08","Songs On The Moon",3
"08","Steve Lacy",3
"08","TENDER",3
"08","Tee Grizzley",3
"08","The Avener",3
"08","The Band CAMINO",3
"08","The Mayries",3
"08","The Vamps",3
"08","Tinlicker",3
"08","Tiwa Savage",3
"08","ToTheMoon",3
"08","Toulouse",3
"08","Trevor Kowalski",3
"08","Tyla Yaweh",3
"08","Universo",3
"08","Vala Capon",3
"08","Vedo",3
"08","Velodrome",3
"08","Venom Faun",3
"08","Vidya Vox",3
"08","Vilhelm Brandt",3
"08","Wafia",3
"08","Whitney",3
"08","Wolfgang Snow",3
"08","Yo Gotti",3
"08","Yoke Lore",3
"08","Yonatan Awate",3
"08","ZHU",3
"08","Zack Knight",3
"08","Zen Gaya",3
"08","Ziv Zaifman",3
"08","fun.",3
"08","j'san",3
"08","kvi?ahopur",3
"08","marcos g",3
"08","orbit",3
"09","$ummer$",3
"09","6ix9ine",3
"09","8D Tunes",3
"09","A.CHAL",3
"09","A.R. Rahman",3
"09","AREA21",3
"09","Albin Urias",3
"09","Alex Isley",3
"09","Alex Sensation",3
"09","Alexander Molina",3
"09","Alvaro",3
"09","Amir Obe",3
"09","Andrew Rayel",3
"09","Angel",3
"09","Anjulie",3
"09","Ann Windsor",3
"09","Antoine Minot",3
"09","Antologie",3
"09","Aqualung",3
"09","Ardhito Pramono",3
"09","Arjun Kanungo",3
"09","Ark Patrol",3
"09","Artemio Li Fonti",3
"09","Astral Shade",3
"09","Astrid S",3
"09","Atlas in Motion",3
"09","August Wilhelmsson",3
"09","Austin George",3
"09","Axwell /\ Ingrosso",3
"09","BORNS",3
"09","BURNS",3
"09","Baskem",3
"09","Belle Margaux",3
"09","Ben Lukas Boysen",3
"09","Billy Lemos",3
"09","Black Atlass",3
"09","Black Eyed Peas",3
"09","Blewbird",3
"09","Bob Marley & The Wailers",3
"09","Boy In Space",3
"09","Brian McBride",3
"09","By Lotus",3
"09","Camila Cabello",3
"09","Camille Saint-Saens",3
"09","Capital Cities",3
"09","Carl Borg",3
"09","Carlie Hanson",3
"09","Cellophane Roses",3
"09","Chance Pena",3
"09","Chance the Rapper",3
"09","Chantel Jeffries",3
"09","Charlie Puth",3
"09","Charlotte Funke",3
"09","Childish Gambino",3
"09","Chris Burton",3
"09","Christian Leave",3
"09","Claude Debussy",3
"09","Clouds Come Down",3
"09","Colbie Caillat",3
"09","Cooper Sams",3
"09","DHARIA",3
"09","DJ Scheme",3
"09","Darcie Roman",3
"09","David Frank",3
"09","Dean Valio",3
"09","Degravitated",3
"09","Dennis Kruissen",3
"09","Dilia",3
"09","Dimitri Vegas & Like Mike",3
"09","Djo",3
"09","Donato Manna",3
"09","Doosi",3
"09","Doris Melwin",3
"09","Dream Thieves",3
"09","EDEN",3
"09","Eagles",3
"09","Echo River",3
"09","Efectos",3
"09","Eklipse",3
"09","El Chombo",3
"09","Eleanor Arroway",3
"09","Ellie Goulding",3
"09","Elskavon",3
"09","Epic Centre",3
"09","Eva Slott",3
"09","Ezechiel Almonte",3
"09","FRENSHIP",3
"09","Facading",3
"09","Fancy Cars",3
"09","Fenne Lily",3
"09","Fly By Midnight",3
"09","Francis Karel",3
"09","Free Nationals",3
"09","From Alfie",3
"09","GRACEY",3
"09","Galantis",3
"09","Gavin James",3
"09","Gentle States",3
"09","Great Good Fine Ok",3
"09","Gunna",3
"09","Guru Randhawa",3
"09","Havanna Chandri",3
"09","Hollow Coves",3
"09","Imaginary Future",3
"09","In Stars Above",3
"09","Israel """"IZ"""" Kamakawiwo<U+0091>ole",3
"09","Ivy Rue",3
"09","Iyaz",3
"09","JVKE",3
"09","Jakob Ahlbom",3
"09","Jasmine Thompson",3
"09","Jawsh 685",3
"09","Jeanelle Bolduc",3
"09","Jenevieve",3
"09","Jeremy Ng",3
"09","John Mountain",3
"09","John Paul White",3
"09","Jon E. Amber",3
"09","Josef Passagio",3
"09","Josie O'Connor",3
"09","Jubel",3
"09","Juke Ross",3
"09","Juno Reed",3
"09","Just A Gent",3
"09","Justin Hurwitz",3
"09","Justin Timberlake",3
"09","K E M A L",3
"09","Kayou.",3
"09","Kim Bo",3
"09","Kris Kross Amsterdam",3
"09","Kumbhaka",3
"09","LOVIS",3
"09","La Reve",3
"09","Late Era",3
"09","Leah Clark",3
"09","Lee Brice",3
"09","Leon White",3
"09","Leonid Antonov",3
"09","Levi Stills",3
"09","Lil Force",3
"09","Lil Tecca",3
"09","Lil Tjay",3
"09","Limestone Quarry",3
"09","Local Monocle",3
"09","Lorelle Paredes",3
"09","Louis Tomlinson",3
"09","Luh Kel",3
"09","Lukas Graham",3
"09","Luna Lighthouse",3
"09","Lunaire",3
"09","Lyn Lapid",3
"09","MEMBA",3
"09","Mako",3
"09","Maleek Berry",3
"09","Mark Diamond",3
"09","Masala Roo",3
"09","Matoma",3
"09","Mediteight Dimensional",3
"09","Metro Boomin",3
"09","Misc.Inc",3
"09","Moments of Clarity",3
"09","Monorie",3
"09","Morongo",3
"09","Mountenz",3
"09","Mr. Probz",3
"09","Nadine Gaertner",3
"09","Nathanael Ekstrom",3
"09","Nebu Kiniza",3
"09","New Friends",3
"09","New Hope Club",3
"09","Niall Horan",3
"09","Nicholas Sipka",3
"09","Nico & Vinz",3
"09","Night Poets",3
"09","Nils August Valentin",3
"09","Nils Frahm",3
"09","Nimus",3
"09","Noname",3
"09","Nova Meme",3
"09","O.A.S.",3
"09","Ollie",3
"09","Oscar Collin",3
"09","Party Favor",3
"09","Peter Hollens",3
"09","Phoebe Bridgers",3
"09","Phora",3
"09","Piotr Miteska",3
"09","Pixxxi",3
"09","Pola Ris",3
"09","Priya Saraiya",3
"09","Rahat Fateh Ali Khan",3
"09","Rebecka Aether",3
"09","Reka Ioescu",3
"09","Ritt Momney",3
"09","Roger Reuse",3
"09","S N U G",3
"09","SAFE",3
"09","SALES",3
"09","SEB",3
"09","SOB X RBE",3
"09","Sachet Tandon",3
"09","Sahlene Williams",3
"09","Said The Sky",3
"09","Sanjeev T",3
"09","Sara Kays",3
"09","Sevyn Streeter",3
"09","Shafqat Amanat Ali",3
"09","Sheila's Disciples",3
"09","Sigimund",3
"09","Skrillex",3
"09","Sky McCreery",3
"09","Sleep in 8D",3
"09","Soft Voyage",3
"09","Solange",3
"09","Songs On The Moon",3
"09","Staffa Iona",3
"09","Stan Whitmire",3
"09","Starry Girl",3
"09","Steve Aoki",3
"09","Steve Mokwebe",3
"09","Still Tides",3
"09","Strom",3
"09","Sub-City Keys",3
"09","Sufjan Stevens",3
"09","Sunwell",3
"09","Syla Lo",3
"09","TAL",3
"09","THE SCOTTS",3
"09","Tanishk Bagchi",3
"09","Tedosio",3
"09","Tenant Rights",3
"09","Tessa Violet",3
"09","The Avener",3
"09","The Deli",3
"09","The Script",3
"09","The Valley Mist",3
"09","Thomas Welker",3
"09","Tilman Stoiber",3
"09","Tiwa Savage",3
"09","Trevor Daniel",3
"09","Trevor Kowalski",3
"09","Trinnie Deux",3
"09","Vaclav Slezak",3
"09","Vala Capon",3
"09","Vilhelm Brandt",3
"09","Vincent Fanguro",3
"09","Vishal Dadlani",3
"09","Visitors Not Strangers",3
"09","Volatilis",3
"09","Voyager",3
"09","WDNG Crshrs",3
"09","Wafia",3
"09","Wallows",3
"09","Weston Estate",3
"09","William Singe",3
"09","Win and Woo",3
"09","Xavier Omar",3
"09","Xuitcasecity",3
"09","YG",3
"09","Yasmin Gough",3
"09","Ymlacio",3
"09","Yo Gotti",3
"09","Yorokobi",3
"09","Yung Nugget",3
"09","Zak Brady",3
"09","j'san",3
"09","mike.",3
"09","mxmtoon",3
"09","potsu",3
"09","quickly, quickly",3
"09","unwaxed lemons",3
"10","$NOT",3
"10","*NSYNC",3
"10","3LAU",3
"10","A Boogie Wit da Hoodie",3
"10","A.R. Rahman",3
"10","Aaron Taylor",3
"10","Agnes Obel",3
"10","Alex Isley",3
"10","Alida",3
"10","Allem Iversom",3
"10","Alvaro",3
"10","Amine",3
"10","Angel",3
"10","Arin Ray",3
"10","B3nte",3
"10","BROCKHAMPTON",3
"10","Babyface",3
"10","Bardan Draykon",3
"10","Beauvois",3
"10","Bela Nemeth",3
"10","Benny Dayal",3
"10","Big Gigantic",3
"10","Birdy",3
"10","Brixta",3
"10","Bryant Myers",3
"10","Camila Cabello",3
"10","Camilo",3
"10","Cardi B",3
"10","Casiio",3
"10","Chaima Bergevoet",3
"10","Charlie Puth",3
"10","Charlie Who?",3
"10","Charlotte Lawrence",3
"10","Chloe",3
"10","Chremotix",3
"10","Chris Burton",3
"10","Christian Kuria",3
"10","Cody Simpson",3
"10","Colouring",3
"10","Curtis Waters",3
"10","Daniel Schulz",3
"10","Darryl F",3
"10","Dave Matthews Band",3
"10","Dilaz",3
"10","Dimitri Vegas & Like Mike",3
"10","Disclosure",3
"10","Drod",3
"10","Efbayon",3
"10","Eklipse",3
"10","Elijah Who",3
"10","FKJ",3
"10","Fakear",3
"10","Felix Rosch",3
"10","Fern.",3
"10","Finn",3
"10","Firakus",3
"10","Flo Rida",3
"10","Forester",3
"10","Free Nationals",3
"10","G-Eazy",3
"10","GOLDHOUSE",3
"10","GRiZ",3
"10","Gelzo",3
"10","Glenn Travis",3
"10","J Elle",3
"10","J Lisk",3
"10","JVCK JAMES",3
"10","Jacquees",3
"10","Jain",3
"10","James Blunt",3
"10","Jamilah Barry",3
"10","Jasmine Thompson",3
"10","Jatin-Lalit",3
"10","Jenevieve",3
"10","Jess Benko",3
"10","Jidenna",3
"10","Joel Adams",3
"10","Jose P",3
"10","Josep Alba",3
"10","Kacey Musgraves",3
"10","Kainite Laa",3
"10","Kamal Fotane",3
"10","Keala Settle",3
"10","Kiana Lede",3
"10","Kimberly Anne",3
"10","Kina Grannis",3
"10","Kota the Friend",3
"10","Kungs",3
"10","Kymantis",3
"10","LUCHS",3
"10","Lana Del Rey",3
"10","Lars and Len",3
"10","Le Youth",3
"10","Lee Brice",3
"10","Lightning Summer",3
"10","Lijo George",3
"10","Likamiof",3
"10","Lil Dicky",3
"10","Lil Trosee",3
"10","Lil Uzi Vert",3
"10","Limited Tym",3
"10","Llyl Morker",3
"10","Logic",3
"10","Lorde",3
"10","Ludwig van Beethoven",3
"10","MALIA",3
"10","Machine Gun Kelly",3
"10","Magic System",3
"10","Mako",3
"10","Manglet",3
"10","Mansionair",3
"10","Mariah the Scientist",3
"10","Marzz",3
"10","Mat Kearney",3
"10","Metro Boomin",3
"10","Michl",3
"10","Mikalimba",3
"10","Mild Minds",3
"10","Milky Chance",3
"10","Minnz Piano",3
"10","Monty Datta",3
"10","Morgan Evans",3
"10","Munn",3
"10","NAV",3
"10","NF",3
"10","Nao",3
"10","Nathanael Ekstrom",3
"10","Naturally Recurring",3
"10","Nause",3
"10","Neptune",3
"10","New Friends",3
"10","Nimrat Khaira",3
"10","Nohidea",3
"10","Nurantessamen",3
"10","Octave Riviere",3
"10","Old Sea Brigade",3
"10","Omega",3
"10","Otis Kane",3
"10","Otto A. Totland",3
"10","Ozuna",3
"10","P!nk",3
"10","PLVTINUM",3
"10","Passenger",3
"10","Patrick Baker",3
"10","Pearl Jam",3
"10","Peter Sandberg",3
"10","Phoebe Bridgers",3
"10","Phora",3
"10","Planet Giza",3
"10","Powfu",3
"10","Quavo",3
"10","R. Kelly",3
"10","RKCB",3
"10","Ray LaMontagne",3
"10","Ressa",3
"10","Rich Brian",3
"10","Robin Schulz",3
"10","Robinson",3
"10","Roxy Tones",3
"10","Rufus Wainwright",3
"10","SALES",3
"10","Sachet Tandon",3
"10","Salim-Sulaiman",3
"10","Sam Hunt",3
"10","ScHoolboy Q",3
"10","Sean Paul",3
"10","September's Bad",3
"10","Still Woozy",3
"10","Stormzy",3
"10","Suriel Hess",3
"10","SwuM",3
"10","TENDER",3
"10","Tempest",3
"10","The Deli",3
"10","The Japanese House",3
"10","The PropheC",3
"10","Tom Doolie",3
"10","Tungevaag",3
"10","VOILA",3
"10","Vas Bela",3
"10","WATTS",3
"10","Wallows",3
"10","Wiz Khalifa",3
"10","X Lovers",3
"10","Xavier Omar",3
"10","ZHU",3
"10","drkmnd",3
"10","girl in red",3
"10","marcos g",3
"10","sad alex",3
"10","takeo",3
"10","xander.",3
"10","xerLK",3
"11","21 Savage",3
"11","2CELLOS",3
"11","A Boogie Wit da Hoodie",3
"11","A L E X",3
"11","AUDREY NUNA",3
"11","Alaskan Tapes",3
"11","Alessia Cara",3
"11","Alesso",3
"11","Alexander Molina",3
"11","Alexander Sterling",3
"11","Allen & Bright",3
"11","Alvaro",3
"11","Amaal Mallik",3
"11","Amenazzy",3
"11","Amine",3
"11","Andrew Belle",3
"11","Andrew Rayel",3
"11","Anuna",3
"11","Aphex Twin",3
"11","Aquasonic",3
"11","Arden Jones",3
"11","Arin Ray",3
"11","Arshad Khan",3
"11","Ashe",3
"11","B. Kudanowski",3
"11","BURNS",3
"11","Backstreet Boys",3
"11","Bad Bunny",3
"11","Beautiful Sleep",3
"11","Belle Margaux",3
"11","Benette",3
"11","Benjamin Francis Leftwich",3
"11","Benjamin Gustafsson",3
"11","Benny Dayal",3
"11","Binaural Landscapes",3
"11","Biqram",3
"11","Black Eyed Peas",3
"11","Bon Iver",3
"11","Branabeats",3
"11","Burna Boy",3
"11","Carlos Vives",3
"11","Cellophane Roses",3
"11","Celyn Awstin",3
"11","Chilled Pig",3
"11","Choker",3
"11","Chris Burton",3
"11","Christopher Varela",3
"11","Cokobi",3
"11","Craig David",3
"11","Cuco",3
"11","DC The Don",3
"11","DJ Khaled",3
"11","DJ Snake",3
"11","Darcie Roman",3
"11","Delit Quirion",3
"11","Delle Alpi",3
"11","Dev Negi",3
"11","Dimitri Vegas & Like Mike",3
"11","Don Toliver",3
"11","Drax Project",3
"11","Dylan Fraser",3
"11","ELHAE",3
"11","Ebb & Flod",3
"11","Eklipse",3
"11","Elijah Who",3
"11","Ella Mai",3
"11","Elton John",3
"11","Enno Aare",3
"11","Eva Slott",3
"11","Evelyn Stein",3
"11","Ezechiel Almonte",3
"11","FKJ",3
"11","Farruko",3
"11","Ferdinando Zetticci",3
"11","Fireboy DML",3
"11","Floriscope",3
"11","Ghibran",3
"11","Gloria Groove",3
"11","Grace VanderWaal",3
"11","Grady",3
"11","Great Good Fine Ok",3
"11","Halsey",3
"11","Hans Zimmer",3
"11","Henry Jamison",3
"11","Hilda",3
"11","IZA",3
"11","Indila",3
"11","Isaiah Rashad",3
"11","Ivy Rue",3
"11","J. Cole",3
"11","Jeff Birma",3
"11","Jennifer Lopez",3
"11","Jesper Jenset",3
