"MonthYear","Artist","Plays"
"2022-03","OneRepublic",5
"2022-03","Panic! At The Disco",5
"2022-03","Roy Woods",5
"2022-03","Shankar-Ehsaan-Loy",5
"2022-03","Tiesto",5
"2022-03","Trippie Redd",5
"2022-03","Weezer",5
"2022-03","Young Thug",5
"2022-03","boy pablo",5
"2022-04","A$AP Rocky",5
"2022-04","Chance the Rapper",5
"2022-04","DJ Khaled",5
"2022-04","Internet Money",5
"2022-04","Jeremih",5
"2022-04","Miguel",5
"2022-04","OneRepublic",5
"2022-04","Red Hot Chili Peppers",5
"2022-04","Rex Orange County",5
"2022-04","Tame Impala",5
"2022-04","The Strokes",5
"2022-04","Vince Staples",5
"2022-04","lorleaf",5
"2022-05","Clean Bandit",5
"2022-05","Eminem",5
"2022-05","Fetty Wap",5
"2022-05","GoldLink",5
"2022-05","ILOVEMAKONNEN",5
"2022-05","J. Cole",5
"2022-05","JACKBOYS",5
"2022-05","Kodak Black",5
"2022-05","Masego",5
"2022-05","Rae Sremmurd",5
"2022-05","Sainte",5
"2022-05","ScHoolboy Q",5
"2022-05","The Beatles",5
"2022-05","Zacari",5
"2022-06","2 Chainz",5
"2022-06","Declan McKenna",5
"2022-06","Dominic Fike",5
"2022-06","Fetty Wap",5
"2022-06","Foster The People",5
"2022-06","GROUPLOVE",5
"2022-06","Internet Money",5
"2022-06","JACKBOYS",5
"2022-06","Juice WRLD",5
"2022-06","Kirko Bangz",5
"2022-06","Lorde",5
"2022-06","Mac DeMarco",5
"2022-06","Migos",5
"2022-06","Mike Posner",5
"2022-07","A$AP Rocky",5
"2022-07","Bon Jovi",5
"2022-07","Daft Punk",5
"2022-07","George Harrison",5
"2022-07","Lorde",5
"2022-07","Ms. Lauryn Hill",5
"2022-07","The Who",5
"2022-07","Tom Petty",5
"2022-07","Weezer",5
"2022-07","XXXTENTACION",5
"2022-08","Big Time Rush",5
"2022-08","Childish Gambino",5
"2022-08","Daft Punk",5
"2022-08","Future",5
"2022-08","Kodak Black",5
"2022-08","Larry June",5
"2022-08","Luniz",5
"2022-08","Red Hot Chili Peppers",5
"2022-08","Souls Of Mischief",5
"2022-08","The Lemonheads",5
"2022-08","Twista",5
"2022-09","A$AP Mob",5
"2022-09","A$AP Rocky",5
"2022-09","Andre Nickatina",5
"2022-09","Billy Joel",5
"2022-09","Chief Keef",5
"2022-09","Childish Gambino",5
"2022-09","Clean Bandit",5
"2022-09","Creedence Clearwater Revival",5
"2022-09","Daniel Caesar",5
"2022-09","Eagles",5
"2022-09","Flying Lotus",5
"2022-09","Old Man Canyon",5
"2022-09","PARTYNEXTDOOR",5
"2022-09","Pop Smoke",5
"2022-09","Tom Petty",5
"2022-10","A$AP Mob",5
"2022-10","Bruno Mars",5
"2022-10","David Bowie",5
"2022-10","Dean Martin",5
"2022-10","Fleetwood Mac",5
"2022-10","Journey",5
"2022-10","Migos",5
"2022-10","Owl City",5
"2022-10","Rihanna",5
"2022-10","Roy Woods",5
"2022-10","SOB X RBE",5
"2022-10","TOTO",5
"2022-10","The Rolling Stones",5
"2022-11","Boston",5
"2022-11","Daryl Hall & John Oates",5
"2022-11","Don Toliver",5
"2022-11","Eagles",5
"2022-11","Electric Light Orchestra",5
"2022-11","Fleetwood Mac",5
"2022-11","Future",5
"2022-11","Playboi Carti",5
"2022-11","Polo G",5
"2022-11","Post Malone",5
"2022-12","Akon",5
"2022-12","Bryson Tiller",5
"2022-12","Cage The Elephant",5
"2022-12","Creedence Clearwater Revival",5
"2022-12","GROUPLOVE",5
"2022-12","MAXXJAMEZ",5
"2022-12","Miguel",5
"2022-12","Post Malone",5
"2022-12","T-Wayne",5
"2022-12","XXXTENTACION",5
"2022-12","whiterosemoxie",5
"2016-04","Avicii",4
"2016-04","Capital Cities",4
"2016-04","Dada Life",4
"2016-04","Daft Punk",4
"2016-04","Gorillaz",4
"2016-04","Meghan Trainor",4
"2016-04","Sweet",4
"2016-04","Troye Sivan",4
"2017-03","KYLE",4
"2017-04","Drake",4
"2017-05","Calvin Harris",4
"2017-06","Lil Dicky",4
"2017-06","Maroon 5",4
"2017-06","Post Malone",4
"2017-06","Young Thug",4
"2017-07","The Weeknd",4
"2017-08","Camila Cabello",4
"2017-08","Flo Rida",4
"2017-08","J Balvin",4
"2017-09","A Boogie Wit da Hoodie",4
"2017-09","Eagles",4
"2017-09","Halsey",4
"2017-09","Jonas Blue",4
"2017-09","Marshmello",4
"2017-10","Coldplay",4
"2017-10","DJ Khaled",4
"2017-10","G-Eazy",4
"2017-10","Guns N' Roses",4
"2017-10","J Balvin",4
"2017-10","Jason Derulo",4
"2017-10","Journey",4
"2017-10","Pitbull",4
"2017-10","Young Money",4
"2017-11","A Boogie Wit da Hoodie",4
"2017-11","AJR",4
"2017-11","Adele",4
"2017-11","Avicii",4
"2017-11","Big Shaq",4
"2017-11","Chris Brown",4
"2017-11","Demi Lovato",4
"2017-11","Jason Derulo",4
"2017-11","Kid Cudi",4
"2017-11","Machine Gun Kelly",4
"2017-11","Pitbull",4
"2017-11","Portugal. The Man",4
"2017-11","The Wanted",4
"2017-11","Vince Staples",4
"2017-11","Young Thug",4
"2017-12","Charlie Puth",4
"2017-12","Clean Bandit",4
"2017-12","French Montana",4
"2017-12","Machine Gun Kelly",4
"2017-12","Macklemore",4
"2017-12","Offset",4
"2017-12","Zedd",4
"2017-12","blackbear",4
"2018-01","Clean Bandit",4
"2018-01","Future",4
"2018-01","Machine Gun Kelly",4
"2018-01","Rich The Kid",4
"2018-01","Ugly God",4
"2018-01","Young Thug",4
"2018-02","BlocBoy JB",4
"2018-02","Macklemore & Ryan Lewis",4
"2018-02","Mozzy",4
"2018-02","Offset",4
"2018-02","Pacific Air",4
"2018-02","Post Malone",4
"2018-02","YG",4
"2018-02","Yung Gravy",4
"2018-02","Zedd",4
"2018-03","Bebe Rexha",4
"2018-03","Coldplay",4
"2018-03","Eminem",4
"2018-03","Future",4
"2018-03","Lil Uzi Vert",4
"2018-03","Miguel",4
"2018-04","2 Chainz",4
"2018-04","Ariana Grande",4
"2018-04","Avicii",4
"2018-04","G-Eazy",4
"2018-04","Jay Rock",4
"2018-04","Lil Uzi Vert",4
"2018-04","NF",4
"2018-04","Rich The Kid",4
"2018-04","Young Thug",4
"2018-05","6LACK",4
"2018-05","A$AP Ferg",4
"2018-05","Migos",4
"2018-05","Young Thug",4
"2018-06","6LACK",4
"2018-06","Chris Brown",4
"2018-06","Lil Uzi Vert",4
"2018-06","OneRepublic",4
"2018-06","Usher",4
"2018-06","Young Thug",4
"2018-07","21 Savage",4
"2018-07","Ab-Soul",4
"2018-07","Ariana Grande",4
"2018-07","Bruno Mars",4
"2018-07","DJ Khaled",4
"2018-07","Gucci Mane",4
"2018-07","Hailee Steinfeld",4
"2018-07","Jay Rock",4
"2018-07","Kirko Bangz",4
"2018-07","Lil Uzi Vert",4
"2018-07","The Wanted",4
"2018-07","Usher",4
"2018-08","6LACK",4
"2018-08","6ix9ine",4
"2018-08","Ariana Grande",4
"2018-08","Avicii",4
"2018-08","Clean Bandit",4
"2018-08","Deraj",4
"2018-08","Hailee Steinfeld",4
"2018-08","Jay Rock",4
"2018-08","Lil Uzi Vert",4
"2018-08","Lil Wayne",4
"2018-08","Rich The Kid",4
"2018-08","Zacari",4
"2018-08","fun.",4
"2018-09","Boston",4
"2018-09","Deraj",4
"2018-09","G-Eazy",4
"2018-09","Jay Rock",4
"2018-09","Juice WRLD",4
"2018-09","Khalid",4
"2018-09","XXXTENTACION",4
"2018-09","blackbear",4
"2018-10","Jay Rock",4
"2018-10","Lil Baby",4
"2018-10","Machine Gun Kelly",4
"2018-10","Maroon 5",4
"2018-10","The Weeknd",4
"2018-11","Avicii",4
"2018-11","Calvin Harris",4
"2018-11","Daft Punk",4
"2018-11","Khalid",4
"2018-11","Led Zeppelin",4
"2018-11","Mac Miller",4
"2018-11","The Weeknd",4
"2018-11","XXXTENTACION",4
"2018-11","Zacari",4
"2018-12","A$AP Rocky",4
"2018-12","Eagles",4
"2018-12","Eminem",4
"2018-12","Fetty Wap",4
"2018-12","G-Eazy",4
"2018-12","Roy Woods",4
"2018-12","The Wanted",4
"2018-12","Young Thug",4
"2019-01","Ansel Elgort",4
"2019-01","Billie Eilish",4
"2019-01","Black Eyed Peas",4
"2019-01","Calvin Harris",4
"2019-01","Daniel Caesar",4
"2019-01","Ellie Goulding",4
"2019-01","Famous Dex",4
"2019-01","G-Eazy",4
"2019-01","Green Day",4
"2019-01","OneRepublic",4
"2019-01","The Beach Boys",4
"2019-01","The Jackson 5",4
"2019-01","The Neighbourhood",4
"2019-01","Tom Petty",4
"2019-02","21 Savage",4
"2019-02","Billy Joel",4
"2019-02","Clean Bandit",4
"2019-02","DNCE",4
"2019-02","Elton John",4
"2019-02","Foster The People",4
"2019-02","G-Eazy",4
"2019-02","Huncho Jack",4
"2019-02","Jhene Aiko",4
"2019-02","Joey Bada$$",4
"2019-02","Jorja Smith",4
"2019-02","Kanye West",4
"2019-02","Kirko Bangz",4
"2019-02","Led Zeppelin",4
"2019-02","Lil Uzi Vert",4
"2019-02","Machine Gun Kelly",4
"2019-02","Nicki Minaj",4
"2019-02","Skrillex",4
"2019-02","Tom Petty",4
"2019-02","YG",4
"2019-02","Zedd",4
"2019-02","boy pablo",4
"2019-03","Blueface",4
"2019-03","Clean Bandit",4
"2019-03","Diddy",4
"2019-03","Famous Dex",4
"2019-03","Future",4
"2019-03","Joey Bada$$",4
"2019-03","Kris Wu",4
"2019-03","Trippie Redd",4
"2019-03","Zacari",4
"2019-04","NF",4
"2019-04","Neha Kakkar",4
"2019-04","SOB X RBE",4
"2019-04","ScHoolboy Q",4
"2019-04","Shankar Mahadevan",4
"2019-04","The Wanted",4
"2019-04","Vishal Dadlani",4
"2019-04","Zacari",4
"2019-05","A Boogie Wit da Hoodie",4
"2019-05","Ansel Elgort",4
"2019-05","Avicii",4
"2019-05","Black Eyed Peas",4
"2019-05","BlocBoy JB",4
"2019-05","Childish Gambino",4
"2019-05","Deraj",4
"2019-05","Eagles",4
"2019-05","Ellie Goulding",4
"2019-05","Hailee Steinfeld",4
"2019-05","Joey Bada$$",4
"2019-05","Jorja Smith",4
"2019-05","Nico & Vinz",4
"2019-05","Post Malone",4
"2019-05","Selena Gomez",4
"2019-06","Alina Baraz",4
"2019-06","Calvin Harris",4
"2019-06","Chance the Rapper",4
"2019-06","Daft Punk",4
"2019-06","Dizaro",4
"2019-06","Eminem",4
"2019-06","Foster The People",4
"2019-06","J. Cole",4
"2019-06","Major Lazer",4
"2019-06","Tee Grizzley",4
"2019-06","fun.",4
"2019-07","Bruno Mars",4
"2019-07","Capital Cities",4
"2019-07","Chris Brown",4
"2019-07","Daniel Caesar",4
"2019-07","ILOVEMAKONNEN",4
"2019-07","John Lennon",4
"2019-07","Jorja Smith",4
"2019-07","Owl City",4
"2019-07","The Police",4
"2019-07","Yung Gravy",4
"2019-08","Bas",4
"2019-08","Boston",4
"2019-08","Lil Mosey",4
"2019-08","Lynyrd Skynyrd",4
"2019-08","Noisestorm",4
"2019-08","Quality Control",4
"2019-08","The Police",4
"2019-08","blackbear",4
"2019-09","8th Floor Wide",4
"2019-09","Aaron Lansing",4
"2019-09","Alexandra Streliski",4
"2019-09","Ansel Elgort",4
"2019-09","DNCE",4
"2019-09","Elliot Ziegler",4
"2019-09","Gavin Luke",4
"2019-09","Lambert",4
"2019-09","Max Richter",4
"2019-09","Roddy Ricch",4
"2019-09","will.i.am",4
"2019-10","8th Floor Wide",4
"2019-10","Aerosmith",4
"2019-10","Aleksy Wysocki",4
"2019-10","Anderson .Paak",4
"2019-10","Carl Stark Willgold",4
"2019-10","Csizmazia Etel",4
"2019-10","David Bowie",4
"2019-10","Dimitri Stockl",4
"2019-10","Eric Badanti",4
"2019-10","Evelyn Stein",4
"2019-10","Gloria Gaynor",4
"2019-10","Helene Roche",4
"2019-10","James Heather",4
"2019-10","Koral Banko",4
"2019-10","Minik Jakobsen",4
"2019-10","Nils Frahm",4
"2019-10","Odin Sorlie",4
"2019-10","Otto Wahl",4
"2019-10","Sabine Paulet",4
"2019-10","Sophie Hutchings",4
"2019-10","The Beach Boys",4
"2019-10","The Jackson 5",4
"2019-10","Yung Gravy",4
"2019-11","Blue Oyster Cult",4
"2019-11","NoMBe",4
"2019-11","The Police",4
"2019-11","will.i.am",4
"2019-12","Billie Eilish",4
"2019-12","Led Zeppelin",4
"2019-12","The Police",4
"2020-01","Alina Baraz",4
"2020-01","Chris Brown",4
"2020-01","Jorja Smith",4
"2020-01","Kanye West",4
"2020-01","Owl City",4
"2020-01","Queen",4
"2020-01","The Rolling Stones",4
"2020-01","Train",4
"2020-01","Xavier Weeks",4
"2020-01","Zacari",4
"2020-02","Boston",4
"2020-02","Eagles",4
"2020-02","Eminem",4
"2020-02","Fleetwood Mac",4
"2020-02","Led Zeppelin",4
"2020-02","Lil Mosey",4
"2020-02","Lynyrd Skynyrd",4
"2020-02","Shakira",4
"2020-02","The Police",4
"2020-02","The Temptations",4
"2020-03","Ariana Grande",4
"2020-03","Brooks & Dunn",4
"2020-03","Bruno Mars",4
"2020-03","Bryce Hase",4
"2020-03","Charlie Puth",4
"2020-03","Crystal Fighters",4
"2020-03","Eagles",4
"2020-03","Eminem",4
"2020-03","George Strait",4
"2020-03","Justin Timberlake",4
"2020-03","NLE Choppa",4
"2020-03","Russ",4
"2020-03","XXXTENTACION",4
"2020-03","iann dior",4
"2020-04","Beyonce",4
"2020-04","Khalid",4
"2020-04","SOB X RBE",4
"2020-04","Young Thug",4
"2020-05","A.R. Rahman",4
"2020-05","David Bowie",4
"2020-05","El Profesor",4
"2020-05","George Harrison",4
"2020-05","Hardwell",4
"2020-05","Kanye West",4
"2020-05","Ozzy Osbourne",4
"2020-05","Sad Frosty",4
"2020-06","Bryson Tiller",4
"2020-06","Vance Joy",4
"2020-06","mike.",4
"2020-07","Alina Baraz",4
"2020-07","Foster The People",4
"2020-07","Mike Posner",4
"2020-07","Pop Smoke",4
"2020-07","Rae Sremmurd",4
"2020-07","Tee Grizzley",4
"2020-07","Vance Joy",4
"2020-07","fun.",4
"2020-08","Billie Eilish",4
"2020-08","Clean Bandit",4
"2020-08","DNCE",4
"2020-08","Daryl Hall & John Oates",4
"2020-08","Eagles",4
"2020-08","Ellie Goulding",4
"2020-08","Far East Movement",4
"2020-08","Fetty Wap",4
"2020-08","Led Zeppelin",4
"2020-08","Lil Baby",4
"2020-08","Lil Uzi Vert",4
"2020-08","Meek Mill",4
"2020-08","Mura Masa",4
"2020-08","Pitbull",4
"2020-08","Queen",4
"2020-08","Salil Chowdhury",4
"2020-08","Selena Gomez",4
"2020-08","Tory Lanez",4
"2020-08","Usher",4
"2020-08","Vance Joy",4
"2020-08","iann dior",4
"2020-09","Ariana Grande",4
"2020-09","Far East Movement",4
"2020-09","J. Cole",4
"2020-09","Jonas Blue",4
"2020-09","Majid Jordan",4
"2020-09","Miguel",4
"2020-09","The Script",4
"2020-10","21 Savage",4
"2020-10","Aitch",4
"2020-10","Ariana Grande",4
"2020-10","Avicii",4
"2020-10","DNCE",4
"2020-10","Eagles",4
"2020-10","HYTYD",4
"2020-10","Hailee Steinfeld",4
"2020-10","Joey Bada$$",4
"2020-10","Justin Bieber",4
"2020-10","Logic",4
"2020-10","Marshmello",4
"2020-10","Miguel",4
"2020-10","NAV",4
"2020-10","PARTYNEXTDOOR",4
"2020-10","Roy Woods",4
"2020-10","The Wanted",4
"2020-10","YNW Melly",4
"2020-11","Absofacto",4
"2020-11","Bob Seger",4
"2020-11","CHASE B",4
"2020-11","David Bowie",4
"2020-11","ILOVEMAKONNEN",4
"2020-11","JAY VANILLA",4
"2020-11","Jack Harlow",4
"2020-11","Joe Cocker",4
"2020-11","Mac Miller",4
"2020-11","The Doobie Brothers",4
"2020-11","Wham!",4
"2020-11","benny blanco",4
"2020-12","ABBA",4
"2020-12","Brent Faiyaz",4
"2020-12","Creedence Clearwater Revival",4
"2020-12","Eminem",4
"2020-12","Fleetwood Mac",4
"2020-12","HYTYD",4
"2020-12","Halsey",4
"2020-12","Headie One",4
"2020-12","JiKay",4
"2020-12","Lil Tecca",4
"2020-12","Lil Wayne",4
"2020-12","PARTYNEXTDOOR",4
"2020-12","The Beach Boys",4
"2020-12","Tom Petty",4
"2021-01","Absofacto",4
"2021-01","Estelle",4
"2021-01","HYTYD",4
"2021-01","Lorde",4
"2021-01","Roy Woods",4
"2021-01","The Doobie Brothers",4
"2021-01","Tyler, The Creator",4
"2021-02","A.R. Rahman",4
"2021-02","Billy Joel",4
"2021-02","Frank Ocean",4
"2021-02","Hailee Steinfeld",4
"2021-02","Macklemore & Ryan Lewis",4
"2021-03","Aries",4
"2021-03","Galantis",4
"2021-03","M83",4
"2021-03","Macklemore & Ryan Lewis",4
"2021-03","Miguel",4
"2021-03","Mr. Probz",4
"2021-03","Shaan",4
"2021-03","Shankar Mahadevan",4
"2021-03","The Chainsmokers",4
"2021-03","The Score",4
"2021-03","The Wanted",4
"2021-04","Absofacto",4
"2021-04","B.o.B",4
"2021-04","Bruno Mars",4
"2021-04","CHASE B",4
"2021-04","Creedence Clearwater Revival",4
"2021-04","Eminem",4
"2021-04","Fitz and The Tantrums",4
"2021-04","Joey Bada$$",4
"2021-04","Logic",4
"2021-04","MKTO",4
"2021-04","Pitbull",4
"2021-04","Red Hot Chili Peppers",4
"2021-04","Rihanna",4
"2021-04","Sonu Nigam",4
"2021-04","Tory Lanez",4
"2021-04","mike.",4
"2021-05","A Boogie Wit da Hoodie",4
"2021-05","A.R. Rahman",4
"2021-05","Billy Joel",4
"2021-05","Future",4
"2021-05","KYLE",4
"2021-05","Lil Tecca",4
"2021-05","M83",4
"2021-05","Migos",4
"2021-05","Mustard",4
"2021-05","Nicki Minaj",4
"2021-05","TOTO",4
"2021-05","Vance Joy",4
"2021-05","mike.",4
"2021-06","6LACK",4
"2021-06","Chief Keef",4
"2021-06","Dayglow",4
"2021-06","fun.",4
"2021-07","BabyJake",4
"2021-07","Bas",4
"2021-07","CHASE B",4
"2021-07","Cage The Elephant",4
"2021-07","Daft Punk",4
"2021-07","Dayglow",4
"2021-07","Foster The People",4
"2021-07","Frederic Chopin",4
"2021-07","Jef Miles",4
"2021-07","Joey Bada$$",4
"2021-07","Kendrick Lamar",4
"2021-07","Khalid",4
"2021-07","Robinson",4
"2021-07","Saint Motel",4
"2021-07","Trippie Redd",4
"2021-07","iann dior",4
"2021-08","A Boogie Wit da Hoodie",4
"2021-08","CHASE B",4
"2021-08","Calvin Harris",4
"2021-08","Eagles",4
"2021-08","Internet Money",4
"2021-08","Jorja Smith",4
"2021-08","Led Zeppelin",4
"2021-08","Lil Wayne",4
"2021-08","Macklemore & Ryan Lewis",4
"2021-08","Old Man Canyon",4
"2021-08","Post Malone",4
"2021-08","Rooga",4
"2021-08","ScHoolboy Q",4
"2021-08","T. M. Soundararajan",4
"2021-08","TOTO",4
"2021-08","The Jackson 5",4
"2021-08","The Police",4
"2021-08","Tyler, The Creator",4
"2021-08","Wynton Marsalis",4
"2021-08","ayokay",4
"2021-09","CHASE B",4
"2021-09","Huncho Jack",4
"2021-09","Lil Uzi Vert",4
"2021-09","Mura Masa",4
"2021-09","Neon Trees",4
"2021-09","P. Susheela",4
"2021-09","Pacific Air",4
"2021-09","Roy Woods",4
"2021-09","S. P. Balasubrahmanyam",4
"2021-09","T. M. Soundararajan",4
"2021-09","Thouxanbanfauni",4
"2021-09","Zacari",4
"2021-10","Bryce Hase",4
"2021-10","Electric Light Orchestra",4
"2021-10","Estelle",4
"2021-10","J. Cole",4
"2021-10","KIDS SEE GHOSTS",4
"2021-10","Lil Tecca",4
"2021-10","Lynyrd Skynyrd",4
"2021-10","Mura Masa",4
"2021-10","Pitbull",4
"2021-10","Pop Smoke",4
"2021-10","Rae Sremmurd",4
"2021-10","Rihanna",4
"2021-10","The J. Geils Band",4
"2021-10","The Lemonheads",4
"2021-10","Tyler, The Creator",4
"2021-10","Vance Joy",4
"2021-10","Vince Staples",4
"2021-11","6ix9ine",4
"2021-11","Alina Baraz",4
"2021-11","Arctic Monkeys",4
"2021-11","Arizona Zervas",4
"2021-11","Billy Joel",4
"2021-11","Kendrick Lamar",4
"2021-11","Lil Yachty",4
"2021-11","Miguel",4
"2021-11","Redbone",4
"2021-11","Shaan",4
"2021-11","Sonu Nigam",4
"2021-11","Sunidhi Chauhan",4
"2021-11","The Animals",4
"2021-11","The Doobie Brothers",4
"2021-11","The J. Geils Band",4
"2021-11","The Lemonheads",4
"2021-11","The Ronettes",4
"2021-11","Tom Petty",4
"2021-11","boy pablo",4
"2021-12","Arctic Monkeys",4
"2021-12","BROCKHAMPTON",4
"2021-12","BVG",4
"2021-12","Hevi",4
"2021-12","Ice Cube",4
"2021-12","Rihanna",4
"2021-12","cxlt.",4
"2022-01","Coldplay",4
"2022-01","DJ Khaled",4
"2022-01","Drakeo the Ruler",4
"2022-01","Elton John",4
"2022-01","French Montana",4
"2022-01","Ice Cube",4
"2022-01","Isaiah Rashad",4
"2022-01","JAY-Z",4
"2022-01","Jaden",4
"2022-01","MGMT",4
"2022-01","Martin Garrix",4
"2022-01","NAV",4
"2022-01","PARTYNEXTDOOR",4
"2022-01","Sainte",4
"2022-01","Sleepy Hallow",4
"2022-01","T-Pain",4
"2022-01","Trippie Redd",4
"2022-01","midwxst",4
"2022-02","21 Savage",4
"2022-02","2Pac",4
"2022-02","Carly Rae Jepsen",4
"2022-02","David Guetta",4
"2022-02","Earth, Wind & Fire",4
"2022-02","Elton John",4
"2022-02","Jaden",4
"2022-02","Joey Bada$$",4
"2022-02","Lynyrd Skynyrd",4
"2022-02","Metro Boomin",4
"2022-02","Milky Chance",4
"2022-02","Rihanna",4
"2022-02","Ski Mask The Slump God",4
"2022-02","The Beach Boys",4
"2022-02","The Strokes",4
"2022-02","Weezer",4
"2022-02","Young Thug",4
"2022-02","midwxst",4
"2022-03","ABBA",4
"2022-03","AC/DC",4
"2022-03","Arizona Zervas",4
"2022-03","Avicii",4
"2022-03","Billy Joel",4
"2022-03","David Guetta",4
"2022-03","Dominic Fike",4
"2022-03","Eagles",4
"2022-03","Ellie Goulding",4
"2022-03","Elton John",4
"2022-03","Future",4
"2022-03","GoldLink",4
"2022-03","Gorillaz",4
"2022-03","JAY-Z",4
"2022-03","Jeremih",4
"2022-03","Khalid",4
"2022-03","Led Zeppelin",4
"2022-03","Lil Baby",4
"2022-03","Lynyrd Skynyrd",4
"2022-03","MGMT",4
"2022-03","Marshmello",4
"2022-03","Meek Mill",4
"2022-03","Migos",4
"2022-03","Milky Chance",4
"2022-03","Mura Masa",4
"2022-03","Outkast",4
"2022-03","Pacific Air",4
"2022-03","Ryan Trey",4
"2022-03","SOB X RBE",4
"2022-03","Tee Grizzley",4
"2022-03","fun.",4
"2022-03","tsubi club",4
"2022-04","2 Chainz",4
"2022-04","A Boogie Wit da Hoodie",4
"2022-04","Amine",4
"2022-04","Andy Grammer",4
"2022-04","Avicii",4
"2022-04","Bas",4
"2022-04","Billie Eilish",4
"2022-04","Clean Bandit",4
"2022-04","David Guetta",4
"2022-04","Dreamville",4
"2022-04","Eminem",4
"2022-04","Galantis",4
"2022-04","Imagine Dragons",4
"2022-04","JACKBOYS",4
"2022-04","Juice WRLD",4
"2022-04","Khutko",4
"2022-04","Lil Baby",4
"2022-04","Majid Jordan",4
"2022-04","Mike Posner",4
"2022-04","Nicki Minaj",4
"2022-04","Old Man Canyon",4
"2022-04","Pitbull",4
"2022-04","SOB X RBE",4
"2022-04","SamuW",4
"2022-04","ScHoolboy Q",4
"2022-04","The Growlers",4
"2022-04","The Neighbourhood",4
"2022-04","Tiesto",4
"2022-04","Wallows",4
"2022-05","21 Savage",4
"2022-05","Amine",4
"2022-05","Andy Grammer",4
"2022-05","Avicii",4
"2022-05","Daft Punk",4
"2022-05","David Guetta",4
"2022-05","Doja Cat",4
"2022-05","Green Day",4
"2022-05","MKTO",4
"2022-05","Major Lazer",4
"2022-05","Mike Posner",4
