"Season","Album","Plays"
"Summer","Outkast ~ Aquemini",5
"Summer","ABBA ~ Arrival",5
"Summer","Big Time Rush ~ BTR",5
"Summer","Daryl Hall & John Oates ~ Bigger Than Both Of Us",5
"Summer","2 Chainz ~ Bigger Than You feat. Drake & Quavo",5
"Summer","Van Morrison ~ Blowin' Your Mind!",5
"Summer","DRAM ~ Broccoli",5
"Summer","Daniel Caesar ~ CASE STUDY 01",5
"Summer","The Chainsmokers ~ Closer",5
"Summer","Osibih ~ Come Closer",5
"Summer","Tame Impala ~ Currents",5
"Summer","Future ~ DS2",5
"Summer","Luis Fonsi ~ Despacito Feat. Justin Bieber",5
"Summer","6LACK ~ East Atlanta Love Letter",5
"Summer","ZAYN ~ Fifty Shades Darker",5
"Summer","Machine Gun Kelly ~ General Admission",5
"Summer","Elton John ~ Goodbye Yellow Brick Road",5
"Summer","The Turtles ~ Happy Together",5
"Summer","The Killers ~ Hot Fuss",5
"Summer","Clean Bandit ~ I Miss You (feat. Julia Michaels)",5
"Summer","Gloria Gaynor ~ I Will Survive",5
"Summer","DaBaby ~ KIRK",5
"Summer","Asha Bhosle ~ Kashmir Ki Kali (Original Motion Picture Soundtrack)",5
"Summer","Flipp Dinero ~ Leave Me Alone",5
"Summer","Travis Scott ~ Mamacita (feat. Rich Homie Quan & Young Thug)",5
"Summer","Larry June ~ Mr. Midnight",5
"Summer","Dwn2earth ~ Mutombo",5
"Summer","Imagine Dragons ~ Night Visions",5
"Summer","G-Eazy ~ No Limit",5
"Summer","Lil Mosey ~ Northsbest",5
"Summer","Lil Skies ~ Nowadays (feat. Landon Cube)",5
"Summer","RJMrLA ~ O.M.M.I.O 2",5
"Summer","Shakira ~ Oral Fixation, Vol. 2",5
"Summer","Aitch ~ Polaris",5
"Summer","Akon ~ Ra-One",5
"Summer","Warren G ~ Regulate. G Funk Era",5
"Summer","Ed Sheeran ~ Shape of You",5
"Summer","A.R. Rahman ~ Slumdog Millionaire - Music From The Motion Picture",5
"Summer","Internet Money ~ Somebody",5
"Summer","Logic ~ Supermarket (Soundtrack)",5
"Summer","Eurythmics ~ Sweet Dreams (Are Made Of This)",5
"Summer","JiKay ~ Take Me Remixes",5
"Summer","Rahat Fateh Ali Khan ~ Tere Bin (From """"Simmba"""")",5
"Summer","Odd Future ~ The OF Tape Vol. 2",5
"Summer","Gym Class Heroes ~ The Papercut Chronicles II",5
"Summer","Wiz Khalifa ~ The Thrill",5
"Summer","Pink Floyd ~ The Wall",5
"Summer","NoMBe ~ They Might've Even Loved Me",5
"Summer","OneRepublic ~ Waking Up",5
"Summer","Declan McKenna ~ What Do You Think About the Car?",5
"Summer","Ski Mask The Slump God ~ You Will Regret",5
"Summer","Baby Keem ~ family ties (with Kendrick Lamar)",5
"Summer","KYLE ~ iSpy (feat. Lil Yachty)",5
"Winter","XXXTENTACION ~ ?",5
"Winter","Outkast ~ Aquemini",5
"Winter","Travis Scott ~ BUTTERFLY EFFECT",5
"Winter","DaBaby ~ Baby On Baby",5
"Winter","Drake ~ Back To Back",5
"Winter","P!nk ~ Beautiful Trauma",5
"Winter","Don Toliver ~ Best You Had",5
"Winter","Imran Khan ~ Bewafa",5
"Winter","Lil Mosey ~ Blueberry Faygo",5
"Winter","Bryson Tiller ~ Canceled",5
"Winter","Post Malone ~ Candy Paint",5
"Winter","Mustard ~ Dangerous World (feat. Travis Scott & YG)",5
"Winter","Big Sean ~ Dark Sky Paradise",5
"Winter","Lata Mangeshkar ~ Diamonds Forever - Lata Mangeshkar",5
"Winter","Rainbow ~ Down To Earth",5
"Winter","Blaccmass ~ Dragon Energy",5
"Winter","Lil Baby ~ Drip Too Hard",5
"Winter","Logic ~ Everyday",5
"Winter","Roy Woods ~ Exis",5
"Winter","Mac Miller ~ GO:OD AM",5
"Winter","Travis Scott ~ HIGHEST IN THE ROOM",5
"Winter","Baby Keem ~ Hearts and Darts",5
"Winter","Thin Lizzy ~ Jailbreak",5
"Winter","Sunday Service Choir ~ Jesus Is Born",5
"Winter","Lata Mangeshkar ~ Masterworks Lata Mangeshkar",5
"Winter","YNW Melly ~ Melly vs. Melvin",5
"Winter","RL Grime ~ NOVA",5
"Winter","Nirvana ~ Nevermind",5
"Winter","PARTYNEXTDOOR ~ PARTYNEXTDOOR 3 (P3)",5
"Winter","The Weeknd ~ Pray For Me (with Kendrick Lamar)",5
"Winter","Birdman ~ Pricele$$",5
"Winter","Endor ~ Pump It Up",5
"Winter","Akon ~ Ra-One",5
"Winter","Ayo & Teo ~ Rolex",5
"Winter","SZA ~ SOS",5
"Winter","DripReport ~ Skechers",5
"Winter","Yung Gravy ~ Snow Cougar",5
"Winter","MAX ~ Still New York (feat. Joey Bada$$)",5
"Winter","Giveon ~ TAKE TIME",5
"Winter","Katy Perry ~ Teenage Dream: The Complete Confection",5
"Winter","Owl City ~ The Midsummer Station",5
"Winter","Machine Gun Kelly ~ Tickets To My Downfall",5
"Winter","Jason Derulo ~ Tip Toe (feat. French Montana)",5
"Winter","Shakira ~ Waka Waka (This Time for Africa) [The Official 2010 FIFA World Cup (TM) Song] (feat. Freshlyground)",5
"Winter","NAV ~ Wanted You (feat. Lil Uzi Vert)",5
"Winter","Ugly God ~ Water",5
"Winter","YNW Melly ~ We All Shine",5
"Winter","San Holo ~ We Rise",5
"Winter","AJR ~ What Everyone's Thinking",5
"Winter","blackbear ~ hot girl bummer",5
"Fall","The Script ~ #3",4
"Fall","Grand Puba ~ 2000",4
"Fall","Suraj Jagan ~ 3 Idiots",4
"Fall","Childish Gambino ~ 3.15.20",4
"Fall","Max Richter ~ A Catalogue Of Afternoons",4
"Fall","Quinn XCII ~ A Letter To My Younger Self",4
"Fall","James Spiteri ~ A New Beginning",4
"Fall","Piotr Miteska ~ A Prominent Response",4
"Fall","Eamonn Watt ~ A Simple Little Lullaby",4
"Fall","Laura Frey ~ Acacia",4
"Fall","Petra Birgisdottir ~ Akureyri",4
"Fall","Bryson Tiller ~ Always Forever",4
"Fall","Sumsar ~ Amorous Rebound",4
"Fall","JAY VANILLA ~ Antoine",4
"Fall","Saeko Seki ~ Aoyama Bochi",4
"Fall","Laetitia Dostie ~ Apres la pluie",4
"Fall","Shaun Taylor McManus ~ Ascend",4
"Fall","Kyle McEvoy ~ Ashokan",4
"Fall","Tonie Green ~ Away",4
"Fall","Joji ~ BALLADS 1",4
"Fall","Big Time Rush ~ BTR",4
"Fall","Quality Control ~ Baby",4
"Fall","Peter Sandberg ~ Balm",4
"Fall","Hevi ~ Before It's Late",4
"Fall","Lo Mimieux ~ Berceuse",4
"Fall","Renato Luigi ~ Bergamo",4
"Fall","Peter Bradley Adams ~ Between Us",4
"Fall","Sufi Ellman ~ Bliss",4
"Fall","Metro Boomin ~ Blue Pill",4
"Fall","Dustin O'Halloran ~ Breathe In (Original Motion Picture Soundtrack)",4
"Fall","Mac Miller ~ Buttons",4
"Fall","Country Joe & The Fish ~ C.J. Fish",4
"Fall","Daniel Caesar ~ CASE STUDY 01",4
"Fall","Una Luna ~ Calm At Last",4
"Fall","Zwera ~ Causality",4
"Fall","Kanye West ~ Champions",4
"Fall","Alexandra Streliski ~ Changing Winds",4
"Fall","Creedence Clearwater Revival ~ Chronicle: 20 Greatest Hits",4
"Fall","Edward Elysseus ~ Clear Blue Skies",4
"Fall","Vontmer ~ Colors",4
"Fall","8th Floor Wide ~ Cor Meum",4
"Fall","Mike WiLL Made-It ~ Creed II: The Album",4
"Fall","Sweetwater ~ Cycles:The Reprise Collection",4
"Fall","Future ~ DS2",4
"Fall","Jensine Fleischer ~ Dalliance",4
"Fall","Lorraine J. Kovach ~ Dear Lara",4
"Fall","Kylian Rebour ~ Different Beginning",4
"Fall","Peter Sandberg ~ Dismantle",4
"Fall","Rainbow ~ Down To Earth",4
"Fall","Max Swan ~ Downstreams",4
"Fall","Gunna ~ Drip Season 3",4
"Fall","Gunna ~ Drip or Drown 2",4
"Fall","Eagles ~ Eagles",4
"Fall","Matt van Stern ~ En Technicolor",4
"Fall","Steven Mudd ~ Evoluer: Solo Piano",4
"Fall","Jozef Gatysik ~ Evolutionistically Yours",4
"Fall","Arctic Monkeys ~ Favourite Worst Nightmare",4
"Fall","Valve Studio Orchestra ~ Fight Songs: The Music of Team Fortress 2",4
"Fall","Kainbeats ~ Finding Beauty",4
"Fall","Blue Oyster Cult ~ Fire of Unknown Origin",4
"Fall","Gabriel Parker ~ Fractions",4
"Fall","Greta Van Fleet ~ From The Fires",4
"Fall","$NOT ~ GOSHA",4
"Fall","Green Day ~ Greatest Hits: God's Favorite Band",4
"Fall","Figgy Malone ~ Hope And Glory",4
"Fall","Tom Merrall ~ Hopedale",4
"Fall","Hugar ~ Hugar",4
"Fall","Leyton Stills ~ Human",4
"Fall","Beyonce ~ I AM...SASHA FIERCE",4
"Fall","The Incredible String Band ~ I Looked Up",4
"Fall","Lil Nas X ~ INDUSTRY BABY (feat. Jack Harlow)",4
"Fall","Santo Trevisani ~ If you ever change your mind",4
"Fall","Annebelle Coenraad ~ Ik blijf hier nog wel even",4
"Fall","Alec Windt ~ In Love",4
"Fall","Ruben Galloway ~ In The Stillness",4
"Fall","Dario Marianelli ~ Jane Eyre - Original Motion Picture Soundtrack",4
"Fall","Karin Borg ~ Kebnekajse",4
"Fall","Carly Rae Jepsen ~ Kiss",4
"Fall","Alida Sorby ~ Kjareste",4
"Fall","Jitka Kubr ~ Komorebi",4
"Fall","Boom Clap Bachelors ~ Kort For Dine Laber",4
"Fall","Piano Novel ~ La Clairiere",4
"Fall","Samuel Lindon ~ La tour",4
"Fall","Tosh Moller ~ Langsel",4
"Fall","Hermann ~ Leaves",4
"Fall","Novo Talos ~ Longevity",4
"Fall","Robin Bennich ~ Looking Forward, Looking Backward",4
"Fall","Brent Faiyaz ~ Lost",4
"Fall","Slow Fade Sailors ~ Lovers in No Mind's Land",4
"Fall","Tristan Eckerson ~ Luz",4
"Fall","Riccardo Lettiere ~ Magari",4
"Fall","Snow in April ~ Magnolia",4
"Fall","Oskar Schuster ~ Maribel",4
"Fall","Rascal Flatts ~ Me And My Gang",4
"Fall","Marvin Gaye ~ Midnight Love",4
"Fall","Robin Bennich ~ Mirage",4
"Fall","Frano Stanic ~ Misli na tebe",4
"Fall","Trippie Redd ~ Miss The Rage (feat. Playboi Carti)",4
"Fall","Electric Guest ~ Mondo",4
"Fall","Simeon Walker ~ Mono",4
"Fall","Swedish House Mafia ~ Moth To A Flame",4
"Fall","Tee Grizzley ~ My Moment",4
"Fall","Aaron Lansing ~ Naive Spin",4
"Fall","Eamonn Watt ~ Nightfall",4
"Fall","Lummus Park ~ Ocean And 17th",4
"Fall","Jacob David ~ Omkuld",4
"Fall","Josh McCausland ~ Opus 30",4
"Fall","Darrell Boxman ~ Oudewater",4
"Fall","Beta Radio ~ Our Remains",4
"Fall","PARTYNEXTDOOR ~ PARTYNEXTDOOR",4
"Fall","Richie Havens ~ Paris Live 1969",4
"Fall","Lucas Vendrai ~ Pas de deux",4
"Fall","Romaine LaGrande ~ Pense a moi",4
"Fall","Dmitry Evgrafov ~ Pereehali",4
"Fall","Floriscope ~ Petals",4
"Fall","The Daydream Club ~ Piano Project",4
"Fall","Alexandra Streliski ~ Pianoscope",4
"Fall","Pitbull ~ Pitbull Starring In Rebelution",4
"Fall","Death Cab for Cutie ~ Plans",4
"Fall","Alexandra Streliski ~ Plus tot",4
"Fall","Aitch ~ Polaris",4
"Fall","Rex Orange County ~ Pony",4
"Fall","Young Thug ~ Punk",4
"Fall","G. V. Prakash ~ Raja Rani",4
"Fall","A.R. Rahman ~ Rang De Basanti (Original Motion Picture Soundtrack)",4
"Fall","Oneke ~ Rays of Hope",4
"Fall","Taylor Swift ~ Red (Taylor's Version)",4
"Fall","Wings ~ Red Rose Speedway",4
"Fall","The Band ~ Rock Of Ages",4
"Fall","Arlo Guthrie ~ Running Down the Road (Remastered)",4
"Fall","Jaden ~ SYRE",4
"Fall","Henrietta Kuipers ~ Salvatore",4
"Fall","Hayden Cargile ~ Scarlet Macaw",4
"Fall","Mbo Mentho ~ Sea Mist",4
"Fall","Dreamer Isioma ~ Sensitive",4
"Fall","Sha Na Na ~ Sha Na Na",4
"Fall","Franz Gordon ~ Shadowman's Waltz",4
"Fall","Viljar Iversen ~ Silhuett",4
"Fall","Elliot Ziegler ~ Sleepless",4
"Fall","Young Stoner Life ~ Slime Language 2",4
"Fall","Gavin Luke ~ Solace",4
"Fall","Christopher Dicker ~ Solitaire",4
"Fall","Ta-ku ~ Somehow / Remember Me",4
"Fall","Piano Novel ~ Songe",4
"Fall","Glen Campbell ~ Southern Nights",4
"Fall","Black Elk ~ Sparks",4
"Fall","Taylor Swift ~ Speak Now",4
"Fall","Wallows ~ Spring EP",4
"Fall","Piotr Miteska ~ Squares of Life",4
"Fall","Rae Sremmurd ~ SremmLife",4
"Fall","Blaccmass ~ Starseed",4
"Fall","Ola Gjeilo ~ Still",4
"Fall","Lil Mosey ~ Stuck In A Dream (feat. Gunna)",4
"Fall","Ana Olgica ~ Sugarcane",4
"Fall","The Beach Boys ~ Surfin' USA",4
"Fall","Neil Diamond ~ Sweet Caroline",4
"Fall","Csizmazia Etel ~ Szerelem",4
"Fall","THE SCOTTS ~ THE SCOTTS",4
"Fall","Bela Nemeth ~ Talisman Stallion",4
"Fall","Ten Years After ~ Ten Years After",4
"Fall","Andy Williams ~ The Andy Williams Christmas Album",4
"Fall","Joe Cocker ~ The Anthology",4
"Fall","Dustin O'Halloran ~ The Beauty Inside (Original Film Score)",4
"Fall","Earth, Wind & Fire ~ The Best Of Earth, Wind & Fire Vol. 1",4
"Fall","Max Richter ~ The Blue Notebooks",4
"Fall","Chad Lawson ~ The Broad Sun",4
"Fall","Relajar ~ The Diary",4
"Fall","Mac Miller ~ The Divine Feminine",4
"Fall","Poco ~ The Essential Poco",4
"Fall","Tiesto ~ The London Sessions",4
"Fall","Otto A. Totland ~ The Lost",4
"Fall","Milo Edale ~ The Piano Inside",4
"Fall","Melanie Adler ~ The Thing With Feathers",4
"Fall","Hreidar ~ The Way There",4
"Fall","Half Empty ~ Thermo EP",4
"Fall","Bela Nemeth ~ This Moment",4
"Fall","Michael Jackson ~ Thriller 25 Super Deluxe Edition",4
"Fall","Gian Marco Castro ~ Through Your Eyes",4
"Fall","Jan Kubec ~ Touzebny",4
"Fall","Heinz Goldblatt ~ Traveling",4
"Fall","Julius Aston ~ Trieste",4
"Fall","X Ambassadors ~ VHS",4
"Fall","8th Floor Wide ~ Valentine",4
"Fall","Eric Badanti ~ Vals De Rodrigues",4
"Fall","Migos ~ Versace (feat. Drake) [Remix] - Single",4
"Fall","Mae Ji-Yoon ~ Vibrations",4
"Fall","Rex Orange County ~ WHO CARES?",4
"Fall","OneRepublic ~ Waking Up",4
"Fall","Sergio Diaz De Rojas ~ Waltz",4
"Fall","Sonder ~ What You Heard",4
"Fall","Carl Easterling ~ When in doubt",4
"Fall","Logic ~ YS Collection Vol. 1",4
"Fall","Flying Lotus ~ You're Dead!",4
"Fall","Kodak Black ~ ZEZE (feat. Travis Scott & Offset)",4
"Fall","Klaus Weissmuller ~ fabienne",4
"Spring","G-Eazy ~ 1942 (feat. Yo Gotti & YBN Nahmir)",4
"Spring","Logic ~ 44 More",4
"Spring","KAYTRANADA ~ 99.9%",4
"Spring","Magic System ~ Africainement votre",4
"Spring","ABBA ~ Arrival",4
"Spring","Bastille ~ Bad Blood",4
"Spring","Nicki Minaj ~ Beam Me Up Scotty",4
"Spring","Childish Gambino ~ Because The Internet",4
"Spring","Jaden ~ CTV2",4
"Spring","King Harvest ~ Dancing in the Moonlight",4
"Spring","Juice WRLD ~ Death Race For Love",4
"Spring","Sweet ~ Desolation Boulevard",4
"Spring","Lil Tjay ~ Destined 2 Win",4
"Spring","The Growlers ~ Dream World",4
"Spring","Olympic Ayres ~ Episode III",4
"Spring","Phil Collins ~ Face Value (Deluxe Editon)",4
"Spring","Daniel Caesar ~ Freudian",4
"Spring","Justin Timberlake ~ FutureSex/LoveSounds",4
"Spring","Mac Miller ~ GO:OD AM",4
"Spring","Chance the Rapper ~ GRoCERIES",4
"Spring","Elton John ~ Honky Chateau",4
"Spring","Chocolate Puma ~ I Can't Understand",4
"Spring","ODESZA ~ In Return",4
"Spring","Cardi B ~ Invasion of Privacy",4
"Spring","Dada Life ~ Kick Out The Epic Motherf**ker",4
"Spring","Mac Miller ~ Knock Knock - Single",4
"Spring","Avicii ~ Levels",4
"Spring","Future ~ Life Is Good (feat. Drake)",4
"Spring","Tory Lanez ~ MEMORIES DON'T DIE",4
"Spring","Pop Smoke ~ Meet The Woo",4
"Spring","Gucci Mane ~ Mr. Davis",4
"Spring","Ben Platt ~ Music From The Netflix Original Series The Politician",4
"Spring","Lil Tecca ~ NEVER LEFT",4
"Spring","Meghan Trainor ~ NO",4
"Spring","Larry June ~ Numbers",4
"Spring","American Authors ~ Oh, What A Life",4
"Spring","PARTYNEXTDOOR ~ PARTYNEXTDOOR",4
"Spring","Sad Frosty ~ Playground",4
"Spring","Rex Orange County ~ Pony",4
"Spring","Elton John ~ Rock Of The Westies",4
"Spring","boy pablo ~ Roy Pablo",4
"Spring","Pep & Rash ~ Rumors",4
"Spring","Jaden ~ SYRE",4
"Spring","Zedd ~ Stay",4
"Spring","ROSALIA ~ TKN (feat. Travis Scott)",4
"Spring","Lil Wayne ~ Tha Carter III",4
"Spring","Redbone ~ The Best Of Redbone",4
"Spring","Kendrick Lamar ~ The Heart Part 4",4
"Spring","The Weeknd ~ The Hills",4
"Spring","Bryson Tiller ~ True to Self",4
"Spring","Tchami ~ Untrue",4
"Spring","X Ambassadors ~ VHS",4
"Spring","Gunna ~ WUNNA",4
"Spring","DVBBS ~ West Coast (feat. Quinn XCII)",4
"Spring","Saba ~ Ziplock / Rich Don't Stop",4
"Spring","tsubi club ~ burbank house",4
"Spring","blackbear ~ do re mi (feat. Gucci Mane)",4
"Summer","Cashmere Cat ~ 9",4
"Summer","Salil Chowdhury ~ Aakhri Badla (Original Motion Picture Soundtrack)",4
"Summer","Jay Sean ~ All Or Nothing",4
"Summer","A Boogie Wit da Hoodie ~ Artist 2.0",4
"Summer","B.o.B ~ B.o.B Presents: The Adventures of Bobby Ray",4
"Summer","Paul McCartney ~ Back In The U.S.",4
"Summer","Rex Orange County ~ Best Friend",4
"Summer","Don Toliver ~ Best You Had",4
"Summer","Steve Lacy ~ C U Girl",4
"Summer","Thouxanbanfauni ~ CLAIRVOYANCE",4
"Summer","Childish Gambino ~ Camp",4
"Summer","Frederic Chopin ~ Chopin: Nocturnes",4
"Summer","Halsey ~ Complementary Colors",4
"Summer","A$AP Mob ~ Cozy Tapes: Vol. 1 Friends -",4
"Summer","Frank Ocean ~ DHL",4
"Summer","Trippie Redd ~ Dark Knight Dummo (Feat. Travis Scott)",4
"Summer","Panic! At The Disco ~ Death of a Bachelor",4
"Summer","JID ~ DiCaprio 2",4
"Summer","Lata Mangeshkar ~ Diamonds Forever - Lata Mangeshkar",4
"Summer","Don Toliver ~ Diva",4
"Summer","R.E.M. ~ Document (R.E.M. No. 5)",4
"Summer","Dominic Fike ~ Don't Forget About Me, Demos",4
"Summer","Green Day ~ Dookie",4
"Summer","Olympic Ayres ~ Episode III",4
"Summer","Lil Uzi Vert ~ Eternal Atake - LUV vs. The World 2",4
"Summer","Logic ~ Everybody Dies",4
"Summer","Future ~ FUTURE",4
"Summer","Waka Flocka Flame ~ Flockaveli",4
"Summer","JAWNY ~ For Abby",4
"Summer","Tory Lanez ~ Freaky",4
"Summer","DJ Khaled ~ GOD DID",4
"Summer","Travis Scott ~ HIGHEST IN THE ROOM",4
"Summer","Polo G ~ Hall of Fame",4
"Summer","The Weeknd ~ House Of Balloons",4
"Summer","Baby Keem ~ INVENTED IT",4
"Summer","The Mamas & The Papas ~ If You Can Believe Your Eyes & Ears",4
"Summer","John Lennon ~ Imagine",4
"Summer","ayokay ~ In the Shape of a Dream",4
"Summer","iann dior ~ Industry Plant",4
"Summer","Jay Rock ~ King's Dead (with Kendrick Lamar, Future & James Blake)",4
"Summer","Carly Rae Jepsen ~ Kiss",4
"Summer","Wham! ~ LAST CHRISTMAS",4
"Summer","Avicii ~ Levels",4
"Summer","Dua Lipa ~ Levitating (feat. DaBaby)",4
"Summer","Future ~ Life Is Good (feat. Drake)",4
"Summer","Don Toliver ~ Life of a DON",4
"Summer","Lil Yachty ~ Lil Boat 3.5",4
"Summer","XXXTENTACION ~ Look At Me!",4
"Summer","Looking Glass ~ Looking Glass",4
"Summer","King Harvest ~ Lost tapes",4
"Summer","WESTSIDE BOOGIE ~ MORE BLACK SUPERHEROES",4
"Summer","Sheck Wes ~ MUDBOY",4
"Summer","Don Omar ~ Meet The Orphans",4
"Summer","Lil Baby ~ My Turn",4
"Summer","RL Grime ~ NOVA",4
"Summer","A$AP Ferg ~ Not The Boy",4
"Summer","David Guetta ~ Nothing but the Beat 2.0",4
"Summer","Frank Ocean ~ Novacane",4
"Summer","Amine ~ ONEPOINTFIVE",4
"Summer","Young Thug ~ Old English",4
"Summer","PARTYNEXTDOOR ~ PARTYNEXTDOOR 3 (P3)",4
"Summer","Rupert Holmes ~ Partners In Crime",4
"Summer","Death Cab for Cutie ~ Plans",4
"Summer","Endor ~ Pump It Up",4
"Summer","Young Thug ~ Punk",4
"Summer","Mustard ~ Pure Water (with Migos)",4
"Summer","Quality Control ~ Quality Control: Control The Streets Volume 2",4
"Summer","whiterosemoxie ~ RFGL",4
"Summer","Ramones ~ Ramones",4
"Summer","Taio Cruz ~ Rokstarr",4
"Summer","BROCKHAMPTON ~ SATURATION II",4
"Summer","BROCKHAMPTON ~ SATURATION III",4
"Summer","dvsn ~ SEPT 5TH",4
"Summer","Ski Mask The Slump God ~ STOKELEY",4
"Summer","Earl Sweatshirt ~ Some Rap Songs",4
"Summer","Joni Mitchell ~ Song to a Seagull",4
"Summer","Wallows ~ Spring EP",4
"Summer","Rae Sremmurd ~ SremmLife 2",4
"Summer","Drake ~ StreetDance 2",4
"Summer","Liam Payne ~ Strip That Down",4
"Summer","The 1975 ~ The 1975",4
"Summer","Thundercat ~ The Beyond / Where the Giants Roam",4
"Summer","Tiesto ~ The London Sessions",4
"Summer","Queen ~ The Miracle",4
"Summer","Jason Derulo ~ Tip Toe (feat. French Montana)",4
"Summer","Usher ~ Versus",4
"Summer","Gunna ~ WUNNA",4
"Summer","DJ Khaled ~ We The Best Forever",4
"Summer","Majid Jordan ~ Wildest Dreams",4
"Summer","Logic ~ YSIV",4
"Summer","The Beatles ~ Yellow Submarine",4
"Summer","Yukmouth ~ Yukmouth Presents: United Ghettos of America",4
"Summer","Taylor Swift ~ evermore",4
"Summer","bell.avi ~ snapshots",4
"Winter","Hariharan ~ Alaipayuthey (Original Motion Picture Soundtrack)",4
"Winter","Marshmello ~ Alone",4
"Winter","A Boogie Wit da Hoodie ~ Artist",4
"Winter","GoldLink ~ At What Cost",4
"Winter","Internet Money ~ B4 The Storm",4
"Winter","Joey Bada$$ ~ B4.DA.$$",4
"Winter","Quality Control ~ Baby",4
"Winter","Don Toliver ~ Back Up (feat. Wiz Khalifa)",4
"Winter","Juice WRLD ~ Bandit (with YoungBoy Never Broke Again)",4
"Winter","Ludwig van Beethoven ~ Beethoven: The Piano Sonatas",4
"Winter","Zo ~ Born 2 Ball",4
"Winter","Bruce Springsteen ~ Born In The U.S.A.",4
"Winter","Train ~ California 37",4
"Winter","Childish Gambino ~ Camp",4
"Winter","Jason Derulo ~ Colors",4
"Winter","Osibih ~ Come Closer",4
"Winter","Mike Posner ~ Cooler Than Me EP",4
"Winter","The Jackson 5 ~ Diana Ross Presents The Jackson 5",4
"Winter","Polo G ~ Die A Legend",4
"Winter","Lata Mangeshkar ~ Dilwale Dulhania Le Jayenge (Original Motion Picture Soundtrack)",4
"Winter","Ed Sheeran ~ Divide",4
"Winter","Gunna ~ Drip or Drown 2",4
"Winter","Veorra ~ Emerald",4
"Winter","The J. Geils Band ~ Freeze Frame",4
"Winter","Daniel Caesar ~ Freudian",4
"Winter","Dua Lipa ~ Future Nostalgia",4
"Winter","Justin Timberlake ~ FutureSex/LoveSounds",4
"Winter","Rihanna ~ Good Girl Gone Bad: Reloaded",4
"Winter","Marshmello ~ Happier",4
"Winter","Lorde ~ Homemade Dynamite (Feat. Khalid, Post Malone & SZA) [REMIX]",4
"Winter","The Neighbourhood ~ I Love You.",4
"Winter","Clean Bandit ~ I Miss You (feat. Julia Michaels)",4
"Winter","JACKBOYS ~ JACKBOYS",4
"Winter","KYLE ~ Light of Mine",4
"Winter","Sainte ~ Local Mvp",4
"Winter","King Harvest ~ Lost tapes",4
"Winter","Gotye ~ Making Mirrors",4
"Winter","Felly ~ Mariposa",4
"Winter","Future ~ Mask Off (feat. Kendrick Lamar)",4
"Winter","A.K. ~ Model Minority",4
"Winter","Sia ~ Mountains",4
"Winter","Kendrick Lamar ~ Mr. Morale & The Big Steppers",4
"Winter","Flo Rida ~ My House",4
"Winter","Masego ~ Mystery Lady (feat. Don Toliver)",4
"Winter","Camila Cabello ~ Never Be the Same",4
"Winter","David Guetta ~ Nothing but the Beat",4
"Winter","David Guetta ~ Nothing but the Beat 2.0",4
