"SchoolPeriod","Artist","Plays"
"Freshman Year","PUBLIC",1
"Freshman Year","Parade of Lights",1
"Freshman Year","Parliament",1
"Freshman Year","Passion Pit",1
"Freshman Year","Paul Hardcastle",1
"Freshman Year","Paul McCartney",1
"Freshman Year","Peggy Lee",1
"Freshman Year","Peter & Gordon",1
"Freshman Year","Peter CottonTale",1
"Freshman Year","Phoenix",1
"Freshman Year","Pitbull, Ne-Yo",1
"Freshman Year","Portugal. The Man",1
"Freshman Year","Pro Musica Kiev, Kapp, cond.",1
"Freshman Year","Project Pat",1
"Freshman Year","Protest the Hero",1
"Freshman Year","Pusha T, Joey Bada$$",1
"Freshman Year","Q",1
"Freshman Year","Quality Control, Migos",1
"Freshman Year","Quality Control, Offset, DaBaby",1
"Freshman Year","Quavo",1
"Freshman Year","RJmrLA",1
"Freshman Year","Recliner",1
"Freshman Year","Red Hot Chili Peppers",1
"Freshman Year","Redbone",1
"Freshman Year","Rhye",1
"Freshman Year","Rita Ora",1
"Freshman Year","Robert DeLong",1
"Freshman Year","Roddy Ricch, Internet Money, Don Toliver",1
"Freshman Year","Rodrigo Amarante",1
"Freshman Year","Ryan Higa, Kevjumba, Chester See",1
"Freshman Year","Salt-N-Pepa, En Vogue",1
"Freshman Year","Salty Dog",1
"Freshman Year","Sam Smith",1
"Freshman Year","ScHoolboy Q, Saudi, Kendrick Lamar, 2 Chainz",1
"Freshman Year","Sheck Wes",1
"Freshman Year","Shout Out Louds",1
"Freshman Year","Sigala",1
"Freshman Year","Simon & Garfunkel",1
"Freshman Year","Since99",1
"Freshman Year","Sir Sly",1
"Freshman Year","Smino, Dreezy",1
"Freshman Year","Smino, Ravyn Lenae",1
"Freshman Year","Snakehips",1
"Freshman Year","Social Distortion",1
"Freshman Year","Soft Cell",1
"Freshman Year","Sol K. Bright's Hollywaiians",1
"Freshman Year","Southside, G Herbo",1
"Freshman Year","Spillage Village, Desi Banks, Big Rube",1
"Freshman Year","Spillage Village, Mereba",1
"Freshman Year","Stokeswood",1
"Freshman Year","Sublime",1
"Freshman Year","Sunbeam Sound Machine",1
"Freshman Year","Swae Lee, Slim Jxmmi, Rae Sremmurd",1
"Freshman Year","TJ Porter",1
"Freshman Year","Tantric",1
"Freshman Year","Telekinesis",1
"Freshman Year","The Band",1
"Freshman Year","The Byrds",1
"Freshman Year","The Cab",1
"Freshman Year","The Channels",1
"Freshman Year","The Doors",1
"Freshman Year","The Flaming Lips",1
"Freshman Year","The Flamingos",1
"Freshman Year","The Fratellis",1
"Freshman Year","The Growlers",1
"Freshman Year","The Hondells",1
"Freshman Year","The Interrupters",1
"Freshman Year","The Jimi Hendrix Experience",1
"Freshman Year","The Knife",1
"Freshman Year","The Moth & The Flame",1
"Freshman Year","The Mowgli's",1
"Freshman Year","The Naked and Famous",1
"Freshman Year","The OneUps",1
"Freshman Year","The Pack a.d.",1
"Freshman Year","The Pretty Reckless",1
"Freshman Year","The Royal Concept",1
"Freshman Year","The Shadows",1
"Freshman Year","The Spencer Davis Group",1
"Freshman Year","The Strokes",1
"Freshman Year","The Tornados",1
"Freshman Year","The Troggs",1
"Freshman Year","The Ventures",1
"Freshman Year","The Watts 103rd Street Rhythm Band, Charles Wright & The Watts 103rd Street Rhythm Band, Charles Wright",1
"Freshman Year","The Weeknd, Juice WRLD",1
"Freshman Year","The Wolfmen",1
"Freshman Year","The Yardbirds",1
"Freshman Year","The Zombies",1
"Freshman Year","Them",1
"Freshman Year","Thrice",1
"Freshman Year","Tiesto, Dzeko",1
"Freshman Year","Tom Petty",1
"Freshman Year","Tom The Mail Man",1
"Freshman Year","Tommy Fleece",1
"Freshman Year","Tory Lanez, Mansa",1
"Freshman Year","Train",1
"Freshman Year","Trevor Daniel",1
"Freshman Year","Trippie Redd, Bali Baby",1
"Freshman Year","Trippie Redd, FOREVERANTiPoP",1
"Freshman Year","Trippie Redd, Juice WRLD",1
"Freshman Year","Trv. Scout",1
"Freshman Year","Tyga",1
"Freshman Year","Ugly God",1
"Freshman Year","UnoDeuce",1
"Freshman Year","Until The Ribbon Breaks",1
"Freshman Year","VIC MENSA, Skrillex",1
"Freshman Year","Vampire Weekend",1
"Freshman Year","Vance Joy",1
"Freshman Year","Vanessa, Candace",1
"Freshman Year","Waka Flocka Flame",1
"Freshman Year","We Are Scientists",1
"Freshman Year","Weezer",1
"Freshman Year","Wes Walker, Dyl",1
"Freshman Year","Whitehouse Studio",1
"Freshman Year","XXXTENTACION, Lil Peep",1
"Freshman Year","YBN Nahmir, Almighty Jay",1
"Freshman Year","YGTUT",1
"Freshman Year","Yardhaus",1
"Freshman Year","Yogi",1
"Freshman Year","Young Rising Sons",1
"Freshman Year","Yugen Blakrok, Vince Staples",1
"Freshman Year","Yung Gravy",1
"Freshman Year","Yung Pinch, Yung Bans, Rich Brian, Higher Brothers, Don Krez, 88rising",1
"Freshman Year","Yung Tory, Nafe Smallz",1
"Freshman Year","bbno$, Y2K",1
"Freshman Year","benny blanco, Juice WRLD",1
"Freshman Year","blackbear",1
"Freshman Year","blink-182",1
"Freshman Year","dv/sn",1
"Freshman Year","monte booker",1
"Freshman-Sophomore Summer","$uicideboy$",1
"Freshman-Sophomore Summer","03 Greedo",1
"Freshman-Sophomore Summer","6 Dogs",1
"Freshman-Sophomore Summer","88GLAM",1
"Freshman-Sophomore Summer","A$AP Ferg",1
"Freshman-Sophomore Summer","AJR",1
"Freshman-Sophomore Summer","AWOLNATION",1
"Freshman-Sophomore Summer","Able Heart",1
"Freshman-Sophomore Summer","Ace Hood",1
"Freshman-Sophomore Summer","Alan Walker",1
"Freshman-Sophomore Summer","Alicia Keys",1
"Freshman-Sophomore Summer","Alison Wonderland",1
"Freshman-Sophomore Summer","Apollo LTD",1
"Freshman-Sophomore Summer","Arden Jones",1
"Freshman-Sophomore Summer","Ashley Tisdale",1
"Freshman-Sophomore Summer","BURNS, A$AP Rocky",1
"Freshman-Sophomore Summer","Bad Meets Evil",1
"Freshman-Sophomore Summer","Barry Manilow",1
"Freshman-Sophomore Summer","Beast Coast",1
"Freshman-Sophomore Summer","Beats Antique",1
"Freshman-Sophomore Summer","Bhad Bhabie",1
"Freshman-Sophomore Summer","Big Mouf'Bo",1
"Freshman-Sophomore Summer","Black Sheep",1
"Freshman-Sophomore Summer","Bloc Party",1
"Freshman-Sophomore Summer","Bon Jovi",1
"Freshman-Sophomore Summer","Britney Spears",1
"Freshman-Sophomore Summer","Bruno Major",1
"Freshman-Sophomore Summer","CHVRCHES",1
"Freshman-Sophomore Summer","Call Me Karizma",1
"Freshman-Sophomore Summer","Cha Cha Slide",1
"Freshman-Sophomore Summer","Chaka Khan",1
"Freshman-Sophomore Summer","Chiddy Bang",1
"Freshman-Sophomore Summer","Chipmunk",1
"Freshman-Sophomore Summer","Christina Perri",1
"Freshman-Sophomore Summer","Chuck Mangione",1
"Freshman-Sophomore Summer","Comethazine",1
"Freshman-Sophomore Summer","Corbin",1
"Freshman-Sophomore Summer","Crab Lord",1
"Freshman-Sophomore Summer","Cris Cab",1
"Freshman-Sophomore Summer","Culture Club",1
"Freshman-Sophomore Summer","D Smoke",1
"Freshman-Sophomore Summer","DJ ESCO",1
"Freshman-Sophomore Summer","DJ Maestro",1
"Freshman-Sophomore Summer","DOM KENNEDY",1
"Freshman-Sophomore Summer","Damjonboi",1
"Freshman-Sophomore Summer","Daniel Caesar, Brandy",1
"Freshman-Sophomore Summer","Daniel Powter",1
"Freshman-Sophomore Summer","Dayglow",1
"Freshman-Sophomore Summer","Dean Martin",1
"Freshman-Sophomore Summer","Delicate Steve",1
"Freshman-Sophomore Summer","Diplo, DJ Fresh",1
"Freshman-Sophomore Summer","Dominic Fike",1
"Freshman-Sophomore Summer","Dreamville, Ari Lennox",1
"Freshman-Sophomore Summer","Dropkick Murphys",1
"Freshman-Sophomore Summer","Ed Sheeran",1
"Freshman-Sophomore Summer","Ellie Goulding",1
"Freshman-Sophomore Summer","Estelle",1
"Freshman-Sophomore Summer","F.U.N",1
"Freshman-Sophomore Summer","FUTURISTIC",1
"Freshman-Sophomore Summer","FWC Big Key",1
"Freshman-Sophomore Summer","Famous Dex",1
"Freshman-Sophomore Summer","Finatticz",1
"Freshman-Sophomore Summer","Florida Georgia Line, Bebe Rexha",1
"Freshman-Sophomore Summer","Flying Lotus",1
"Freshman-Sophomore Summer","Fort Minor",1
"Freshman-Sophomore Summer","Frank Sinatra",1
"Freshman-Sophomore Summer","Frankie Valli",1
"Freshman-Sophomore Summer","Freddie Dredd",1
"Freshman-Sophomore Summer","Freddie Gibbs",1
"Freshman-Sophomore Summer","French Montana",1
"Freshman-Sophomore Summer","G Herbo",1
"Freshman-Sophomore Summer","Gaelan Riekert",1
"Freshman-Sophomore Summer","Gary Portnoy",1
"Freshman-Sophomore Summer","Gazzelle",1
"Freshman-Sophomore Summer","Generationals",1
"Freshman-Sophomore Summer","Glass Animals",1
"Freshman-Sophomore Summer","Gli Italiani di Ieri",1
"Freshman-Sophomore Summer","Global Dan",1
"Freshman-Sophomore Summer","Grover Washington, Jr., Bill Withers",1
"Freshman-Sophomore Summer","Guards",1
"Freshman-Sophomore Summer","Gym Class Heroes",1
"Freshman-Sophomore Summer","HONNE",1
"Freshman-Sophomore Summer","Haiti Babii",1
"Freshman-Sophomore Summer","Hardwell",1
"Freshman-Sophomore Summer","Hendersin",1
"Freshman-Sophomore Summer","Hot Chelle Rae",1
"Freshman-Sophomore Summer","J Dilla",1
"Freshman-Sophomore Summer","JID, Dreamville, Bas",1
"Freshman-Sophomore Summer","Jack Harlow, Charlie Sloth",1
"Freshman-Sophomore Summer","Jack Harlow, Eminem, Cordae",1
"Freshman-Sophomore Summer","Jack Johnson",1
"Freshman-Sophomore Summer","Jain",1
"Freshman-Sophomore Summer","Jeezy",1
"Freshman-Sophomore Summer","Jeremih",1
"Freshman-Sophomore Summer","Jhene Aiko, 6LACK",1
"Freshman-Sophomore Summer","Joey Trap",1
"Freshman-Sophomore Summer","John Denver",1
"Freshman-Sophomore Summer","John Mayer",1
"Freshman-Sophomore Summer","John Newman",1
"Freshman-Sophomore Summer","Jonas Brothers",1
"Freshman-Sophomore Summer","Joywave",1
"Freshman-Sophomore Summer","Julie London",1
"Freshman-Sophomore Summer","Jungle",1
"Freshman-Sophomore Summer","Justice Crew",1
"Freshman-Sophomore Summer","KYLE",1
"Freshman-Sophomore Summer","Kanye West, Bon Iver",1
"Freshman-Sophomore Summer","Kanye West, JAY-Z, Big Sean",1
"Freshman-Sophomore Summer","Kanye West, John Legend",1
"Freshman-Sophomore Summer","Kelly Clarkson",1
"Freshman-Sophomore Summer","Kendrick Lamar, Jay Rock, James Blake, Future",1
"Freshman-Sophomore Summer","Kevin Rudolf",1
"Freshman-Sophomore Summer","Killxora",1
"Freshman-Sophomore Summer","Kin$oul, Cooliecut, Bass Santana",1
"Freshman-Sophomore Summer","King Staccz",1
"Freshman-Sophomore Summer","King Von",1
"Freshman-Sophomore Summer","KuiBtw",1
"Freshman-Sophomore Summer","Lack of Afro",1
"Freshman-Sophomore Summer","Lecrae",1
"Freshman-Sophomore Summer","Leona Lewis",1
"Freshman-Sophomore Summer","Lil Baby, Gunna, Drake",1
"Freshman-Sophomore Summer","Lil Dicky",1
"Freshman-Sophomore Summer","Lil Jairmy",1
"Freshman-Sophomore Summer","Lil Jon & The East Side Boyz",1
"Freshman-Sophomore Summer","Lil Kleine",1
"Freshman-Sophomore Summer","Lil Pump",1
"Freshman-Sophomore Summer","Lil Pump, Kanye West",1
"Freshman-Sophomore Summer","Lil Tecca",1
"Freshman-Sophomore Summer","Lil Wayne, Kanye West, Eminem, Drake",1
"Freshman-Sophomore Summer","Link Wray",1
"Freshman-Sophomore Summer","Lofsky",1
"Freshman-Sophomore Summer","Londynn B",1
"Freshman-Sophomore Summer","Lynyrd Skynyrd",1
"Freshman-Sophomore Summer","Mac DeMarco",1
"Freshman-Sophomore Summer","Madonna",1
"Freshman-Sophomore Summer","Major Lazer",1
"Freshman-Sophomore Summer","Mario Judah",1
"Freshman-Sophomore Summer","Mark Battles, FUTURISTIC, Chuuwee",1
"Freshman-Sophomore Summer","Matt Nathanson",1
"Freshman-Sophomore Summer","Metronomy",1
"Freshman-Sophomore Summer","Michael Da Vinci",1
"Freshman-Sophomore Summer","Mike Posner",1
"Freshman-Sophomore Summer","Molchat Doma",1
"Freshman-Sophomore Summer","Mura Masa",1
"Freshman-Sophomore Summer","N.W.A.",1
"Freshman-Sophomore Summer","NF",1
"Freshman-Sophomore Summer","NLE Choppa",1
"Freshman-Sophomore Summer","Nebu Kiniza",1
"Freshman-Sophomore Summer","Neil Diamond",1
"Freshman-Sophomore Summer","Nickelback",1
"Freshman-Sophomore Summer","Nicki Minaj, Lil Wayne",1
"Freshman-Sophomore Summer","Nicki Minaj, Lil Wayne, Drake",1
"Freshman-Sophomore Summer","Nico & Vinz",1
"Freshman-Sophomore Summer","Nipsey Hussle",1
"Freshman-Sophomore Summer","Nyck Caution, Kirk Knight",1
"Freshman-Sophomore Summer","OK Go",1
"Freshman-Sophomore Summer","Oasis",1
"Freshman-Sophomore Summer","Ocean Park Standoff",1
"Freshman-Sophomore Summer","Odd Future",1
"Freshman-Sophomore Summer","Of Monsters and Men",1
"Freshman-Sophomore Summer","Offset, Metro Boomin, 21 Savage",1
"Freshman-Sophomore Summer","Oh Honey",1
"Freshman-Sophomore Summer","Olly Murs",1
"Freshman-Sophomore Summer","Olympic Ayres",1
"Freshman-Sophomore Summer","OneRepublic, Alesso",1
"Freshman-Sophomore Summer","Osibih",1
"Freshman-Sophomore Summer","Owl City",1
"Freshman-Sophomore Summer","Paul Wall, Nelly, Ali & Big Gipp",1
"Freshman-Sophomore Summer","Pete Bellis & Tommy",1
"Freshman-Sophomore Summer","Phoenix",1
"Freshman-Sophomore Summer","Piero Piccioni",1
"Freshman-Sophomore Summer","Polo G, Nicki Minaj",1
"Freshman-Sophomore Summer","Popp Hunna",1
"Freshman-Sophomore Summer","Portugal. The Man",1
"Freshman-Sophomore Summer","Puff Daddy & The Family",1
"Freshman-Sophomore Summer","Quality Control, Lil Yachty",1
"Freshman-Sophomore Summer","Quality Control, Offset, DaBaby",1
"Freshman-Sophomore Summer","Quavo, Quality Control, Lil Yachty",1
"Freshman-Sophomore Summer","RJD2, Dean Martin",1
"Freshman-Sophomore Summer","RMC Mike",1
"Freshman-Sophomore Summer","Raekwon, Kid Cudi, Kanye West",1
"Freshman-Sophomore Summer","Ramones",1
"Freshman-Sophomore Summer","Rednex",1
"Freshman-Sophomore Summer","Rich Homie Quan",1
"Freshman-Sophomore Summer","Rick Ross, Nicki Minaj, Kanye West, JAY-Z, Bon Iver",1
"Freshman-Sophomore Summer","Rihanna, PARTYNEXTDOOR",1
"Freshman-Sophomore Summer","Rihanna, Paul McCartney, Kanye West",1
"Freshman-Sophomore Summer","Rise Against",1
"Freshman-Sophomore Summer","Rj Lamont",1
"Freshman-Sophomore Summer","Roar",1
"Freshman-Sophomore Summer","Rob $tone",1
"Freshman-Sophomore Summer","Roberto Szidon",1
"Freshman-Sophomore Summer","Ronny & The Daytonas",1
"Freshman-Sophomore Summer","Roy Blair",1
"Freshman-Sophomore Summer","Roy Woods",1
"Freshman-Sophomore Summer","Rudimental",1
"Freshman-Sophomore Summer","Ryan Adams & The Cardinals",1
"Freshman-Sophomore Summer","Ryan Tedder, Far East Movement",1
"Freshman-Sophomore Summer","Sam Smith",1
"Freshman-Sophomore Summer","Santana",1
"Freshman-Sophomore Summer","Sean Kingston",1
"Freshman-Sophomore Summer","Sheck Wes, JACKBOYS",1
"Freshman-Sophomore Summer","Sigurd Barrett",1
"Freshman-Sophomore Summer","Silk Sonic, Bruno Mars, Anderson .Paak",1
"Freshman-Sophomore Summer","Sjava, REASON, Mozzy",1
"Freshman-Sophomore Summer","Skepta, Pop Smoke, Kid Cudi",1
"Freshman-Sophomore Summer","Ski Mask the Slump God, Kin$oul, Craig Xen, Cooliecut",1
"Freshman-Sophomore Summer","Skrillex",1
"Freshman-Sophomore Summer","Sleepy Hallow, Foushee",1
"Freshman-Sophomore Summer","Smino, Dreezy",1
"Freshman-Sophomore Summer","Social Distortion",1
"Freshman-Sophomore Summer","Soldier Kidd",1
"Freshman-Sophomore Summer","SonReal",1
"Freshman-Sophomore Summer","Soulja Boy Tell 'Em",1
"Freshman-Sophomore Summer","Southside, G Herbo",1
"Freshman-Sophomore Summer","Status Quo",1
"Freshman-Sophomore Summer","Stephen Jerzak",1
"Freshman-Sophomore Summer","Steve Aoki, Moxie Raia",1
"Freshman-Sophomore Summer","Stevie Nicks",1
"Freshman-Sophomore Summer","Sting, Shaggy",1
"Freshman-Sophomore Summer","Stokeswood",1
"Freshman-Sophomore Summer","Surfaces",1
"Freshman-Sophomore Summer","Survivor",1
"Freshman-Sophomore Summer","Swae Lee, Pop Smoke, Lil Tjay",1
"Freshman-Sophomore Summer","Swizz Beatz, RZA, Pusha T, Prynce Cy Hi, Kanye West, JAY-Z",1
"Freshman-Sophomore Summer","T-Wayne",1
"Freshman-Sophomore Summer","TJ Porter",1
"Freshman-Sophomore Summer","Tantric",1
"Freshman-Sophomore Summer","Tay-K",1
"Freshman-Sophomore Summer","Taylor Swift",1
"Freshman-Sophomore Summer","Team Clutch",1
"Freshman-Sophomore Summer","The Backseat Lovers",1
"Freshman-Sophomore Summer","The Black Crowes",1
"Freshman-Sophomore Summer","The Cadillac Three",1
"Freshman-Sophomore Summer","The Chainsmokers",1
"Freshman-Sophomore Summer","The Cool Kids",1
"Freshman-Sophomore Summer","The Doobie Brothers",1
"Freshman-Sophomore Summer","The Flaming Lips",1
"Freshman-Sophomore Summer","The Gypsy Queens",1
"Freshman-Sophomore Summer","The Joy Formidable",1
"Freshman-Sophomore Summer","The Kid LAROI, Justin Bieber",1
"Freshman-Sophomore Summer","The Killers",1
"Freshman-Sophomore Summer","The Knife",1
"Freshman-Sophomore Summer","The Monkees",1
"Freshman-Sophomore Summer","The Neighbourhood",1
"Freshman-Sophomore Summer","The Neptunes, Pop Smoke",1
"Freshman-Sophomore Summer","The Spencer Davis Group",1
"Freshman-Sophomore Summer","The Weeknd, Kendrick Lamar",1
"Freshman-Sophomore Summer","Theophilus London",1
"Freshman-Sophomore Summer","Timeflies",1
"Freshman-Sophomore Summer","Tinashe",1
"Freshman-Sophomore Summer","Tory Lanez, Lil Tjay",1
"Freshman-Sophomore Summer","Tove Lo",1
"Freshman-Sophomore Summer","Traphik, G Seven, Andrew Garcia",1
"Freshman-Sophomore Summer","Travis Scott, Ed Sheeran",1
"Freshman-Sophomore Summer","Travis Scott, Pop Smoke, JACKBOYS",1
"Freshman-Sophomore Summer","Trippie Redd, Cydnee with a C, Chris King",1
"Freshman-Sophomore Summer","Trippie Redd, PARTYNEXTDOOR",1
"Freshman-Sophomore Summer","Trippie Redd, Rocket Da Goon, Chris King",1
"Freshman-Sophomore Summer","Troyman",1
"Freshman-Sophomore Summer","Twista, Kanye West, Jamie Foxx",1
"Freshman-Sophomore Summer","Twisted Sister",1
"Freshman-Sophomore Summer","TyFontaine",1
"Freshman-Sophomore Summer","Tyler, The Creator, A$AP Rocky",1
"Freshman-Sophomore Summer","UnoDeuce",1
"Freshman-Sophomore Summer","UnoTheActivist",1
"Freshman-Sophomore Summer","Vampire Weekend",1
"Freshman-Sophomore Summer","Wale",1
"Freshman-Sophomore Summer","Wayne Newton",1
"Freshman-Sophomore Summer","Weezer",1
"Freshman-Sophomore Summer","Wes",1
"Freshman-Sophomore Summer","Wiz Khalifa, Snoop Dogg",1
"Freshman-Sophomore Summer","Wu-Tang Clan",1
"Freshman-Sophomore Summer","XXXTENTACION, Kin$oul, Kid Trunks, Flyboy Tarantino, Bass Santana",1
"Freshman-Sophomore Summer","Xilent",1
"Freshman-Sophomore Summer","YFN Lucci",1
"Freshman-Sophomore Summer","YNW Melly",1
"Freshman-Sophomore Summer","Yelawolf",1
"Freshman-Sophomore Summer","Ynw Slug",1
"Freshman-Sophomore Summer","Young Money",1
"Freshman-Sophomore Summer","Young T & Bugsey",1
"Freshman-Sophomore Summer","Young Thug, Future, Drake",1
"Freshman-Sophomore Summer","YungManny",1
"Freshman-Sophomore Summer","Yvng Mickey",1
"Freshman-Sophomore Summer","Zaytoven",1
"Freshman-Sophomore Summer","Zedd",1
"Freshman-Sophomore Summer","bbno$, Y2K",1
"Freshman-Sophomore Summer","bbno$, Yung Gravy",1
"Freshman-Sophomore Summer","convolk",1
"Freshman-Sophomore Summer","monte booker, Kota the Friend, Felly",1
"Freshman-Sophomore Summer","pxdillx",1
"Freshman-Sophomore Summer","slowthai, Skepta",1
"Freshman-Sophomore Summer","whiterosemoxie, Stan Lane",1
"Sophomore Year","2Pac",1
"Sophomore Year","88GLAM",1
"Sophomore Year","A Great Big World",1
"Sophomore Year","Aaryan Shah",1
"Sophomore Year","Aerosmith",1
"Sophomore Year","Al Green",1
"Sophomore Year","Alesso",1
"Sophomore Year","America",1
"Sophomore Year","Andre 3000",1
"Sophomore Year","Andy Williams",1
"Sophomore Year","BJ the Chicago Kid",1
"Sophomore Year","BWHITE5200",1
"Sophomore Year","Bad Meets Evil",1
"Sophomore Year","Bahamas",1
"Sophomore Year","Band Aid",1
"Sophomore Year","Bas",1
"Sophomore Year","Bas, A$AP Ferg",1
"Sophomore Year","Basement Jaxx",1
"Sophomore Year","Ben E. King",1
"Sophomore Year","Big Time Rush",1
"Sophomore Year","Billie Eilish",1
"Sophomore Year","Bing Crosby",1
"Sophomore Year","Biz Markie",1
"Sophomore Year","Bleachers",1
"Sophomore Year","Blueface",1
"Sophomore Year","Bob Marley",1
"Sophomore Year","Bobby Caldwell",1
