"Year","Artist","Plays"
"2019","Idina Menzel",6
"2019","J Lisk",6
"2019","JENNIE",6
"2019","Jake Hope",6
"2019","Joey Montana",6
"2019","Justice Skolnik",6
"2019","KAROL G",6
"2019","KIDS SEE GHOSTS",6
"2019","KREAM",6
"2019","Kate Bollinger",6
"2019","Kimberly Anne",6
"2019","Knowmadic",6
"2019","Laffey",6
"2019","Leona Lewis",6
"2019","Lil Tecca",6
"2019","Logan Pinchback",6
"2019","MEDUZA",6
"2019","Mark Ronson",6
"2019","Meghan Trainor",6
"2019","Melvin Alex",6
"2019","Nebu Kiniza",6
"2019","Neil Diamond",6
"2019","Niall Horan",6
"2019","NinoK",6
"2019","Noriel",6
"2019","Omar Apollo",6
"2019","Rae Morris",6
"2019","SacreLumiere",6
"2019","Sage The Gemini",6
"2019","Still Woozy",6
"2019","Tabu Kliffe",6
"2019","The Mayries",6
"2019","Tiesto",6
"2019","Tungevaag",6
"2019","Tyla Yaweh",6
"2019","Tyler Shaw",6
"2019","UB40",6
"2019","Vancouver Sleep Clinic",6
"2019","Vegedream",6
"2019","Waka Flocka Flame",6
"2019","Whitney",6
"2019","X Ambassadors",6
"2019","XYLO",6
"2019","Y2K",6
"2019","frad",6
"2019","musitzun",6
"2019","nosubject",6
"2020","6ix9ine",6
"2020","A L E X",6
"2020","Abeer Arora",6
"2020","Aidin",6
"2020","Amit Trivedi",6
"2020","Anirudh Ravichander",6
"2020","Aquasonic",6
"2020","BORNS",6
"2020","BTS",6
"2020","Bad Bunny",6
"2020","Badshah",6
"2020","Barrio Latino",6
"2020","Ben Lukas Boysen",6
"2020","Bob Marley & The Wailers",6
"2020","Boudoin",6
"2020","COIN",6
"2020","COLIN",6
"2020","Calum Scott",6
"2020","Chantel Jeffries",6
"2020","Charlie Who?",6
"2020","Christopher Varela",6
"2020","Col3trane",6
"2020","Damion Delaney",6
"2020","Daryl Hall & John Oates",6
"2020","Dilia",6
"2020","Diplo",6
"2020","Dj Kass",6
"2020","Drax Project",6
"2020","Dream Thieves",6
"2020","Dreamville",6
"2020","ENRA",6
"2020","ElectronicFirefly",6
"2020","Ella Mai",6
"2020","Elm Lake",6
"2020","Escape Velocity",6
"2020","Everaire",6
"2020","FLETCHER",6
"2020","Famous Dex",6
"2020","Fickle Friends",6
"2020","Fiji Blue",6
"2020","Grady",6
"2020","Gunna",6
"2020","Jacquees",6
"2020","Jawsh 685",6
"2020","Jeezai",6
"2020","Juno Reed",6
"2020","Katy Perry",6
"2020","Kupla",6
"2020","LO",6
"2020","Loote",6
"2020","Lulleaux",6
"2020","MOTHICA",6
"2020","Machine Gun Kelly",6
"2020","Magic System",6
"2020","Martin Rapide",6
"2020","Maurice Windham",6
"2020","Mike Bahia",6
"2020","Mike Perry",6
"2020","Mindezer",6
"2020","Mokita",6
"2020","Mome",6
"2020","Mr Pillow",6
"2020","Next Town Down",6
"2020","Niaklus",6
"2020","Oliver Hoffman",6
"2020","Omarion",6
"2020","Owl City",6
"2020","Phora",6
"2020","RL Grime",6
"2020","Raffaella Lori",6
"2020","Reo Cragun",6
"2020","Roddy Ricch",6
"2020","Ruth B.",6
"2020","SEBASTIAN PAUL",6
"2020","SG Lewis",6
"2020","Sachet Tandon",6
"2020","Sebastian Yatra",6
"2020","Sigala",6
"2020","Sigimund",6
"2020","Smino",6
"2020","Stormzy",6
"2020","Susie Suh",6
"2020","TOTO",6
"2020","The Band CAMINO",6
"2020","The Beautiful Star",6
"2020","The PropheC",6
"2020","Thomas Welker",6
"2020","Tranquil Cove",6
"2020","Usher",6
"2020","Vedo",6
"2020","Venom Faun",6
"2020","Visitors Not Strangers",6
"2020","Xuitcasecity",6
"2020","ZHU",6
"2020","gianni & kyle",6
"2020","ikerat",6
"2020","quickly, quickly",6
"2021","ASTN",6
"2021","Aaron May",6
"2021","Arman Cekin",6
"2021","Arush Mandal",6
"2021","Astral Shade",6
"2021","B.o.B",6
"2021","Badshah",6
"2021","Bea Miller",6
"2021","Bedroom",6
"2021","Beyonce",6
"2021","Caius Biel",6
"2021","Chapters",6
"2021","Charlie Who?",6
"2021","Chris Burton",6
"2021","Christina Perri",6
"2021","DJ Katch",6
"2021","DJ Khaled",6
"2021","Dabin",6
"2021","Dathan",6
"2021","Delit Quirion",6
"2021","Dennis Kruissen",6
"2021","Dolores Fernel",6
"2021","Doris Melwin",6
"2021","Eminem",6
"2021","Emma Sameth",6
"2021","Evening River",6
"2021","Evgeny Grinko",6
"2021","Evil Needle",6
"2021","Faustix",6
"2021","GOLDHOUSE",6
"2021","Ghibran",6
"2021","Great Good Fine Ok",6
"2021","Haleema Pham",6
"2021","Hazey Eyes",6
"2021","Hello Artemisia!",6
"2021","Holly Humberstone",6
"2021","Internet Money",6
"2021","Iselinn",6
"2021","Jamie Soner",6
"2021","Jamie Troy",6
"2021","Jidenna",6
"2021","John K",6
"2021","Julie Bergan",6
"2021","KAYTRANADA",6
"2021","KRISTAL",6
"2021","Kamryn Freeman",6
"2021","Keala Settle",6
"2021","Keith Urban",6
"2021","Kendrick Lamar",6
"2021","Kevin Hutchins",6
"2021","Kiiara",6
"2021","Klaangen",6
"2021","Koffee",6
"2021","Lele Pons",6
"2021","Lil Peep",6
"2021","Liquid Mind",6
"2021","Local Monocle",6
"2021","Lorelle Paredes",6
"2021","Lou & J2x",6
"2021","Loud Luxury",6
"2021","Mac DeMarco",6
"2021","Madeon",6
"2021","Mat Kearney",6
"2021","Mattia Cupelli",6
"2021","Meghan Trainor",6
"2021","Melting Sunset",6
"2021","Miley Cyrus",6
"2021","Moomu",6
"2021","NIKI",6
"2021","Neotantra",6
"2021","Nico & Vinz",6
"2021","Nity Nite",6
"2021","Noname",6
"2021","Nora En Pure",6
"2021","Nova Issue",6
"2021","Oscar Lang",6
"2021","Oto Roth",6
"2021","Poppy Robson",6
"2021","Prateek Kuhad",6
"2021","Prince Royce",6
"2021","Pyotr Ilyich Tchaikovsky",6
"2021","RUDE",6
"2021","RY X",6
"2021","Rim-Shaz",6
"2021","Robin Laureli",6
"2021","Roman Muller",6
"2021","Roop Kumar Rathod",6
"2021","SEBASTIAN PAUL",6
"2021","Sailors Of The 7 Seas",6
"2021","Savannah De Lucia",6
"2021","Sea of Waves",6
"2021","Sleepy Hallow",6
"2021","Solange",6
"2021","Sole Sole",6
"2021","Stevie B",6
"2021","Tainy",6
"2021","Taylor Swift",6
"2021","The Nowhows",6
"2021","The Script",6
"2021","Tiana Major9",6
"2021","Vance Joy",6
"2021","X Ambassadors",6
"2021","Yonatan Awate",6
"2021","brillion.",6
"2021","lilbootycall",6
"2021","love-sadKID",6
"2021","miss Isa",6
"2021","sad alex",6
"2021","softy",6
"2021","trxxshed",6
"2022","21 Savage",6
"2022","3LAU",6
"2022","8D Tunes",6
"2022","AUDREY NUNA",6
"2022","AURORA",6
"2022","Alessia Cara",6
"2022","Amaal Mallik",6
"2022","Ambar Lucid",6
"2022","Ben Woodward",6
"2022","Big Gigantic",6
"2022","Boy In Space",6
"2022","Bryant Myers",6
"2022","Camilo",6
"2022","Chilled Pig",6
"2022","Chris Burton",6
"2022","Chris Malinchak",6
"2022","Clean Bandit",6
"2022","Conor Matthews",6
"2022","DC The Don",6
"2022","Djo",6
"2022","Drake Chisholm",6
"2022","E L E Y",6
"2022","Early Hours",6
"2022","Elina",6
"2022","Flo Rida",6
"2022","Foster",6
"2022","Frank Sinatra",6
"2022","Fred Mollin",6
"2022","Fuse ODG",6
"2022","GRACEY",6
"2022","Gavin James",6
"2022","Hilda",6
"2022","Hollow Coves",6
"2022","Hozier",6
"2022","Jamilah Barry",6
"2022","Joel Adams",6
"2022","Johann Johannsson",6
"2022","Justin Wellington",6
"2022","KRISTAL",6
"2022","Kaivon",6
"2022","Kieran Rhodes",6
"2022","Kris Bowers",6
"2022","Lil Mosey",6
"2022","London Music Works",6
"2022","Lukas Graham",6
"2022","MALIA",6
"2022","Maite Perroni",6
"2022","Mako",6
"2022","Matt Hansen",6
"2022","Michael Giacchino",6
"2022","Mishegas",6
"2022","Mohit Chauhan",6
"2022","Muni Long",6
"2022","Natalie Jane",6
"2022","Oceans Ahead",6
"2022","P!nk",6
"2022","Paratone",6
"2022","Patrik Pietschmann",6
"2022","Peter Manos",6
"2022","Phil Collins",6
"2022","Ruben Pol",6
"2022","SYDE",6
"2022","Saint Motel",6
"2022","Seeb",6
"2022","Selena Gomez",6
"2022","Slow Magic",6
"2022","Solange",6
"2022","Sonder",6
"2022","Stephen Sanchez",6
"2022","Steve Lacy",6
"2022","Superorganism",6
"2022","Taylor Davis",6
"2022","The Royal Festival Orchestra",6
"2022","The Script",6
"2022","The Vamps",6
"2022","Thundercat",6
"2022","Tove Lo",6
"2022","Usher",6
"2022","WOOF! IT'S BILLY",6
"2022","Yashita Sharma",6
"2022","Years & Years",6
"2022","Zack Knight",6
"2022","Zonoma",6
"2022","slowthai",6
"2016","Big Sean",5
"2017","Daddy Yankee",5
"2017","Ken-Y",5
"2017","Mana",5
"2017","Piso 21",5
"2017","Reik",5
"2017","Reykon",5
"2017","Romeo Santos",5
"2017","Yandel",5
"2017","blackbear",5
"2018","88rising",5
"2018","Alesso",5
"2018","Alex Goot",5
"2018","Alison Gilbert",5
"2018","Alkilados",5
"2018","Allie X",5
"2018","Ansel Elgort",5
"2018","Ashe",5
"2018","Chance the Rapper",5
"2018","Cole Albrighton",5
"2018","Comet Blue",5
"2018","DJDS",5
"2018","Daniel Caesar",5
"2018","Dave Bawa",5
"2018","Elina",5
"2018","Ella Vos",5
"2018","Flosstradamus",5
"2018","Future",5
"2018","GIMS",5
"2018","Gryffin",5
"2018","Haley Reinhart",5
"2018","Hans Zimmer",5
"2018","J Alvarez",5
"2018","Katy Perry",5
"2018","Kendrick Lamar",5
"2018","Logic",5
"2018","Louis Tomlinson",5
"2018","Macklemore & Ryan Lewis",5
"2018","Mallrat",5
"2018","Mansionair",5
"2018","Morat",5
"2018","Mountenz",5
"2018","Niall Horan",5
"2018","Nicki Minaj",5
"2018","PnB Rock",5
"2018","Prince Royce",5
"2018","Rich The Kid",5
"2018","Robinson",5
"2018","Sander W.",5
"2018","Sinead Harnett",5
"2018","Snow Patrol",5
"2018","Social House",5
"2018","State of Sound",5
"2018","Timeflies",5
"2018","Tori Kelly",5
"2018","Tory Lanez",5
"2018","Trebol Clan",5
"2018","Tritonal",5
"2018","Wild Rivers",5
"2018","Win and Woo",5
"2018","Yung Pinch",5
"2018","Zion & Lennox",5
"2018","gianni & kyle",5
"2019","ASTN",5
"2019","Alan Menken",5
"2019","Alex Goot",5
"2019","Alexis Ffrench",5
"2019","Alexis y Fido",5
"2019","Alkpote",5
"2019","BURNS",5
"2019","Behind Clouds",5
"2019","Bertholet",5
"2019","Bian Aeros",5
"2019","Blak",5
"2019","Carly Rae Jepsen",5
"2019","Cash Cash",5
"2019","Christian Leave",5
"2019","Conan Gray",5
"2019","DA Uzi",5
"2019","Dalex",5
"2019","Dan Talevski",5
"2019","Daniela Andrade",5
"2019","Dave Bawa",5
"2019","David Archuleta",5
"2019","Diddy - Dirty Money",5
"2019","Donna Lewis",5
"2019","Elenor Fuchs",5
"2019","Essence",5
"2019","Flatbush Zombies",5
"2019","Gadiel",5
"2019","Gianni",5
"2019","Hamza",5
"2019","Hanz",5
"2019","Heuss L'enfoire",5
"2019","Hornet La Frappe",5
"2019","Hot Chelle Rae",5
"2019","Hyperparadise",5
"2019","JJ Heller",5
"2019","Jakob",5
"2019","Jhene Aiko",5
"2019","Jimi Charles Moody",5
"2019","John Newman",5
"2019","Jye",5
"2019","Kavv",5
"2019","Kelly Clarkson",5
"2019","Kid Quill",5
"2019","Kings of Leon",5
"2019","Lance Allen",5
"2019","Leah Maur",5
"2019","Lecrae",5
"2019","Lefa",5
"2019","Lerica",5
"2019","Lightning Summer",5
"2019","Lil Mosey",5
"2019","Lil Nas X",5
"2019","Lil Uzi Vert",5
"2019","Lori Dulac",5
"2019","Lovd Ones",5
"2019","Luh Kel",5
"2019","Marc E. Bassy",5
"2019","Matt Terry",5
"2019","Maty Noyes",5
"2019","Mike WiLL Made-It",5
"2019","Moses Sumney",5
"2019","Mountenz",5
"2019","Mustard",5
"2019","NIKI",5
"2019","NO1-NOAH",5
"2019","Nao",5
"2019","Next Town Down",5
"2019","Nicki Minaj",5
"2019","Nymano",5
"2019","Ohana Bam",5
"2019","Ollie Morris",5
"2019","Omega",5
"2019","PNL",5
"2019","Paloma Mami",5
"2019","Passenger",5
"2019","Paulo Londra",5
"2019","Pia Mia",5
"2019","Piso 21",5
"2019","ROSALIA",5
"2019","Rahat Fateh Ali Khan",5
"2019","Rita Ora",5
"2019","Roddy Ricch",5
"2019","Sara Farell",5
"2019","Souly Had",5
"2019","Sueco",5
"2019","Syndrome",5
"2019","Tee Grizzley",5
"2019","Teen Daze",5
"2019","The Rudeboyz",5
"2019","Tunji Ige",5
"2019","Vampire Weekend",5
"2019","Vance Joy",5
"2019","Vansire",5
"2019","Walid",5
"2019","Wallows",5
"2019","Wrabel",5
"2019","Yo Gotti",5
"2019","Yue Yan Jen",5
"2019","Yung Nugget",5
"2019","aqualina",5
"2019","chocolate barrs",5
"2019","invention_",5
"2019","yonderling",5
"2020","$NOT",5
"2020","*NSYNC",5
"2020","3LAU",5
"2020","7715",5
"2020","Ageena",5
"2020","Ajmw",5
"2020","Andrew Garcia",5
"2020","Angel",5
"2020","Anjulie",5
"2020","Aphex Twin",5
"2020","Astral Shade",5
"2020","August Wilhelmsson",5
"2020","Bakar",5
"2020","Bankrol Hayden",5
"2020","Billy Joel",5
"2020","Casiio",5
"2020","Chance the Rapper",5
"2020","Charlotte Funke",5
"2020","Chris Malinchak",5
"2020","Claude Debussy",5
"2020","Conor Matthews",5
"2020","Corbin Dallas",5
"2020","Dayonas Dream",5
"2020","Dexys Midnight Runners",5
"2020","Dijon",5
"2020","EVAN GIIA",5
"2020","Ekali",5
"2020","Enno Aare",5
"2020","Fancy Cars",5
"2020","Farhan Akhtar",5
"2020","Flipp Dinero",5
"2020","French Montana",5
"2020","Greeicy",5
"2020","HM Surf",5
"2020","Hearts & Colors",5
"2020","Henrietta Kuipers",5
"2020","Herve Pagez",5
"2020","Hot Chelle Rae",5
"2020","Ivy Rue",5
"2020","James Blake",5
"2020","Jeanelle Bolduc",5
"2020","Jeremih",5
"2020","Jerome Damian",5
"2020","Jidenna",5
"2020","John Adams",5
"2020","Joseph Alphane",5
"2020","Justice Skolnik",5
"2020","Kudasaibeats",5
"2020","Kumbhaka",5
"2020","LLusion",5
"2020","Lil Mosey",5
"2020","Lili Saeva",5
"2020","Little Venice",5
"2020","Maleek Berry",5
"2020","Mat Kearney",5
"2020","Matt van Stern",5
"2020","Maurie",5
"2020","Mike Posner",5
"2020","Mintrapiz",5
"2020","Mitalosam",5
"2020","Moments of Clarity",5
"2020","Nadine Gaertner",5
"2020","Naughty Boy",5
"2020","No Spirit",5
"2020","No Treasure",5
"2020","Octavian",5
"2020","Olivia O'Brien",5
"2020","Palmer",5
"2020","Paloma Mami",5
"2020","Pendex Aum",5
"2020","Pixxxi",5
"2020","Playboi Carti",5
"2020","Pontsy",5
"2020","Rainbow Rise",5
"2020","Reuben Hensley",5
"2020","Ruben Pol",5
"2020","Ryan Trey",5
"2020","SLANDER",5
"2020","Sara Kays",5
"2020","Smooth Piana",5
"2020","Sophie Simmons",5
"2020","Stella Oceans",5
"2020","Sunidhi Chauhan",5
"2020","T.I.",5
"2020","THEY.",5
"2020","Tolunko",5
"2020","Tom Odell",5
"2020","Torino Sky",5
"2020","Tove Lo",5
"2020","Ty Dolla $ign",5
"2020","Venus Hearts",5
"2020","Whitney Houston",5
"2020","William Roud",5
"2020","Wiz Khalifa",5
"2020","YOG$",5
"2020","Yorokobi",5
"2020","kvi?ahopur",5
"2020","mansionz",5
"2020","mike.",5
"2020","nurantes",5
"2020","vnglvck",5
"2021","$uicideboy$",5
"2021","070 Shake",5
"2021","2CELLOS",5
"2021","Akleia",5
"2021","Albin Urias",5
"2021","Alena Cherny",5
"2021","Alex Lustig",5
"2021","Alka Yagnik",5
"2021","Ambienetic",5
"2021","Amellia Grey",5
"2021","Amenazzy",5
"2021","Amir Obe",5
"2021","Ammachi",5
"2021","Anderson .Paak",5
"2021","Anitta",5
"2021","Ardian Bujupi",5
"2021","Arjun Kanungo",5
"2021","Aura Lynx",5
"2021","Austin George",5
"2021","Austin Harms",5
"2021","B Free",5
"2021","BORNS",5
"2021","Bad Bunny",5
"2021","Bliss Porter",5
"2021","Blue Ivy",5
"2021","Boyce Avenue",5
"2021","Caleb Belkin",5
"2021","Chris Malinchak",5
"2021","Claire Rosinkranz",5
"2021","Cobra Starship",5
"2021","Conan Gray",5
"2021","Conch",5
"2021","Dance Fruits Music",5
"2021","Dexys Midnight Runners",5
"2021","Dirty Heads",5
"2021","Dontcry",5
"2021","Dormantia",5
"2021","Elfva",5
"2021","Eris Justin",5
"2021","Esin Pierce",5
"2021","Eternity Forever",5
"2021","Eugenie Fichter",5
"2021","Euloria",5
"2021","Excision",5
"2021","Fannie Shelton",5
"2021","Frank Sinatra",5
"2021","Frankie Valli & The Four Seasons",5
"2021","Future Sky",5
"2021","GAMPER & DADONI",5
"2021","Gavriel",5
"2021","Gerda Holmes",5
"2021","Glades",5
"2021","Goody Grace",5
"2021","Gulay de Wind",5
"2021","Gwen Stefani",5
"2021","Hakaisu",5
"2021","Heddwch",5
"2021","Hermitude",5
"2021","Hoodie Allen",5
"2021","Howard Shore",5
"2021","Indecent Sound",5
"2021","Irizarry Barraza",5
"2021","Issam Alnajjar",5
"2021","JOMALU",5
"2021","Jabberwocky",5
"2021","Jack & Jack",5
"2021","James Bay",5
"2021","Jay Belshaw",5
"2021","Jereena Montemayor",5
"2021","Jerzy Stol",5
"2021","Jiao Ch'ien",5
"2021","Justice Skolnik",5
"2021","K-391",5
"2021","Kaiser Hulenstadt",5
"2021","Kap G",5
"2021","Kendall Miles",5
"2021","Koste",5
"2021","LLusion",5
"2021","Lacrim",5
"2021","Laffey",5
"2021","Lani Rose",5
"2021","Le Youth",5
"2021","Lennon Stella",5
"2021","Lil Skies",5
"2021","Lil Xxel",5
"2021","Limes",5
"2021","Limited Tym",5
"2021","Linearwave",5
"2021","Little Venice",5
"2021","Living Room",5
"2021","Lyn Lapid",5
"2021","M e a d o w",5
"2021","Maja Balder",5
"2021","Manvarv",5
"2021","Mariah Carey",5
"2021","Mark Klaver",5
"2021","Mark Ronson",5
"2021","Martin Jensen",5
"2021","Martina Bower",5
"2021","Meet Bros.",5
"2021","Meltt",5
"2021","Mia Pandosa",5
"2021","Mick Jenkins",5
"2021","Mike Williams",5
"2021","Mindful Changes",5
"2021","Moksi",5
"2021","Moments of Clarity",5
"2021","Mustard",5
"2021","N.O.R.E.",5
"2021","Nause",5
"2021","Neha Kakkar",5
"2021","Next Town Down",5
"2021","Nick Cannon",5
"2021","Nikolaj Geisler",5
"2021","Nora Van Elken",5
"2021","Norrona",5
"2021","Nuit Pluie",5
"2021","OZZIE",5
"2021","Ozuna",5
"2021","PLVTINUM",5
"2021","Pedro Caceres",5
"2021","Peer Lynge",5
"2021","Peter Sandberg",5
"2021","Petros Idris",5
"2021","Queen",5
"2021","ROSIE",5
"2021","Rae Sremmurd",5
"2021","Rainbow Rise",5
"2021","Red Hot Chili Peppers",5
"2021","Remi Wolf",5
"2021","Rnla",5
"2021","Ruben Pol",5
"2021","Rusted Root",5
"2021","Sachet Tandon",5
"2021","Sam Fischer",5
"2021","Samm Henshaw",5
"2021","Sanjeev T",5
"2021","Shiloh Dynasty",5
"2021","Sista Prod",5
"2021","Sky Wishes",5
"2021","Sleep Lab",5
"2021","Sleepy Tom",5
"2021","Sophie Simmons",5
"2021","Sperenza",5
"2021","Steve Void",5
"2021","Stone Steps",5
"2021","Tame Impala",5
"2021","The Avener",5
"2021","The Beatles",5
"2021","The Format",5
"2021","Tiko Lape",5
"2021","Tinlicker",5
"2021","Tom Walker",5
"2021","Twenty One Pilots",5
"2021","Ty Dolla $ign",5
"2021","Tyga",5
"2021","Tyler Shaw",5
"2021","Uffe Jorgensen",5
"2021","Urkoma",5
"2021","WUSA",5
"2021","Wet",5
"2021","Will Carano",5
"2021","Wiz Khalifa",5
"2021","Wolfgang Snow",5
"2021","Wun Two",5
"2021","Yeah Yeah Yeahs",5
"2021","girl in red",5
"2021","gnash",5
"2021","moow",5
"2021","nimino",5
"2021","nourii",5
"2021","omgkirby",5
"2021","vowl.",5
"2022","$ummer$",5
"2022","2CELLOS",5
"2022","Abraham Mateo",5
"2022","Angele",5
"2022","Anitta",5
"2022","Ardian Bujupi",5
"2022","Belinda Myers",5
"2022","Betoven Collection",5
"2022","Borrtex",5
"2022","Briston Maroney",5
"2022","Chloe",5
"2022","Choker",5
"2022","Cold Beat",5
"2022","David Guetta",5
"2022","Dilaz",5
"2022","Dimitri Vegas & Like Mike",5
"2022","Doma Cyno",5
"2022","Donovan Woods",5
"2022","Dream Note",5
"2022","Eduardo Luzquinos",5
"2022","Edward Ong",5
"2022","El Chombo",5
"2022","Elijah Who",5
"2022","Elise Eriksen",5
"2022","Emile Pandolfi",5
"2022","Facading",5
"2022","Fakear",5
"2022","Fats Domino",5
"2022","GENER8ION",5
"2022","Gary Jules",5
"2022","Ghibran",5
"2022","Harper Minta",5
"2022","Instrumental Performers",5
"2022","Internet Money",5
"2022","JAY-Z",5
"2022","Jack Harlow",5
"2022","James TW",5
"2022","Jessie Reyez",5
"2022","John Vincent III",5
"2022","Jon Sarta",5
"2022","Justice Skolnik",5
"2022","Justin Timberlake",5
"2022","KALEO",5
"2022","Kali Uchis",5
"2022","Katy Perry",5
"2022","Keenan",5
"2022","L.Dre",5
"2022","Lijo George",5
"2022","Lou & J2x",5
"2022","Lowfie",5
"2022","M83",5
"2022","MAKJ",5
"2022","MC Kevinho",5
"2022","MOGUAI",5
"2022","MORTEN",5
"2022","Machine Gun Kelly",5
"2022","Maleek Berry",5
"2022","Mariah the Scientist",5
"2022","Marnik",5
"2022","Mavokali",5
"2022","Meek Mill",5
"2022","Mick Jenkins",5
"2022","Mike Williams",5
"2022","MitiS",5
"2022","Mitraz",5
"2022","Mob Rich",5
"2022","NIKI",5
"2022","Nas",5
"2022","Nasty C",5
"2022","Naughty Boy",5
"2022","Ne-Yo",5
"2022","Nelly Furtado",5
"2022","Neptune",5
"2022","Nina Cobham",5
"2022","No Treasure",5
"2022","Ocie Elliott",5
"2022","Otis Kane",5
"2022","PLVTINUM",5
"2022","Parade of Lights",5
"2022","Paras Nath",5
"2022","Paul Whitacre",5
"2022","Phoebe Bridgers",5
"2022","Piso 21",5
"2022","Planet Giza",5
"2022","Polo G",5
"2022","Rainbow Kitten Surprise",5
"2022","Ray Mak",5
"2022","Remi Wolf",5
"2022","Robin Schulz",5
"2022","Sachet Tandon",5
"2022","Sech",5
"2022","Sinead Harnett",5
"2022","Skip Marley",5
"2022","Smokey Robinson",5
"2022","Social House",5
"2022","Sofia Reyes",5
"2022","Sophie Simmons",5
"2022","TENDER",5
"2022","The Band CAMINO",5
"2022","The Theorist",5
